# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn87.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997983 
# Number of iterations (recorded+unrecorded): 1018991621 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
151991960.89	2464.87
152991981.17	1823.91
153991991.46	1472.92
154991830.75	1503.92
155991871.04	1804.91
156991821.32	1834.91
157991671.62	1513.92
158991721.90	1803.91
159991702.19	1743.91
160991622.48	1502.92
161991501.77	1804.91
162991482.06	1814.91
163991472.34	1483.92
164991302.64	1473.92
165991302.93	2945.85
166991303.21	4117.79
167991263.50	2755.86
168991132.79	2525.87
169991183.08	2986.85
170991073.37	3436.82
171990993.66	2144.89
172990883.95	1843.90
173990944.23	2324.88
174990843.52	2826.85
175990763.81	3537.82
176990724.10	1793.91
177990674.39	1493.92
178990714.67	2044.89
179990634.96	2414.88
180990585.25	1813.91
181990464.55	1453.92
182990424.83	2365.88
183990395.12	1783.91
184990355.41	1783.91
185990335.70	1483.92
186990184.99	1423.93
187990165.28	1784.91
188990125.56	3367.83
189990115.85	1483.92
190989966.14	3136.84
191990026.43	2455.87
192989866.72	1482.92
193989897.01	2304.88
194989776.30	1814.91
195989796.58	1794.91
196989736.87	3006.84
197989717.16	1773.91
198989667.45	4398.77
199989587.74	3426.82
200989477.03	3116.84
201989387.32	1794.91
202989347.61	1773.91
203989357.89	1463.92
204989368.18	1473.92
205989188.48	1783.91
206989208.76	3296.83
207989108.05	2435.87
208092786.69	1764.91
208989028.34	12624.35
209989058.63	2355.88
210988978.92	1483.92
211989009.20	3276.83
212988909.49	3526.82
213988859.78	1452.92
214988719.07	5050.74
215988799.36	2465.87
216988669.65	1473.92
217988699.93	1503.92
218988610.22	3346.83
219988580.51	1463.92
220988439.80	1493.92
221988500.09	1493.92
222988350.38	2264.88
223988390.66	3326.83
224988300.96	3456.82
225988241.24	2645.86
226988170.53	5280.73
227988150.82	3437.82
228988021.11	3477.82
229988031.40	2936.85
230987881.69	2284.88
231987921.98	2825.85
232987842.27	3286.83
233987801.55	1483.92
234987811.84	1453.92
235987632.14	1473.92
236987642.42	1503.92
237987542.71	2354.88
238987603.00	2885.85
239987442.29	1463.92
240987422.58	3136.84
241987322.87	1804.91
242987353.15	2665.86
243987263.44	1503.92
244987303.73	1473.92
245987154.02	1452.92
246987113.31	1503.92
247987163.59	1463.92
248986993.89	1483.92
249987034.17	1473.92
250986874.46	1503.92
250988417.38	3055.84
251986924.75	1552.92
252986844.04	1493.92
253986694.33	1492.92
254986724.62	1442.93
255986723.90	1464.92
256986574.20	1424.93
257986485.49	1463.92
258986484.77	1483.92
259986525.06	1452.92
260986344.35	1463.92
261986354.64	1464.92
262986344.92	2906.85
263986195.22	2174.89
264986266.50	1462.92
265986106.79	1481.92
266986116.08	1452.92
267985935.38	1483.92
268985966.66	2344.88
269985886.95	1463.92
270985867.24	1423.93
271985846.52	1454.92
272985837.81	1463.92
273985707.10	1462.92
274985717.39	2495.87
275985637.68	1453.92
276985597.97	1493.92
277985487.26	1434.93
278985468.55	1521.92
279985347.84	1462.92
280985348.12	2274.88
281985368.41	2435.87
282985218.70	1503.92
283985227.99	1454.92
284985209.27	1453.92
285985008.57	1503.92
286985058.85	1452.92
287985019.14	1513.92
288984899.43	3036.84
289984888.72	1434.93
290984870.01	3166.84
291984769.30	1503.92
292984800.58	1473.92
293984679.88	1483.92
294984670.16	1502.92
295984570.45	1442.93
296984530.74	1493.92
297984571.03	3195.83
298984511.31	3116.84
299984430.61	2816.85
300984339.90	2154.89
301984241.19	2484.87
302984311.47	3506.82
303984131.76	2104.89
304984121.05	1513.92
305984011.34	2104.89
306984021.63	2885.85
307984051.91	1503.92
308094192.22	1703.91
308983942.20	13295.31
309983802.50	1883.90
310983902.78	1482.92
311983753.07	1502.92
312983763.36	1492.92
313983632.65	1442.93
314983631.94	1474.92
315983472.23	1464.92
316983513.51	2264.88
317983533.80	1944.90
318983374.09	1481.92
319983393.38	1483.92
320983233.67	1493.92
321983283.96	1422.93
322983264.24	1483.92
323983094.54	1422.93
324983073.83	3917.80
325983095.11	1492.92
326982994.40	3727.81
327982973.69	64329.67
328982964.97	2785.86
329982845.27	3937.80
330982775.56	2585.87
331982774.84	2475.87
332982674.13	2767.86
333982665.42	3656.81
334982645.71	2264.88
335982525.00	1524.92
336982436.29	2865.85
337982386.58	3636.81
338982314.87	3378.83
339982336.15	2174.89
340982276.44	3216.83
341982256.73	3667.81
342982087.02	2164.89
343982147.31	1553.92
344982057.60	1793.91
345982057.88	3345.83
346981907.18	1533.92
347981967.46	1483.92
348981807.75	1503.92
349981817.04	1503.92
350981698.33	1483.92
351981717.62	2194.89
352981647.91	3696.81
353981699.19	3967.79
354981588.48	2395.88
355981528.77	2655.86
356981409.06	3677.81
357981378.35	2164.89
358981277.64	3047.84
359981238.93	3307.83
360981119.22	2946.85
361981139.51	1533.92
362981078.80	2355.88
363981000.09	1502.92
364981050.37	1442.93
365981039.66	1473.92
366980889.95	2755.86
367980930.23	2625.86
368980839.52	1463.92
369980820.81	1513.92
370980720.10	1483.92
371980711.39	1473.92
372980600.68	1493.92
373980610.97	1493.92
374980451.26	3306.83
375980520.54	1503.92
376980441.83	1483.92
377980282.13	1402.93
378980201.42	1522.92
379980280.70	1504.92
380980130.99	1483.92
381980152.28	1502.92
382980011.57	2294.88
383980042.86	2064.89
384980022.14	2525.87
385979962.43	3327.83
386979963.72	2364.88
387979903.01	2315.88
388979793.30	3476.82
389979703.59	3667.81
390979672.88	3126.84
391979574.17	1491.92
392979573.45	2315.88
393979593.74	2966.85
394979504.03	1483.92
395979383.32	1534.92
396979413.61	3658.81
397979373.89	3016.84
398979295.18	1532.92
399979194.48	1503.92
400979204.76	1493.92
401979075.05	1513.92
402979125.34	1513.92
403979005.63	1423.93
404978995.92	1513.92
405978905.21	2475.87
406978946.49	3565.82
407978805.78	2325.88
408089758.05	1783.91
408978796.07	6252.68
409978636.36	3255.83
410978656.65	4278.78
411978616.94	2233.88
412978577.23	1502.92
413978446.52	1764.91
414978426.81	3126.84
415978387.09	1403.93
416978297.38	1503.92
417978347.67	1472.92
418978186.96	1483.92
419978217.25	1483.92
420978057.54	2384.88
421978017.83	1453.92
422977988.12	1512.92
423978058.40	1453.92
424977866.69	3147.84
425977806.98	1493.92
426977848.27	1463.92
427977678.56	1493.92
428977728.85	1422.93
429977679.13	1473.92
430977558.43	1483.92
431977549.71	1492.92
432977408.01	1483.92
433977429.29	2515.87
434977369.58	2213.89
435977329.87	1473.92
436977350.15	1503.92
437977259.44	2335.88
438977158.74	3468.82
439977109.02	1864.90
440977030.31	3236.83
441977070.60	1954.90
442977059.88	1513.92
443976951.18	1503.92
444976809.47	1483.92
445976840.75	1493.92
446976700.05	1493.92
447976731.33	1463.92
448976730.62	1504.92
449976631.91	1473.92
450976611.20	1474.92
451976441.49	1493.92
452976491.77	1472.92
453976321.07	1464.92
454976322.35	2494.87
455976382.64	2474.87
456976271.93	3216.83
457976303.21	2354.88
458976072.51	2364.88
459976192.79	2565.87
460975993.09	3677.81
461976013.37	2535.87
462976003.66	2264.88
463975792.96	2876.85
464975783.24	3597.81
465975753.53	2494.87
466975672.82	2285.88
467975703.10	2675.86
468975614.40	3717.81
469975664.68	2194.89
470975614.97	1413.93
471975595.25	1743.91
472975384.55	3286.83
473975294.84	1483.92
474975304.13	1874.90
475975274.41	2456.87
476975324.70	1473.92
477975154.99	1493.92
478975205.28	1483.92
479975065.57	1453.92
480975054.86	2867.85
481974876.15	1532.92
482974965.43	1474.92
483974805.73	1493.92
484974837.01	2052.89
485974806.30	2645.86
486974736.59	1493.92
487974636.88	1463.92
488974647.17	3056.84
489974617.45	1503.92
490974467.75	3124.84
491974367.04	1493.92
492974407.32	1503.92
493974406.61	1503.92
494974266.90	1504.92
495974278.19	1512.92
496974138.48	1493.92
497974167.76	1443.93
498974158.05	1483.92
499974028.34	2615.86
500974018.63	3216.83
501973998.92	2324.88
502973909.21	1473.92
503973778.50	1503.92
503975321.42	1894.90
504973839.78	1583.92
505973840.07	1462.92
506973669.36	1513.92
507973559.66	1863.90
508077468.28	1654.91
508973639.94	5030.74
509973560.23	2204.89
510973490.52	1432.93
511973470.80	1472.92
512973300.10	1513.92
513973330.38	3226.83
514973190.68	4118.79
515973280.96	2374.88
516973181.25	2354.88
517973121.54	2715.86
518973070.83	4940.74
519972991.12	2735.86
520972961.40	2305.88
521972881.69	2194.89
522972811.98	3476.82
523972772.27	2705.86
524972782.56	2124.89
525972621.85	3306.83
526972742.13	2686.86
527972552.43	3727.81
528972622.71	2144.89
529972513.00	1503.92
530972382.29	1774.91
531972372.58	3277.83
532972272.87	1533.92
533972353.15	1473.92
534972183.45	1513.92
535972243.73	1873.90
536972154.02	2064.89
537972114.31	2324.88
538972013.60	2836.85
539971953.89	1473.92
540971974.18	3126.84
541971864.47	2234.88
542971794.76	1523.92
543971695.05	1502.92
544971704.33	1513.92
545971584.63	1493.92
546971594.91	1503.92
547971465.20	1493.92
548971465.49	1503.92
549971505.77	1493.92
550971365.07	2706.86
551971355.35	2074.89
552971315.64	1513.92
553971195.93	1483.92
554971186.22	1503.92
555971056.51	1493.92
556971086.80	1502.92
557970936.09	1503.92
558970946.38	2585.87
559970996.66	2465.87
560970846.95	1503.92
561970897.24	1503.92
562970787.53	1453.92
563970797.81	1483.92
564970647.11	1503.92
565970657.39	1463.92
566970487.69	1443.93
567970487.97	2605.87
568970478.26	2996.85
569970408.55	4288.78
570970367.84	2585.87
571970378.12	2315.88
572970248.42	2605.87
573970278.70	3597.81
574970218.99	3427.82
575970109.28	3587.81
576969988.57	2385.88
577969918.86	4178.78
578969899.15	2555.87
579969879.44	1533.92
580969779.73	2745.86
581969740.02	3366.83
582969730.30	1513.92
583969629.59	1503.92
584969690.88	1502.92
585969560.17	1493.92
586969560.46	1974.90
587969480.75	2855.85
588969401.04	3086.84
589969441.32	1483.92
590969290.61	539604.09
591508933.71	5750.70
591969350.90	5120.74
592969271.19	2776.86
593969141.48	2184.89
594969051.77	3376.83
595969052.06	3717.81
596969112.34	3316.83
597969052.63	1533.92
598968911.92	2425.87
599968912.21	3307.83
600968862.50	3958.80
601968732.79	4088.79
602968793.07	3146.84
603968683.36	4258.78
604968612.65	2986.85
605968552.94	3216.83
606968553.23	3757.81
607968373.52	5741.70
608071180.21	1924.90
608968353.81	22351.84
609968394.09	2054.89
610968324.38	3416.82
611968173.68	3767.81
612968233.96	2154.89
613968144.25	2234.88
614968134.54	3877.80
615967964.83	4829.75
616968075.11	2875.85
617967984.40	3126.84
618967874.70	4559.76
619967884.98	4519.77
620967745.27	3797.80
621967655.56	3526.82
622967765.84	2535.87
623967565.14	2615.86
624967565.43	3818.80
625967475.72	3597.81
626967456.00	2365.88
627967406.29	3036.84
628967316.58	3597.81
629967336.87	2625.86
630967277.16	3366.83
631967196.45	2225.88
632967116.74	3667.81
633967117.02	2645.86
634967157.31	2555.87
635967077.60	3016.84
636967027.89	3877.80
637966827.18	2595.87
638966857.47	3116.84
639966737.76	3246.83
640966758.05	3747.81
641966778.33	1853.90
642966678.62	1483.92
643966507.92	2014.90
644966538.20	2495.87
645966538.49	1503.92
646966408.78	3056.84
647966409.07	2725.86
648966399.35	1713.91
649966269.64	2374.88
650966208.93	1603.92
651966199.22	1814.91
652966179.51	1653.91
653966029.80	1513.92
654966040.09	1493.92
655965889.38	2565.87
656965859.67	1904.90
657965970.95	1482.92
658965810.24	1533.92
659965700.53	1513.92
660965720.82	1503.92
661965591.11	1513.92
662965601.40	1523.92
663965500.69	1794.91
664965440.98	1824.91
665965451.26	1493.92
666965451.55	1493.92
667965341.84	1813.91
668965312.13	1873.90
669965212.42	1472.92
670965191.71	1854.90
671965072.00	1503.92
672965082.28	1493.92
673965122.57	1513.92
674964992.86	1853.90
675964863.15	3566.82
676964862.44	1523.92
677964762.73	3587.81
678964773.02	3847.80
679964703.31	2765.86
680964753.59	2835.85
681964613.88	3065.84
682964594.17	3446.82
683964503.46	2615.86
684964473.75	1884.90
685964344.04	1783.91
686964334.33	3316.83
687964264.62	1893.90
688964344.90	3356.83
689964185.19	2564.87
690964164.48	3437.82
691964144.77	1744.91
692964105.05	1623.92
693963975.35	2535.87
694963925.64	1833.91
695963905.92	1503.92
696963775.22	1513.92
697963855.50	1844.90
698963675.79	1834.91
699963746.07	1483.92
700963596.37	1493.92
701963596.65	1543.92
702963475.95	1844.90
703963537.23	1482.92
704963386.52	1513.92
705963476.80	1854.90
706963367.10	1733.91
707963297.39	1533.92
708082714.21	1904.90
708963287.67	5089.74
709963086.97	2094.89
710963238.25	4258.78
711963137.54	2505.87
712963017.83	1904.90
713962958.12	1523.92
714962858.41	1523.92
715962928.69	1503.92
716962797.99	1834.91
717962798.27	1844.90
718962668.56	1523.92
719962738.85	1503.92
720962559.14	1783.91
721962519.43	1863.90
722962579.71	1533.92
723962469.00	1523.92
724962359.30	1523.92
725962429.58	3106.84
726962299.87	1523.92
727962230.16	2394.88
728962160.45	1873.90
729962220.73	1703.91
730962120.02	1503.92
731961980.32	2655.86
732962010.60	3948.80
733962000.89	2485.87
734961911.18	3627.81
735961801.47	3045.84
736961750.76	3577.81
737961801.04	2505.87
738961701.33	2936.85
739961581.63	1914.90
740961541.91	3396.82
741961562.20	1903.90
742961512.49	1933.90
743961471.78	1503.92
744961342.07	2675.86
745961302.36	3857.80
746961312.64	2916.85
747961192.93	2054.89
748961163.22	2835.85
749961092.51	4238.78
750961042.80	2315.88
751960913.09	2565.87
752960903.38	2485.87
753960953.66	3186.84
754960773.96	2735.86
754963548.82	2094.89
755960784.24	2594.87
756960814.53	3677.81
757960753.82	3317.83
758960594.11	2545.87
759960564.40	1563.92
760960534.69	1753.91
761960494.97	3216.83
762960334.27	1533.92
763960414.55	2385.88
764960404.84	1523.92
765960315.13	1493.92
766960175.42	1543.92
767960085.71	1513.92
768960146.00	2444.87
769960015.29	2375.88
770959955.58	1523.92
771960025.86	1513.92
772959916.15	1523.92
773959816.44	1503.92
774959876.72	1823.91
775959767.02	3266.83
776959807.30	1523.92
777959696.59	1533.92
778959586.88	1543.92
779959507.17	1513.92
780959517.46	1513.92
781959376.75	1533.92
782959418.04	1533.92
783959317.33	1543.92
784959227.62	1543.92
785959297.90	2525.87
786959258.19	3607.81
787959158.48	2484.87
788959068.77	3085.84
789959078.06	2816.85
790958988.35	3617.81
791958928.64	3357.83
792958938.92	2064.89
793958899.21	1773.91
794958729.50	3306.83
795958658.79	1523.92
796958740.08	3055.84
797958569.37	1513.92
798958629.65	1473.92
799958459.95	1483.92
800958500.23	1503.92
801958390.52	3115.84
802958460.81	1503.92
803958320.10	1523.92
804958240.39	1523.92
805958120.68	1513.92
806958180.96	2665.86
807958091.26	2735.86
808060947.94	1764.91
808958011.55	5059.74
809958101.83	2514.87
810958051.12	1503.92
811957941.41	1443.93
812957931.69	1513.92
813957801.99	1513.92
814957672.28	1512.92
815957752.56	1513.92
816957621.85	1533.92
817957552.14	1493.92
818957552.43	1513.92
819957472.72	1503.92
820957523.00	1493.92
821957393.30	1493.92
822957262.59	1513.92
823957282.87	1513.92
824957173.16	1433.93
825957143.45	2815.85
826957083.74	2635.86
827957134.02	1533.92
828957044.32	1512.92
829956933.61	1513.92
830956993.89	1523.92
831956924.18	1493.92
832956754.47	1513.92
833956824.76	4408.77
834956725.05	2534.87
835956675.34	3085.84
836956684.62	1533.92
837956574.91	2395.88
838956525.20	2805.85
839956405.49	1523.92
840956485.78	2875.85
841956326.07	4137.79
842956255.36	2876.85
843956225.65	2034.89
844956175.94	2765.86
845956196.22	3587.81
846956076.51	2414.88
847956056.80	1553.92
848955976.09	3517.82
849955956.38	3277.83
850955826.67	1533.92
851955916.95	1483.92
852955747.25	1463.92
853955747.53	1513.92
854955667.82	2985.85
855955607.11	1894.90
856955517.40	1523.92
857955587.68	1503.92
858955437.98	1523.92
859955528.26	1473.92
860955368.55	2845.85
861955298.84	4989.74
862955208.13	3036.84
863955178.42	2365.88
864955108.71	2815.85
865955178.99	3086.84
866955009.29	3566.82
867955049.57	1533.92
868954948.86	1754.91
869954929.15	3277.83
870954849.44	1513.92
871954729.73	1533.92
872954810.01	2164.89
873954720.31	2875.85
874954670.59	1603.92
875954680.88	3136.84
876954590.17	1443.93
877954570.46	1513.92
878954450.75	1503.92
879954351.04	1503.92
880954421.32	1493.92
881954281.62	1502.92
882954180.91	1493.92
883954201.19	1503.92
884954071.49	1513.92
885954131.77	1493.92
886954002.06	1503.92
887954052.34	1513.92
888953932.64	3156.84
889953851.93	1523.92
890953752.22	1503.92
891953782.50	3146.84
892953702.79	1493.92
893953703.08	2475.87
894953603.37	2344.88
895953502.66	3417.82
896953582.94	2525.87
897953533.23	2615.86
898953383.52	3206.83
899953353.81	3597.81
900953294.10	2234.88
901953264.39	1553.92
902953223.68	2024.90
903953093.97	3306.83
904953074.26	1523.92
905953094.54	1513.92
906952974.83	1903.90
907952915.12	1613.92
908055451.82	1713.91
908952945.41	4829.75
909952784.70	3777.80
910952864.98	1503.92
911952735.28	1523.92
912952635.57	1523.92
913952725.85	1493.92
914952636.14	1503.92
915952495.43	1533.92
916952395.72	1513.92
917952456.01	1523.92
918952386.30	1443.93
919952376.58	1493.92
920952236.88	1533.92
921952166.17	1493.92
922952216.45	1523.92
923952106.74	1523.92
924952017.03	1884.90
925951937.32	3176.84
926951877.61	1493.92
927951917.89	1482.92
928951767.19	1513.92
929951858.47	2524.87
930951757.76	1513.92
931951688.05	1403.93
932951638.34	1503.92
933951678.62	1513.92
934951598.91	1493.92
935951448.21	1503.92
936951488.49	1513.92
937951388.78	2485.87
938951279.07	3176.84
939951219.36	1523.92
940951289.65	1483.92
941951158.94	2776.86
942951169.22	1513.92
943951079.51	1423.93
944951069.80	2274.88
945950910.09	2384.88
946950850.38	1493.92
947950890.67	1502.92
948950799.96	1523.92
949950830.24	1473.92
950950710.53	2525.87
951950650.82	2144.89
952950691.11	1483.92
953950581.40	1473.92
954950591.69	1503.92
955950501.98	1452.92
956950321.27	1523.92
957950391.55	1453.92
958950211.85	1483.92
959950252.13	1493.92
960950242.42	1523.92
961950172.71	1462.92
962950181.99	1493.92
963950102.28	1483.92
964949932.58	1483.92
965949962.86	1503.92
966949873.15	1843.90
967949792.44	2886.85
968949772.73	1523.92
969949703.02	1483.92
970949693.31	1513.92
971949593.60	1503.92
972949633.88	1433.93
973949624.17	2004.90
974949524.46	1563.92
975949423.75	3136.84
976949364.04	2455.87
977949384.33	3367.83
978949334.61	2385.88
979949154.91	2314.88
980949225.19	2585.87
981949094.48	4419.77
982949034.77	2234.88
983949015.06	1533.92
984948915.35	1823.91
985948935.64	3216.83
986948955.92	4068.79
987948846.21	3637.81
988948795.50	3607.81
989948645.80	2725.86
990948626.08	3607.81
991948536.37	3356.83
992948556.66	2505.87
993948486.95	1493.92
994948396.24	1764.91
995948376.53	3627.81
996948296.82	2785.86
997948367.10	2375.88
998948167.39	1483.92
999948157.68	3086.84
1000948167.97	3276.83
1001948128.25	2855.85
1002947987.55	3186.84
1003947987.83	2885.85
1004947958.12	3627.81
1005947888.41	3056.84
1006947758.70	2755.86
1007947788.99	3055.84
1007950883.83	1774.91
1008050284.69	1854.90
1008947798.27	10911.44
1009947668.57	2906.85
1010947668.85	3517.82
1011947629.14	2365.88
1012947429.44	4608.76
1013947389.72	1973.90
1014947450.01	1512.92
1015947329.30	1734.91
1016947259.59	3306.83
1017947189.88	1543.92
1018947250.16	1513.92
1019947140.45	1453.92
1020947100.74	1522.92
1021947020.03	1493.92
1022947060.32	1492.92
1023946920.61	1513.92
1024946930.89	2385.88
1025946901.18	3627.81
1026946831.47	2364.88
1027946751.76	2304.88
1028946611.05	2255.88
1029946611.34	3697.81
1030946651.62	2244.88
1031946511.92	1493.92
1032946522.20	2104.89
1033946321.50	3357.83
1034946301.79	2996.85
1035946252.08	2315.88
1036946322.36	2325.88
1037946191.65	2536.87
1038946151.94	3297.83
1039946103.23	2374.88
1040946093.51	1501.92
1041945962.81	3106.84
1042946023.09	3266.83
1043945933.38	1513.92
1044945813.67	1503.92
1045945863.96	1463.92
1046945693.25	2766.86
1047945744.53	2064.89
1048945653.82	1503.92
1049945524.12	1493.92
1050945563.40	1494.92
1051945424.69	1473.92
1052945424.98	1513.92
1053945345.27	1482.92
1054945355.56	1421.93
1055945314.84	1473.92
1056945325.13	1483.92
1057945155.42	1473.92
1058945145.71	1503.92
1059945046.00	1492.92
1060945086.29	1463.92
1061944955.58	1473.92
1062944935.87	1864.90
1063944886.15	2575.87
1064944876.44	1503.92
1065944776.73	1493.92
1066944637.03	1472.92
1067944656.31	1473.92
1068944666.60	1463.92
1069944506.89	1463.92
1070944467.18	1503.92
1071944477.46	1513.92
1072944347.76	1483.92
1073944368.04	1873.90
1074944327.33	1574.92
1075944247.62	3116.84
1076944097.91	1513.92
1077944128.20	1483.92
1078944148.48	1513.92
1079944028.77	1482.92
1080944059.06	1462.92
1081943918.35	1483.92
1082943898.64	1453.92
1083943898.93	1473.92
1084943739.22	1513.92
1085943759.50	1503.92
1086943629.80	1482.92
1087943649.08	1503.92
1088943499.38	2495.87
1089943559.66	3577.81
1090943449.95	2495.87
1091943390.24	3176.84
1092943330.53	2685.86
1093943279.82	3617.81
1094943180.11	2214.89
1095943150.40	1503.92
1096943160.68	2054.89
1097943090.97	3827.80
1098943101.26	2064.89
1099943061.54	1503.92
1100942920.84	1483.92
1101942951.12	3086.84
1102942801.42	1513.92
1103942861.70	1493.92
1104942721.99	1793.91
1105942712.28	1483.92
1106942732.56	1853.90
1107942632.85	1893.90
1108051019.25	1844.90
1108942512.15	4719.76
1109942522.43	2725.86
1110942482.72	1433.93
1111942463.01	1813.91
1112942303.30	2645.86
1113942353.59	3396.82
1114942232.88	3036.84
1115942093.17	3577.81
1116942143.45	2805.85
1117942003.75	3827.80
1118941984.03	2174.89
1119941913.32	1523.92
1120941944.61	1773.91
1121941933.89	3297.83
1122941834.19	1854.90
1123941724.48	1443.93
1124941674.77	1483.92
1125941715.05	3096.84
1126941564.34	1814.91
1127941595.63	1462.92
1128941564.92	1513.92
1129941475.21	1483.92
1130941505.49	1463.92
1131941335.79	1503.92
1132941366.07	1483.92
1133941195.37	1804.91
1134941205.65	2615.86
1135941105.94	2485.87
1136941146.23	1613.92
1137941136.51	2675.86
1138941066.80	3066.84
1139940907.10	3045.84
1140940866.38	1513.92
1141940746.68	2856.85
1142940836.96	2565.87
1143940687.25	2595.87
1144940697.54	1493.92
1145940687.82	1473.92
1146940527.12	1503.92
1147940578.40	1783.91
1148940587.69	2565.87
1149940357.98	2174.89
1150940428.27	3477.82
1151940318.56	2685.86
1152940177.85	2776.86
1153940178.14	2666.86
1154940098.43	3847.80
1155940158.71	2505.87
1156940029.00	1513.92
1157940089.29	1733.91
1158940039.57	3296.83
1159940009.86	2535.87
1160939809.16	2635.86
1161939849.44	1804.91
1162939669.74	1773.91
1163939640.03	1483.92
1164939670.31	1463.92
1165939650.60	1773.91
1166939660.88	2765.86
1167939510.18	3146.84
1168939430.47	2856.85
1169939330.76	2515.87
1170939251.05	2855.85
1171939371.33	3837.80
1172939281.62	2575.87
1173939211.91	1913.90
1174939161.20	2185.89
1175939051.49	3256.83
1176939071.77	1513.92
1177938942.07	1463.92
1178938952.35	1523.92
1179938832.64	1823.91
1180938862.93	1452.92
1181938822.22	1493.92
1182938692.51	2665.86
1183938682.79	1814.91
1184938693.08	1473.92
1185938563.37	1452.92
1186938542.66	1814.91
1187938522.95	1824.91
1188938363.24	1473.92
1189938383.53	3046.84
1190938383.81	2455.87
