#size	rtt
1	3.130500
1	3.145500
1	3.181000
1	3.200500
1	3.355500
1	3.256000
1	3.176000
1	3.136000
1	3.111000
1	3.146000
1	3.080000
1	3.176000
1	3.191000
1	3.045500
1	4.197500
1	4.222500
1	3.180500
1	3.135500
1	3.231000
1	3.171000
1	3.300500
1	3.426500
1	3.266000
1	3.110000
1	3.116000
1	3.130500
1	3.136000
1	3.516500
1	3.296500
1	3.256000
1	3.170500
1	3.426500
1	3.275500
1	3.261000
1	3.190500
1	3.416000
1	3.305500
1	3.291000
1	3.356000
1	3.381000
1	3.196000
1	3.085500
1	3.085000
1	3.155500
1	3.185500
1	3.121000
1	3.170500
1	3.080500
1	3.190000
1	3.080500
1	3.150500
1	3.245500
1	3.206000
1	3.130500
1	3.191000
1	3.130500
1	3.180500
1	3.376000
1	3.396000
1	3.170500
1	3.080000
1	3.140500
1	3.100500
1	3.140500
1	3.200500
1	3.180500
1	3.180500
1	3.291000
1	3.295500
1	3.070000
1	3.130500
1	3.155500
1	3.231000
1	3.275500
1	3.331000
1	3.321000
1	3.145500
1	3.200500
1	3.121000
1	3.100500
1	3.205500
1	3.251000
1	3.125500
1	3.216000
1	3.215500
1	3.231000
1	3.181000
1	3.346500
1	3.115000
1	3.251000
1	3.251000
1	3.280500
1	3.226000
1	48.911500
1	3.571000
1	3.196000
1	3.155500
1	3.185500
1	3.196000
1	3.070000
1	3.175500
1	3.086000
1	3.170500
1	3.421000
1	3.285500
1	3.090500
1	3.251000
1	3.185500
1	3.096000
1	3.226000
1	3.481000
1	3.121000
1	3.115500
1	3.070500
1	3.125500
1	3.101000
1	3.120000
1	3.316500
1	3.291000
1	3.085500
1	3.196000
1	3.076000
1	3.216000
1	3.266000
1	3.165500
1	3.091000
1	3.165500
1	3.195500
1	3.221000
1	3.081000
1	3.160500
1	3.170500
1	3.226000
1	3.261000
1	3.300500
1	3.140500
1	3.121000
1	3.150500
1	3.140500
1	3.196000
1	3.757000
1	3.090500
1	3.170500
1	3.130500
1	3.165500
1	3.125500
1	3.170500
1	3.381000
1	3.275500
1	3.210500
1	3.196000
1	3.391000
1	3.326000
1	3.150500
1	3.180500
1	3.091000
1	3.201000
1	3.266000
1	3.261500
1	3.125500
1	3.095500
1	3.156000
1	3.185500
1	3.110500
1	3.176000
1	3.156000
1	3.065000
1	3.095000
1	3.115000
1	3.221000
1	3.256000
1	3.060000
1	3.085500
1	3.180500
1	3.156000
1	3.090000
1	3.075500
1	3.050500
1	3.146000
1	3.401000
1	3.401000
1	3.115500
1	3.186000
1	3.311500
1	3.111000
1	3.221000
1	3.305500
1	3.120500
1	3.196000
1	4.878500
1	3.557000
1	3.110500
1	3.195500
1	3.431500
1	3.226500
1	3.186000
1	3.140500
1	3.071000
1	3.261000
1	3.295500
1	3.261000
1	3.311000
1	3.261000
1	3.150500
1	3.170500
1	3.256000
1	3.406500
1	3.226000
1	3.226000
1	3.190500
1	3.240500
1	3.095500
1	3.065000
1	3.165500
1	3.081000
1	3.115500
1	3.125500
1	3.096000
1	3.121000
1	3.146000
1	3.105000
1	3.121000
1	3.145500
1	3.341000
1	3.576500
1	3.315500
1	3.311000
1	3.105500
1	3.175500
1	3.060500
1	3.096000
1	3.150500
1	3.090500
1	3.116000
1	3.065000
