#size	rtt
1	2.489500
1	2.464500
1	2.279500
1	2.073500
1	2.144000
1	2.219500
1	2.374500
1	2.123500
1	2.163500
1	2.088500
1	2.098500
1	2.079000
1	2.144000
1	2.118500
1	2.139000
1	2.283500
1	2.254000
1	2.214500
1	2.349000
1	2.123500
1	2.239500
1	2.138500
1	2.109000
1	2.149000
1	2.169500
1	2.324000
1	2.169000
1	2.113500
1	2.124000
1	2.148500
1	3.206000
1	2.129000
1	2.168500
1	2.118500
1	2.178500
1	2.088000
1	2.089000
1	2.089000
1	2.093500
1	2.063000
1	2.114000
1	2.113500
1	2.089000
1	2.139000
1	2.274000
1	2.109000
1	2.184000
1	2.239000
1	2.094000
1	2.139000
1	2.264500
1	2.243500
1	2.298500
1	2.339000
1	2.264500
1	2.119000
1	2.169000
1	2.224000
1	2.153500
1	2.108500
1	2.169000
1	2.048500
1	2.203500
1	2.134000
1	2.094000
1	2.104000
1	2.109000
1	2.119000
1	2.109000
1	2.063500
1	2.148500
1	2.059000
1	2.194000
1	2.134000
1	2.103500
1	2.138500
1	2.138500
1	2.143500
1	2.279000
1	2.224500
1	2.263500
1	2.174000
1	2.289000
1	2.214000
1	2.234000
1	2.289000
1	2.243500
1	2.139000
1	2.073500
1	2.109000
1	2.153500
1	2.233500
1	2.214000
1	2.214000
1	2.204000
1	2.258500
1	2.163500
1	2.283500
1	2.174000
1	3.045500
1	2.218500
1	2.269000
1	2.254000
1	2.104000
1	2.234000
1	2.123500
1	2.259000
1	2.083500
1	2.083500
1	2.094000
1	2.239500
1	2.409500
1	2.534000
1	2.479000
1	2.389000
1	2.094000
1	2.154000
1	2.103500
1	2.119000
1	2.113500
1	2.123500
1	2.118000
1	2.094000
1	2.129000
1	2.078500
1	2.143500
1	2.188500
1	2.294000
1	2.359000
1	2.249500
1	2.239000
1	2.319500
1	2.273500
1	2.134000
1	2.254000
1	2.139000
1	2.179000
1	2.038500
1	2.143500
1	2.209500
1	2.279000
1	2.228500
1	2.299500
1	2.183500
1	2.159000
1	2.098000
1	2.138500
1	2.153500
1	2.249000
1	2.203500
1	2.218500
1	2.218500
1	2.149000
1	2.053500
1	2.138500
1	2.048500
1	2.168500
1	2.123500
1	2.094000
1	2.073500
1	2.188500
1	2.163500
1	2.123500
1	2.174000
1	2.279500
1	2.104000
1	2.109000
1	2.114000
1	2.069000
1	2.048500
1	2.134000
1	2.058000
1	2.134000
1	2.179000
1	2.214500
1	2.109000
1	2.164000
1	2.048500
1	2.123500
1	2.324000
1	2.409500
1	2.308500
1	2.349500
1	2.083500
1	2.123500
1	2.103500
1	2.129000
1	2.123500
1	2.079000
1	2.118500
1	2.083500
1	2.293500
1	2.294000
1	2.289000
1	2.219000
1	2.063000
1	2.104000
1	2.094000
1	2.099000
1	2.168500
1	2.134000
1	2.134000
1	2.159000
1	2.288500
1	2.264500
1	3.731500
1	2.279000
1	2.439000
1	2.584000
1	2.419000
1	2.564500
1	2.103500
1	2.169000
1	2.134000
1	2.184000
1	2.118500
1	2.129000
1	2.064000
1	2.058500
1	2.134000
1	2.134000
1	2.083500
1	2.163500
1	2.134000
1	2.148500
1	2.159000
1	2.123500
1	2.188500
1	2.128500
