#size	rtt
1	2.514500
1	1.699500
1	1.749500
1	1.630500
1	1.790000
1	1.584500
1	1.655000
1	1.555500
1	1.780000
1	1.614500
1	1.534500
1	1.630500
1	1.584500
1	1.924500
1	1.979500
1	1.635000
1	1.655000
1	1.594500
1	1.589500
1	1.594500
1	2.785000
1	1.619500
1	1.669500
1	1.655500
1	1.674500
1	1.569500
1	1.609500
1	1.705500
1	1.564500
1	1.614500
1	1.620000
1	1.615000
1	1.574500
1	1.520000
1	1.539500
1	1.565500
1	1.534500
1	1.609500
1	1.605000
1	1.570000
1	1.564500
1	1.634500
1	1.660000
1	1.555000
1	1.595000
1	1.699500
1	1.634500
1	1.630000
1	1.594500
1	1.534500
1	1.595000
1	1.645000
1	1.589500
1	1.685000
1	1.555000
1	1.564500
1	1.560000
1	1.584500
1	1.559500
1	1.555000
1	1.565000
1	1.680500
1	1.660000
1	1.660000
1	1.600000
1	1.545500
1	1.589500
1	1.609500
1	1.575000
1	1.595500
1	1.555000
1	1.575000
1	1.630000
1	1.630000
1	1.649500
1	3.524500
1	1.615000
1	1.655000
1	1.575000
1	1.550000
1	1.630000
1	1.625500
1	1.634500
1	1.660000
1	1.890000
1	1.625500
1	1.609500
1	1.555000
1	1.564500
1	1.575500
1	1.595000
1	1.634500
1	1.594500
1	1.594500
1	1.679500
1	1.614500
1	1.564500
1	1.569500
1	1.559500
1	1.589500
1	1.580000
1	1.674500
1	1.559500
1	1.564500
1	1.669500
1	1.594500
1	1.630000
1	1.594500
1	1.570000
1	1.680000
1	1.785000
1	1.634500
1	1.620000
1	1.509500
1	1.599500
1	1.595000
1	1.605000
1	1.544500
1	2.704500
1	1.630000
1	1.600000
1	1.620000
1	1.629500
1	2.100500
1	1.539500
1	1.619500
1	1.655000
1	1.595500
1	1.650000
1	1.685000
1	1.614500
1	1.540500
1	1.540000
1	1.609500
1	1.580000
1	1.645000
1	1.529500
1	1.719500
1	1.569500
1	1.555000
1	1.540000
1	1.695000
1	1.594500
1	1.559500
1	1.565000
1	1.575000
1	1.505000
1	1.580000
1	1.595000
1	1.645000
1	1.555500
1	1.559500
1	1.589500
1	1.634500
1	1.555000
1	1.645000
1	1.565000
1	1.590000
1	1.625000
1	1.550000
1	1.570000
1	1.540000
1	1.550000
1	1.730000
1	1.660000
1	1.655000
1	1.670000
1	1.589500
1	1.639500
1	1.575000
1	1.644500
1	1.555000
1	1.630000
1	1.755500
1	1.644500
1	1.594500
1	1.589500
1	1.574500
1	1.564500
1	1.555000
1	1.525000
1	1.540000
1	1.589500
1	1.710000
1	1.665000
1	1.629500
1	1.509500
1	1.649500
1	1.570000
1	3.100000
1	1.609500
1	1.539500
1	1.584500
1	1.610000
1	1.689500
1	1.529500
1	1.570500
1	1.650000
1	1.555000
1	1.600000
1	1.600000
1	1.594500
1	1.589500
1	1.605000
1	1.615000
1	1.620000
1	1.594500
1	1.529500
1	1.675000
1	1.644500
1	1.565000
1	1.599500
1	1.555000
1	1.570000
1	1.655000
1	1.614500
1	1.589500
1	1.600000
1	1.570000
1	1.625500
1	1.605000
1	1.634500
1	1.634500
1	1.605000
1	1.609500
1	1.555000
1	1.574500
1	1.594500
1	1.555000
1	1.550000
1	1.679500
1	1.555000
1	1.664500
1	1.655000
1	1.589500
1	1.629500
1	1.590000
1	1.695000
1	1.699500
1	1.595000
1	1.599500
1	1.685000
1	1.724500
1	1.740000
1	1.650000
1	1.564500
1	1.540000
1	1.614500
1	1.564500
1	1.605000
1	1.689500
1	1.539500
1	1.655000
1	1.634500
1	2.214500
1	1.685000
1	1.609500
1	1.564500
1	1.660000
1	3.430000
1	1.845000
1	1.705000
1	1.645000
1	1.555500
1	1.564500
1	1.569500
1	1.614500
1	1.525500
1	1.629500
1	1.630000
1	1.749500
1	1.719500
1	1.835000
1	1.724500
1	1.605000
1	1.575000
1	1.555000
1	1.614500
1	1.584500
1	1.550000
1	1.614500
1	1.520000
1	1.640000
1	1.620000
1	1.625000
1	1.699500
1	1.650500
1	1.539500
1	1.644500
1	1.539500
1	1.615000
1	1.590000
1	1.630000
1	1.630000
1	1.660000
1	1.619500
1	1.560000
1	1.504500
1	1.599500
1	1.555000
1	1.694500
1	1.614500
1	1.605000
1	1.550000
1	1.584500
1	1.674500
1	1.569500
1	1.575000
1	1.594500
1	1.660000
1	1.639500
1	1.590000
1	1.570000
1	1.599500
1	1.569500
1	1.564500
1	1.564500
1	1.665500
1	1.880000
1	1.605000
1	1.599500
1	1.625000
1	1.634500
1	1.634500
1	1.649500
1	1.645000
1	1.605000
1	1.529500
1	1.545000
1	1.605000
1	1.590000
1	1.564500
1	1.680000
1	1.704500
1	1.680000
1	1.555000
1	1.605500
1	1.630000
1	1.534500
1	1.595000
1	1.540000
1	1.565000
1	1.644500
1	1.569500
