#size	rtt
1	2.710000
1	2.700000
1	2.620000
1	2.600000
1	2.615000
1	2.560000
1	2.520000
1	2.544500
1	2.515000
1	3.905000
1	2.565500
1	2.959500
1	2.519500
1	2.580500
1	2.575000
1	2.550000
1	2.555000
1	2.534500
1	2.629500
1	2.549500
1	2.550500
1	2.534500
1	2.605000
1	2.545000
1	2.654500
1	2.514500
1	2.535500
1	2.559500
1	2.615000
1	2.515000
1	2.585000
1	2.504500
1	2.590000
1	2.525000
1	2.580000
1	2.565000
1	2.554500
1	2.525000
1	2.519500
1	2.654500
1	2.610000
1	2.479500
1	2.655000
1	2.515500
1	2.570000
1	2.489500
1	2.519500
1	2.584500
1	2.549500
1	2.494500
1	2.455000
1	2.500000
1	2.569500
1	2.574500
1	2.484500
1	2.435000
1	2.455000
1	2.479500
1	2.604500
1	2.609500
1	2.705000
1	2.479500
1	2.480000
1	2.430000
1	2.524500
1	2.494500
1	2.445000
1	2.450000
1	2.449500
1	2.465000
1	2.475000
1	2.574500
1	2.469500
1	2.460000
1	2.444500
1	2.435000
1	2.465000
1	2.494500
1	2.455000
1	2.454500
1	2.415500
1	2.415000
1	2.455000
1	2.425000
1	2.470500
1	2.399500
1	2.455000
1	2.415000
1	2.550000
1	2.639500
1	2.604500
1	2.635000
1	2.475000
1	2.545500
1	2.459500
1	2.519500
1	2.459500
1	2.540000
1	2.600000
1	2.514500
1	2.560000
1	2.514500
1	2.510500
1	3.509500
1	2.554500
1	2.389500
1	2.550000
1	2.454500
1	2.534500
1	2.565000
1	2.580000
1	2.574500
1	2.524500
1	2.535500
1	2.429500
1	2.514500
1	2.524500
1	2.535000
1	2.625000
1	2.504500
1	2.475000
1	2.565000
1	2.530000
1	2.499500
1	2.460000
1	2.435000
1	2.529500
1	2.439500
1	2.530000
1	2.709500
1	2.514500
1	2.430000
1	2.520500
1	2.429500
1	2.435000
1	2.415000
1	2.370000
1	2.395000
1	2.509500
1	2.395000
1	2.560000
1	2.429500
1	2.389500
1	2.490500
1	2.535000
1	2.430000
1	2.455000
1	2.499500
1	2.524500
1	2.520500
1	2.459500
1	2.435000
1	2.459500
1	2.430000
1	2.445000
1	2.404500
1	2.359500
1	2.315000
1	2.439500
1	2.460000
1	2.479500
1	2.570000
1	2.510500
1	2.439500
1	2.494500
1	2.400000
1	2.490000
1	2.419500
1	2.435000
1	2.480500
1	2.519500
1	2.445000
1	2.465000
1	2.514500
1	2.554500
1	2.445000
1	2.435000
1	2.500000
1	2.450000
1	2.439500
1	2.695000
1	2.510000
1	2.555000
1	2.530000
1	2.439500
1	2.490000
1	2.450000
1	2.364500
1	2.494500
1	2.465000
1	2.525000
1	2.435500
1	2.595000
1	2.429500
1	2.484500
1	2.410000
1	2.459500
1	2.500000
1	2.409500
1	2.415000
1	2.479500
1	2.359500
1	2.450000
1	2.409500
1	2.575000
1	2.475000
1	2.475000
1	2.374500
1	2.510500
1	2.435000
1	2.504500
1	2.439500
1	2.475000
1	2.554500
1	2.419500
1	2.395500
1	2.440000
1	2.399500
1	2.504500
1	2.500500
1	2.439500
1	2.410000
1	2.425000
1	2.475000
1	2.524500
1	2.420000
1	2.569500
1	2.435000
1	2.530000
1	2.514500
1	2.914500
1	2.585000
1	2.610000
1	2.540000
1	2.610000
1	2.559500
1	2.504500
1	2.585000
1	2.570000
1	2.560000
1	2.585000
1	2.555500
1	2.525000
1	2.530000
1	2.544500
1	2.490500
1	2.514500
1	2.459500
1	2.389500
1	2.530000
1	2.504500
1	2.525000
1	2.520000
1	2.500000
1	2.610000
1	2.494500
1	2.530000
1	2.554500
1	2.570000
1	2.514500
1	2.484500
1	2.420500
1	2.500000
1	2.439500
1	2.455000
1	2.424500
1	2.480000
1	2.485000
1	2.484500
1	2.519500
1	2.445000
1	2.440500
1	2.475000
1	2.469500
1	2.590000
1	2.570000
1	2.449500
1	2.385000
1	2.430500
1	2.470000
1	2.460000
1	2.345000
1	2.470000
1	2.474500
1	2.455500
1	2.429500
1	2.439500
1	2.430000
1	2.414500
1	2.440000
1	2.419500
1	2.435500
1	2.445000
1	2.499500
1	2.524500
1	2.649500
1	2.600000
1	2.490000
1	2.370000
1	2.445000
1	2.470500
1	2.514500
1	2.575000
1	16.505000
1	2.635000
1	2.644500
1	2.605000
1	2.530000
1	2.490000
1	4.605000
1	2.439500
1	2.450000
1	2.519500
1	2.615500
1	2.510000
1	2.484500
1	2.434500
1	2.519500
1	2.504500
1	2.405000
1	2.450500
1	2.414500
1	2.444500
1	2.445000
1	2.425000
1	2.439500
1	2.479500
1	2.410000
1	2.495000
1	2.425500
1	2.480000
1	2.434500
