#size	rtt
1	2.289500
1	1.818000
1	1.817500
1	1.813000
1	1.768000
1	1.773000
1	1.773500
1	1.758000
1	1.778000
1	1.803000
1	1.778000
1	1.768500
1	1.773000
1	1.898000
1	1.878500
1	1.778000
1	1.768000
1	1.758000
1	1.767500
1	1.803000
1	1.768000
1	1.768000
1	1.763000
1	1.778000
1	1.783000
1	1.778000
1	1.773000
1	1.813000
1	1.818000
1	1.823000
1	1.817500
1	1.773000
1	1.773500
1	1.782500
1	1.768500
1	1.773000
1	1.773500
1	1.773500
1	1.768000
1	1.778500
1	1.778000
1	1.768000
1	2.018500
1	1.763000
1	1.757500
1	1.823000
1	1.818000
1	1.773000
1	1.763000
1	1.778000
1	1.802500
1	1.807500
1	1.813000
1	1.798000
1	1.768000
1	1.768000
1	1.778000
1	1.763500
1	1.758000
1	1.762500
1	1.763000
1	1.798000
1	1.817500
1	1.788000
1	1.798000
1	1.797500
1	1.808500
1	1.803500
1	1.828500
1	1.753000
1	1.758000
1	1.752500
1	1.748000
1	2.143500
1	1.828000
1	1.773000
1	1.773000
1	1.803000
1	1.823000
1	1.782500
1	1.908500
1	1.758000
1	1.758000
1	1.767500
1	1.758500
1	1.807500
1	1.758000
1	1.763000
1	1.747500
1	1.773000
1	1.768000
1	1.763000
1	1.763000
1	1.802500
1	1.828500
1	1.793500
1	1.777500
1	1.763000
1	1.773000
1	1.773000
1	1.778500
1	1.773000
1	1.763000
1	3.266000
1	1.763000
1	1.768500
1	1.758500
1	1.768000
1	1.763500
1	1.803000
1	1.813000
1	1.893000
1	1.808000
1	1.798500
1	1.808500
1	1.758000
1	1.788000
1	1.773000
1	1.753000
1	1.773000
1	1.753000
1	1.773000
1	1.753000
1	1.768000
1	1.753000
1	1.903000
1	1.898000
1	1.828500
1	1.813000
1	1.853000
1	1.743000
1	1.778000
1	1.757500
1	1.748000
1	1.803000
1	1.778000
1	1.768500
1	1.753000
1	1.778000
1	1.773000
1	1.778000
1	1.803000
1	1.797500
1	1.773000
1	1.763000
1	1.763000
1	1.768500
1	1.777500
1	1.818000
1	1.792500
1	1.793500
1	1.782500
1	1.763000
1	1.773000
1	1.772500
1	1.783000
1	1.773000
1	1.803000
1	1.812500
1	1.788500
1	1.768500
1	1.767500
1	1.783000
1	1.757500
1	1.783000
1	1.768500
1	1.768000
1	1.753000
1	1.758000
1	1.758000
1	1.792500
1	1.773000
1	1.773000
1	1.793500
1	1.828000
1	1.763000
1	1.758500
1	1.773000
1	1.773000
1	1.757500
1	1.763000
1	1.768000
1	1.767500
1	1.768500
1	1.763000
1	1.788500
1	1.783000
1	1.768000
1	1.773000
1	1.798500
1	1.817500
1	1.788500
1	1.767500
1	1.768000
1	1.793500
1	1.773000
1	1.773000
1	1.763000
1	1.778000
1	1.783000
1	1.768000
1	1.768000
1	1.758500
1	1.763000
1	1.763000
1	1.813000
1	1.808500
1	1.768000
1	1.773000
1	1.773000
1	1.768500
1	1.773000
1	1.767500
1	1.773000
1	1.773000
1	1.778000
1	1.793500
1	1.808500
1	1.808000
1	1.798000
1	1.773000
1	1.802500
1	1.828500
1	1.782500
1	1.763000
1	1.863000
1	1.768000
1	1.768500
1	1.763000
1	1.773000
1	1.773500
1	1.768000
1	1.803000
1	1.903000
1	1.808000
1	1.778000
1	1.773000
1	1.797500
1	1.818500
1	1.783000
1	1.773500
1	1.777500
1	1.773000
1	1.768000
1	1.773000
1	1.788500
1	1.753000
1	1.773000
1	1.768500
1	1.773000
1	1.768500
1	1.763500
1	1.773000
1	2.585000
1	3.035000
1	2.950000
1	1.822500
1	1.878500
1	1.778000
1	1.773000
1	1.787500
1	1.773000
1	1.778000
1	1.773500
1	1.778000
1	1.763000
1	1.773000
1	1.778500
1	1.778500
1	1.802500
1	1.818500
1	1.763000
1	1.778000
1	1.763000
1	1.777500
1	1.788500
1	1.813000
1	1.808500
1	1.802500
1	1.808500
1	1.768000
1	1.763000
1	1.778500
1	1.782500
1	1.768500
1	1.803000
1	1.827500
1	1.793000
1	1.778000
1	1.778500
1	1.783000
1	1.782500
1	1.808000
1	1.808000
1	1.812500
1	1.773500
1	1.768000
1	1.773000
1	1.788000
1	1.778000
1	1.758500
1	1.813000
1	1.823000
1	1.778000
1	1.758500
1	1.777500
1	1.773000
1	1.768000
1	1.762500
1	1.767500
1	1.788000
1	1.767500
1	1.773000
1	1.768000
1	1.778500
1	1.767500
1	1.763000
1	1.793000
1	1.833000
1	1.773000
1	1.798000
1	1.808000
1	1.792500
1	1.818500
1	1.818500
1	1.773000
1	1.768000
1	1.768500
1	1.783500
1	1.773000
1	1.783000
1	1.773000
1	1.762500
1	1.798500
1	1.827500
1	1.793000
1	1.773000
1	1.768000
1	1.773000
1	1.773000
1	1.763500
1	1.778000
1	1.742500
1	1.773000
1	1.778000
1	1.812500
1	1.823000
1	1.803500
1	1.812500
1	1.813500
1	1.843500
1	1.783500
1	1.782500
1	1.773000
1	1.778500
1	1.783000
1	1.778500
1	1.778000
1	1.787500
1	1.773000
1	1.768000
1	1.808500
1	1.773000
1	1.767500
1	1.778500
1	1.817500
1	1.823500
1	1.778000
1	1.763500
1	1.768000
1	1.778000
1	1.773000
1	1.763000
1	1.762500
1	1.763500
1	1.787500
1	1.768000
1	1.768000
1	1.808000
1	1.763500
1	1.798000
1	1.843000
1	1.928000
1	1.828000
1	1.828000
1	1.773000
1	1.763000
1	1.758500
1	1.773000
1	1.773000
1	1.788500
1	1.767500
1	1.828000
1	1.768000
1	1.783000
1	1.783000
1	1.773000
1	1.803000
1	1.828000
1	1.778500
1	1.783000
1	1.773000
1	1.773000
1	1.783000
1	1.783000
1	1.783000
1	1.778500
1	1.778500
1	1.773000
1	1.773000
1	1.798000
1	1.768500
1	1.768000
1	1.803500
1	1.833000
1	1.778500
1	1.788000
1	1.777500
1	1.788000
1	1.773000
1	1.767500
1	1.768500
1	1.763000
1	1.767500
1	1.768500
1	1.788000
1	1.823500
1	1.812500
1	1.813000
1	1.848500
1	1.823500
1	1.768500
1	1.773000
1	1.778500
1	1.773000
1	1.757500
1	1.788000
1	1.778500
1	1.763000
1	1.787500
1	1.783000
1	1.833000
1	1.823500
1	1.803500
1	1.813000
1	1.807500
1	1.878500
1	1.798000
1	1.782500
1	1.778000
1	1.783000
1	1.783000
1	1.753000
1	1.773000
1	1.793000
1	1.782500
1	1.768000
1	1.778500
1	1.773000
1	1.773000
1	1.763500
1	1.798000
1	1.833000
1	1.778000
1	1.768000
1	1.783500
1	1.773000
1	1.768000
1	1.768000
1	1.773000
1	1.788500
1	1.763000
1	1.753000
1	1.773000
1	1.782500
1	1.783500
1	1.767500
1	1.813000
1	1.843500
1	1.788000
1	1.763000
1	1.773000
1	1.763500
1	1.773000
1	1.778000
1	1.798500
1	1.812500
1	1.792500
1	1.793000
1	1.803500
1	1.768500
1	1.773000
1	1.758000
1	1.798500
1	1.813000
1	1.763000
1	1.763000
1	1.792500
1	1.773000
1	1.783000
1	1.792500
1	1.808500
1	1.798000
1	1.802500
1	1.808000
1	1.778500
1	1.768000
1	1.773000
1	1.783000
1	1.798500
1	1.883500
1	1.873000
1	1.798500
1	1.848000
1	1.783500
1	1.792500
1	1.773000
1	1.763000
1	1.762500
1	1.777500
1	1.773000
1	1.778000
1	1.778500
1	1.778000
1	1.773000
1	1.817500
1	1.823000
1	1.772500
1	1.768000
1	1.843000
1	1.797500
1	1.788000
1	1.767500
1	1.758000
1	1.778000
1	1.772500
1	1.773500
1	1.888000
1	1.788000
1	1.778000
1	1.782500
1	1.863500
1	1.827500
1	1.793000
1	1.773000
1	1.778000
1	1.802500
1	1.808000
1	1.803500
1	1.807500
1	1.768000
1	1.773000
1	1.763500
1	1.778000
1	1.768000
1	1.773500
1	1.788000
1	1.808000
1	1.823000
1	1.768000
1	1.783000
1	1.813500
1	1.818000
1	1.818000
1	1.808000
1	1.773000
1	1.773000
1	1.783000
1	1.772500
1	1.813500
1	1.772500
1	1.763500
1	1.773000
1	1.848000
1	2.434000
1	1.818000
1	1.788000
1	1.778000
1	1.772500
1	1.773500
1	1.773500
1	1.767500
1	1.763500
1	1.768000
1	1.772500
1	1.778000
1	1.763500
1	1.768000
1	1.773000
1	2.464500
1	1.823000
1	1.778000
1	1.773000
1	1.778000
1	1.778000
1	1.773000
1	1.783500
1	1.773000
1	1.772500
1	1.793500
1	1.778000
