#size	rtt
8	2.245000
8	2.290000
8	2.209000
8	2.338500
8	6.231500
8	5.140000
8	4.132500
8	2.730000
8	2.243500
8	2.364000
8	2.193500
8	2.269000
8	2.078500
8	2.479500
8	2.068000
8	2.254000
8	2.328500
8	2.229000
8	2.259000
8	2.454500
8	2.129500
8	2.449500
8	1.918000
8	2.269000
8	2.569000
8	2.254000
8	2.093000
8	12.188000
8	2.183500
8	2.239000
8	2.153000
8	2.365000
8	2.189000
8	2.389500
8	2.299000
8	2.254500
8	2.749500
8	2.724500
8	2.770500
8	2.334500
8	2.219000
8	2.184000
8	2.519500
8	2.058500
8	2.544500
8	2.178500
8	2.108500
8	2.284500
8	2.218500
8	2.099000
8	2.319500
8	2.158500
8	2.274000
8	2.184000
8	2.108500
8	2.304000
8	2.344000
8	3.101000
8	2.855000
8	2.780000
8	2.283500
8	2.163000
8	3.682000
8	2.364500
8	2.203500
8	2.249000
8	2.369500
8	2.268500
8	2.099000
8	2.064000
8	2.269000
8	2.073000
8	2.188500
8	2.429500
8	2.003500
8	2.544000
8	2.178500
8	2.289000
8	2.264500
8	2.359500
8	2.124000
8	2.270000
8	2.239000
8	2.514000
8	2.058500
8	2.188500
8	2.424000
8	2.108500
8	2.213500
8	2.204500
8	2.479500
8	2.189500
8	2.229500
8	2.129000
8	2.299000
8	2.299000
8	2.309000
8	2.184500
8	2.139000
8	2.394500
8	2.088500
8	2.409500
8	2.074500
8	2.169000
8	2.088000
8	2.208500
8	2.228500
8	2.439000
8	2.198500
8	2.294000
8	2.108000
8	2.238500
8	2.129000
8	2.103500
8	2.139000
8	2.258500
8	2.254000
8	2.424500
8	2.149000
8	2.439000
8	2.179000
8	2.339000
8	2.915000
8	2.825500
8	3.516000
8	3.711000
8	2.334000
8	2.144000
8	2.269000
8	2.193500
8	2.328500
8	2.399500
8	2.228500
8	2.338500
8	2.730000
8	2.273000
8	2.284000
8	2.153500
8	2.298500
8	2.219000
8	2.770000
8	2.183500
8	2.359000
8	2.224000
8	2.324500
8	2.278500
8	2.138500
8	2.479000
8	2.008000
8	2.343500
8	2.114000
8	2.338500
8	2.113500
8	2.359000
8	2.139000
8	2.399000
8	2.208500
8	2.284000
8	2.144500
8	2.233500
8	2.169000
8	2.199000
8	2.133500
8	2.279500
8	2.329000
8	2.379000
8	2.174000
8	2.338500
8	2.159500
8	2.434000
8	2.369500
8	2.339000
8	2.450000
8	2.540000
8	2.179000
8	2.148500
8	2.289500
8	2.074000
8	2.564000
8	2.228500
8	2.264500
8	2.158500
8	2.144000
8	2.108500
8	2.179500
8	2.504500
8	2.479000
8	2.404500
8	2.265000
8	2.244500
8	2.048000
8	2.178500
8	2.179000
8	2.128500
8	2.164000
8	2.273500
8	2.093500
8	2.419500
8	2.013000
8	2.224000
8	2.159000
8	2.114000
8	2.565000
8	2.179000
8	2.168500
8	2.238500
8	2.399000
8	2.159000
8	2.324000
8	2.324000
8	2.214000
8	2.403500
8	1.998000
8	2.153500
8	2.139000
8	2.189000
8	2.494000
8	2.194000
8	2.489500
8	2.109000
8	2.183500
8	2.248500
8	2.374500
8	2.208500
8	2.459000
8	2.134000
8	2.198500
8	2.379000
8	2.223500
8	2.264000
8	2.554000
8	2.159000
8	2.169000
8	2.138000
8	2.089000
8	2.509000
8	2.424500
8	3.266000
8	2.183500
8	2.178500
8	2.304000
8	2.093000
8	2.239000
8	2.174000
8	2.149000
8	2.484500
8	2.174000
8	2.138500
8	2.053000
8	3.175500
8	2.218500
8	2.129000
8	2.278500
8	2.178500
8	2.268500
8	2.334000
8	2.139000
8	2.114000
8	2.123500
8	2.329000
8	2.208500
8	2.259000
8	2.028500
8	2.153000
8	2.464000
8	2.073500
8	2.199000
8	2.013500
8	2.214000
8	2.013500
8	2.154000
8	2.103000
8	2.258500
8	2.134500
8	2.229500
8	2.459500
8	2.018500
8	2.229000
8	2.098500
8	2.389500
8	2.259000
8	2.374500
8	2.154000
8	2.179000
8	2.198500
8	2.279000
8	2.614000
8	2.218500
8	4.462500
8	2.229000
8	2.224500
8	2.184000
8	2.279500
8	2.264000
8	2.098500
8	2.454500
8	2.113500
8	2.198500
8	2.108000
8	2.529000
8	2.128000
8	2.149000
8	2.054000
8	2.108500
8	2.208500
8	2.128500
8	2.575000
8	2.264000
8	2.259000
8	2.048500
8	2.279500
8	2.489000
8	2.329500
8	2.229500
8	2.314000
8	2.270000
8	2.194000
8	2.379500
8	2.238500
8	2.304500
8	2.108500
8	2.248500
8	2.123000
8	2.444000
8	2.168500
8	2.509000
8	2.279000
8	2.329500
8	2.138000
8	2.214500
8	2.154500
8	2.399000
8	2.113500
8	2.299000
8	2.213000
8	2.414500
8	2.239500
8	2.314500
8	2.234500
8	2.405000
8	2.374500
8	2.184000
8	2.414000
8	2.093500
8	2.264000
8	2.124000
8	2.314500
8	2.243500
8	2.570500
8	2.289500
8	2.134500
8	2.194000
8	2.364000
8	2.269000
8	2.249000
8	2.199000
8	2.424000
8	2.490000
8	2.018500
8	2.128500
8	2.163500
8	2.248500
8	2.123500
8	2.500000
8	2.298500
8	2.368500
8	2.128500
8	2.224000
8	2.179000
8	2.114000
8	2.234000
8	2.294500
8	2.348500
8	2.449000
8	2.303500
8	2.159000
8	2.198500
8	2.134500
8	2.439000
8	2.209000
8	2.173500
8	2.434500
8	2.178500
8	2.930000
8	2.169500
8	2.164000
8	2.209000
8	2.264000
8	2.604000
8	2.414500
8	3.927500
8	2.149000
8	2.173000
8	2.163500
8	2.349000
8	2.263500
8	2.434500
8	2.630000
8	2.374500
8	2.274000
8	2.219500
8	2.048500
8	2.334000
8	2.445000
8	2.028500
