# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn312.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997916 
# Number of iterations (recorded+unrecorded): 1017428232 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
654965148.52	3377.82
655965003.10	3366.82
656964918.68	3506.81
657964862.25	2975.84
658964737.83	2956.84
659964822.40	3136.83
660964717.98	3536.81
661964682.55	4268.77
662964658.12	3787.80
663964541.70	3837.79
664964457.28	4398.76
665964532.85	4547.76
666964437.42	3206.83
667964381.00	4179.78
668964387.57	4068.78
669964271.15	3718.80
670964186.73	3557.81
671964111.30	3807.80
672964036.88	3325.82
673963950.45	3768.80
674963997.02	3435.82
675963840.60	4149.78
676963796.18	3766.80
677963841.75	3807.80
678963735.33	3548.81
679963710.90	2956.84
680963615.48	3537.81
681963581.05	4018.79
682963564.62	2867.85
683963501.20	4117.78
684514300.77	2003.89
684963414.77	528009.79
685963430.35	3467.81
686963334.92	3578.81
687963319.50	3277.82
688963204.07	3327.82
689963130.65	3306.82
690963175.22	3677.80
691963100.80	4287.77
692963035.37	3365.82
693963018.94	3518.81
694962985.52	3536.81
695962920.09	3166.83
696962843.67	2887.85
697962820.24	3415.82
698962674.82	3597.81
699962659.40	4097.78
700962593.97	4208.78
701962579.54	3497.81
702962493.12	2937.84
703962378.70	3156.83
704962294.27	3275.82
705962387.84	4370.77
706962222.42	3779.80
707962158.00	4368.77
708962072.57	3127.83
709962168.14	3707.80
710961993.72	4046.78
711962008.29	4017.79
712961972.87	4870.74
713961837.45	3237.83
714961833.02	3696.80
715961837.59	4379.77
716961723.17	3246.83
717961727.74	3907.79
718961633.32	4238.77
719961547.89	3576.81
720961531.47	2966.84
721961468.04	2995.84
722961381.62	4458.76
723961337.19	3387.82
724961241.77	3176.83
725961166.35	3598.81
726961201.92	3807.80
727961077.50	3165.83
728961052.07	3497.81
729960986.64	4529.76
730961042.21	4578.76
731960936.79	3376.82
732960930.36	3948.79
733960845.94	4149.78
734960810.51	3037.84
735960776.09	3216.83
736960611.67	3094.83
737960606.24	3497.81
738960590.81	3897.79
739960415.39	2965.84
740960469.96	3136.83
741960365.54	3215.83
742960340.11	3196.83
743960314.69	3276.82
744960209.27	3647.81
745960124.84	2965.84
746960160.41	4118.78
747960064.99	2966.84
748959970.57	3145.83
749960025.14	3146.83
750959979.71	4219.77
751960024.28	3867.79
752959809.86	3686.80
753959795.44	4727.75
754959719.01	4018.79
754963776.80	1954.90
755959724.58	3126.83
756959639.16	4177.78
757959444.74	3787.80
758959579.31	3035.84
759959353.89	2916.84
760959409.46	4648.75
761959254.04	4258.77
762959329.61	3125.83
763959264.18	3497.81
764959227.76	3066.84
765959052.34	3427.82
766958938.92	3867.79
767958953.49	2945.84
768958988.06	4068.78
769958952.63	4860.74
770958828.21	2804.85
771958721.79	3277.82
772958768.36	3385.82
773958632.94	3376.82
774958576.51	3187.83
775958532.09	3958.79
776958457.66	2955.84
777958502.23	3878.79
778958337.81	2804.85
779958372.38	4197.78
780958246.96	3176.83
781958222.54	3917.79
782958286.10	2976.84
783958142.68	4117.78
784583056.30	1994.89
784958106.26	585835.70
785958070.83	4239.77
786957986.41	3867.79
787957980.98	3528.81
788957785.56	3006.84
789957881.13	3526.81
790957696.71	3355.82
791957671.29	2966.84
792957726.85	3997.79
793957541.44	2955.84
794957636.00	3317.82
795957560.58	3347.82
796957526.15	3576.81
797957379.73	2735.85
798957345.31	2975.84
799957270.88	3135.83
800957164.46	4268.77
801957140.03	3727.80
802957165.60	4398.76
803957079.18	4239.77
804956945.76	4257.77
805956920.33	3076.84
806956914.91	3195.83
807956869.48	3267.83
808956754.06	3837.79
809956769.63	4278.77
810956674.21	3767.80
811956588.78	3257.83
812956583.36	4360.77
813956638.92	4259.77
814956433.51	3056.84
815956449.08	2936.84
816956313.66	3547.81
817956268.23	3037.84
818956253.81	4318.77
819956228.38	3748.80
820956143.96	2814.85
821956038.53	2985.84
822956113.10	5851.69
823956108.67	7845.58
824955933.25	6673.64
825955927.83	4388.77
826955902.40	3367.82
827955808.98	3466.81
828955703.55	3506.81
829955667.13	4899.74
830955632.70	3526.81
831955598.28	4729.75
832955482.85	4098.78
833955537.42	5770.69
834955443.00	6893.63
835955317.58	3355.82
836955292.15	3006.84
837955196.73	2995.84
838955112.31	2886.85
839955076.88	4147.78
840955001.46	3536.81
841955007.03	3587.81
842955042.60	3686.80
843954847.18	4017.79
844954920.75	3348.82
845954887.32	3917.79
846954790.90	2896.85
847954826.47	4107.78
848954621.05	3536.81
849954615.62	3336.82
850954571.20	3106.83
851954435.78	3918.79
852954501.35	3726.80
853954415.92	3627.81
854954330.50	4268.77
855954225.08	3507.81
856954220.65	6713.64
857954286.22	129976.06
858954100.80	4147.78
859954025.38	3686.80
860953999.95	3367.82
861954005.52	3487.81
862953970.10	3687.80
863953804.68	3878.79
864953860.25	3305.82
865953783.82	3308.82
866953710.40	3255.83
867953693.97	3979.79
868953698.54	4039.78
869953515.12	3166.83
870953489.70	3697.80
871953424.27	3497.81
872953368.85	3005.84
873953324.42	2945.84
874953358.99	3978.79
875953284.57	3235.83
876953149.15	3517.81
877953092.72	3627.81
878952999.30	2984.84
879953063.87	3345.82
880953027.44	2896.85
881952833.02	2935.84
882952877.59	4049.78
883952853.17	3145.83
884634329.76	2075.89
884952858.74	651272.20
885952673.32	3977.79
886952607.90	3026.84
887952573.47	4148.78
888952587.04	3598.81
889952482.62	2945.84
890952378.20	3365.82
891952362.77	2885.85
892952296.34	3087.84
893952322.92	3977.79
894952126.50	3677.80
895952101.07	3096.83
896952127.64	3405.82
897951972.22	4188.78
898951995.79	3719.80
899952042.36	2956.84
900951915.94	3167.83
901951842.52	3655.80
902951806.09	2986.84
903951700.67	3807.80
904951655.24	3508.81
905951620.82	3446.82
906951536.39	3236.83
907951531.97	4237.77
908951425.54	3487.81
909951351.12	3636.81
910951325.69	4078.78
911951360.26	3728.80
912951235.84	4828.74
913951291.41	3576.81
914951135.99	3226.83
915951079.57	3677.80
916951076.14	3025.84
917951050.71	3446.82
918950924.29	3778.80
919950838.87	4119.78
920950784.44	3286.82
921950700.02	3387.82
922950735.59	3074.84
923950730.16	3457.82
924950633.74	3607.81
925950529.32	3237.83
926950523.89	3648.81
927950478.46	3567.81
928950334.04	3006.84
929950268.62	2946.84
930950324.19	4008.79
931950318.76	2955.84
932950174.34	3145.83
933950078.92	3397.82
934950114.49	3475.81
935950049.06	2956.84
936949942.64	2966.84
937949998.21	2966.84
938949893.79	2986.84
939949837.36	3127.83
940949732.94	3737.80
941949757.51	3396.82
942949633.09	3527.81
943949578.66	3015.84
944949533.24	3937.79
945949466.81	3027.84
946949423.39	2984.84
947949357.96	3125.83
948949392.53	3556.81
949949278.11	3156.83
950949202.69	3727.80
951949218.26	2965.84
952949111.83	2935.84
953949147.40	4208.78
954949040.98	3457.82
955948977.56	3677.80
956948932.13	4248.77
957948855.71	3418.82
958948732.29	3246.83
959948745.86	3107.83
960948631.44	4068.78
961948686.01	3627.81
962948651.58	4038.78
963948516.16	3497.81
964948441.73	3577.81
965948486.30	3707.80
966948350.88	3317.82
967948286.46	3015.84
968948210.04	3787.80
969948155.61	2956.84
970948221.18	3126.83
971948104.76	2967.84
972947969.34	4069.78
973948005.91	3556.81
974947859.49	3206.83
975947824.06	3658.80
976947779.63	4630.75
977947734.21	3407.82
978947760.78	2984.84
979947694.35	3287.82
980947588.93	3798.80
981947504.51	3226.83
982947490.08	3355.82
983947494.65	3286.82
984694480.74	2143.89
984947480.23	718524.61
985947333.81	3486.81
986947249.38	2935.84
987947244.95	2954.84
988947149.53	4038.78
989947174.10	2956.84
990947078.68	2935.84
991947114.25	2886.85
992946908.83	2955.84
993946964.40	3176.83
994946878.98	2936.84
995946732.56	3909.79
996946758.13	3968.79
997946683.70	3136.83
998946598.28	2925.84
999946593.85	2964.84
1000946507.43	2926.84
1001946523.00	3185.83
1002946457.58	3147.83
1003946362.15	3977.79
1004946296.73	3827.80
1005946273.30	3796.80
1006946226.88	3758.80
1006950024.67	3657.80
1007946091.46	2947.84
1008946128.03	2964.84
1009946041.60	2957.84
1010946067.17	4007.79
1011945882.76	3406.82
1012945906.33	3798.80
1013945840.90	3237.83
1014945856.47	4690.75
1015945691.05	5089.73
1016945706.62	3346.82
1017945662.20	4968.73
1018945685.77	4519.76
1019945510.35	3687.80
1020945486.92	4468.76
1021945501.50	3938.79
1022945396.07	4418.76
1023945360.65	3256.83
1024945255.22	3336.82
1025945159.80	3397.82
1026945166.37	3927.79
1027945039.95	4379.77
1028945116.52	3124.83
1029945010.10	4268.77
1030944984.67	3768.80
1031944909.25	4259.77
1032944885.82	3586.81
1033944729.40	3607.81
1034944674.98	4017.79
1035944649.55	3327.82
1036944614.12	5941.68
1037944579.70	3527.81
1038944595.27	3075.84
1039944478.85	3126.83
1040944373.42	3638.81
1041944280.00	3605.81
1042944364.57	3366.82
1043944340.14	3355.82
1044944134.72	3977.79
1045944069.30	4047.78
1046944073.87	3397.82
1047944099.44	3656.80
1048943903.03	3837.79
1049943888.60	4288.77
1050943854.17	4909.74
1051943788.75	3406.82
1052943804.32	3996.79
1053943697.90	4579.76
1054943622.47	3567.81
1055943679.04	3976.79
1056943482.62	3838.79
1057943477.20	3016.84
1058943432.77	3446.82
1059943308.35	4557.76
1060943402.92	3066.84
1061943227.50	4048.78
1062943272.07	3527.81
1063943236.64	3537.81
1064943143.22	4748.75
1065943037.80	2885.85
1066943101.36	3789.80
1067943046.94	3167.83
1068942841.52	3366.82
1069942837.09	3417.82
1070942871.66	4318.77
1071942717.24	2875.85
1072942681.82	4278.77
1073942637.39	3025.84
1074942501.97	4238.77
1075942516.54	2465.87
1076942591.11	3598.81
1077942476.69	3637.81
1078942411.26	3747.80
1079942305.84	3006.84
1080942261.42	4248.77
1081942155.99	3266.83
1082942251.56	3797.80
1083942196.14	4930.74
1084758296.53	1975.89
1084942141.71	781369.25
1085941996.29	4568.76
1086942050.86	3156.83
1087941976.44	3015.84
1088941791.02	3797.80
1089941755.59	3577.81
1090941800.16	3948.79
1091941705.74	3636.81
1092941669.31	3317.82
1093941584.89	3175.83
1094941550.46	2845.85
1095941485.04	3407.82
1096941398.61	3498.81
1097941375.19	3186.83
1098941369.76	3076.84
1099941204.34	3156.83
1100941139.92	3166.83
1101941054.49	3847.79
1102941049.07	3437.82
1103941414.62	3197.83
1104941019.21	3988.79
1105941014.78	2675.86
1106940949.36	3477.81
1107940873.93	3556.81
1108940717.52	3717.80
1109940764.08	2845.85
1110940708.66	3166.83
1111940684.23	3306.82
1112940618.81	4788.74
1113940473.39	3347.82
1114940528.96	3446.82
1115940413.54	2875.85
1116940378.11	3116.83
1117940261.69	3939.79
1118940178.26	2914.84
1119940162.84	3106.83
1120940207.41	3207.83
1121939982.99	3415.82
1122939977.56	3977.79
1123939912.14	2995.84
1124939857.71	2835.85
1125939782.29	3667.80
1126939867.86	2925.84
1127939742.44	3186.83
1128939727.01	3066.84
1129939742.58	3406.82
1130939547.16	2996.84
1131939500.74	3437.82
1132939557.31	2995.84
1133939470.88	3818.80
1134939396.46	2886.85
1135939372.03	3356.82
1136939346.60	2885.85
1137939150.19	3448.82
1138939156.76	3747.80
1139939201.33	3126.83
1140939084.91	3097.83
1141938961.49	6652.64
1142938965.06	3217.83
1143938939.63	3228.83
1144938925.20	3708.80
1145938749.78	4318.77
1146938695.36	3557.81
1147938709.93	3797.80
1148938635.51	5040.73
1149938680.08	4649.75
