# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 4.800000 6.820000 48.932000 2.400000 0.103556 0.235778 -nan -nan -nan
1025 10 12.080000 42.972000 151.116000 2.400000 3.368444 3.411556 0.221312 0.003133 inf
2049 10 12.420000 44.231000 154.345000 2.400000 3.349444 3.732667 0.740476 0.001616 1.267974
3073 10 14.591000 47.132000 177.087000 2.400000 3.464111 3.804000 1.159408 0.001003 1.208343
4097 10 16.391000 48.632000 194.208000 2.400000 3.366444 3.846222 1.497415 0.000674 1.163393
5121 10 16.640000 48.861000 196.898000 2.400000 3.388667 3.848333 1.758078 0.000483 1.112533
6145 10 16.400000 49.302000 195.008000 2.400000 3.445333 3.859556 1.949272 0.000371 1.054925
7169 10 16.821000 49.162000 198.858000 2.400000 3.405333 3.855111 2.118601 0.000288 1.013727
8193 10 17.021000 49.642000 200.997000 2.400000 3.420778 3.918667 2.251893 0.000233 0.972650
9217 10 17.210000 49.982000 203.256000 2.400000 3.461778 4.136222 2.361656 0.000192 0.935067
10241 10 17.140000 50.752000 202.297000 2.400000 3.433000 4.167333 2.443152 0.000166 0.896795
11265 10 17.229000 51.071000 203.337000 2.400000 3.449667 4.215000 2.513899 0.000145 0.863294
12289 10 17.361000 51.542000 204.517000 2.400000 3.434111 4.300667 2.574352 0.000129 0.833070
13313 10 17.970000 53.281000 210.737000 2.400000 3.448556 4.759667 2.616561 0.000119 0.802877
14337 10 18.160000 53.842000 212.647000 2.400000 3.449667 4.898444 2.654994 0.000110 0.776122
15361 10 18.631000 54.181000 216.598000 2.400000 3.365333 4.923000 2.695807 0.000102 0.753660
16385 10 18.470000 55.242000 215.748000 2.400000 3.449778 5.033000 2.722701 0.000096 0.730801
17409 10 18.611000 56.722000 217.408000 2.400000 3.477556 5.302000 2.738139 0.000093 0.708550
18433 10 19.050000 57.702000 221.808000 2.400000 3.478667 5.366333 2.753068 0.000091 0.688353
19457 10 18.830000 58.111000 219.978000 2.400000 3.519778 5.330778 2.766575 0.000089 0.669797
20481 10 19.030000 58.642000 221.617000 2.400000 3.479667 5.359556 2.781577 0.000086 0.653036
21505 10 19.371000 60.592000 225.268000 2.400000 3.506444 5.585222 2.786297 0.000086 0.636617
22529 10 19.369000 61.772000 225.428000 2.400000 3.526444 5.586222 2.786754 0.000086 0.621276
23553 10 19.510000 62.753000 226.738000 2.400000 3.515333 5.650667 2.786710 0.000086 0.606992
24577 10 19.600000 63.672000 227.648000 2.400000 3.516444 5.753000 2.786363 0.000086 0.593650
25601 10 19.930000 65.662000 230.987000 2.400000 3.520778 5.893111 2.779466 0.000087 0.581463
26625 10 20.380000 66.872000 235.409000 2.400000 3.512111 5.935222 2.774041 0.000087 0.569918
27649 10 20.570000 67.712000 237.387000 2.400000 3.520778 6.066444 2.770617 0.000088 0.558935
28673 10 20.590000 68.801000 237.838000 2.400000 3.548667 6.147444 2.765941 0.000088 0.548653
29697 10 21.070000 71.152000 242.568000 2.400000 3.540889 6.255333 2.754911 0.000089 0.539737
