#size	rtt
2	718.157500
2	718.232500
2	718.206500
2	718.267500
2	718.177500
2	718.187500
2	718.362500
2	718.257000
2	718.222500
2	718.177500
2	718.502000
2	718.077500
2	717.471500
2	718.092000
2	718.202000
2	718.302000
2	718.182000
2	718.216500
2	718.212000
2	718.212000
2	718.372000
2	718.223000
2	718.286500
2	718.267500
2	718.262500
2	718.252000
2	718.222000
2	718.452000
2	718.287000
2	718.187500
2	718.162500
2	718.316500
2	718.177000
2	718.252500
2	718.152500
2	718.353000
2	718.207000
2	718.197000
2	718.237500
2	718.132500
2	718.163000
2	718.127500
2	718.473000
2	718.177000
2	718.237500
2	718.161500
2	718.152000
2	718.092000
2	718.187000
2	718.177500
2	718.212000
2	718.202000
2	718.142500
2	718.137000
2	718.232500
2	718.182000
2	718.131500
2	718.372000
2	718.222500
2	718.212500
2	718.177000
2	718.398000
2	718.347000
2	718.297000
2	718.172000
2	718.187500
2	718.222500
2	718.202500
2	718.292500
2	718.157000
2	718.217500
2	718.143000
2	718.431500
2	718.232500
2	718.267000
2	718.157500
2	718.102500
2	718.367000
2	718.147500
2	718.277000
2	718.303000
2	718.252000
2	718.207500
2	718.207000
2	718.212000
2	718.192000
2	718.132000
2	718.237500
2	718.272500
2	718.211500
2	718.277000
2	718.237000
2	718.133000
2	717.947000
2	718.212000
2	718.216500
2	718.222000
2	718.237500
2	718.137500
2	718.117000
2	718.377000
2	718.312500
2	718.238000
2	718.227500
2	718.202000
2	718.192500
2	718.402000
2	718.197000
2	718.197500
2	718.197000
2	718.287000
2	718.267500
2	718.237000
2	718.112000
2	718.152500
2	718.237000
2	718.177000
2	718.307000
2	718.172000
2	718.207000
2	718.292000
2	718.167500
2	718.217000
2	718.337000
2	718.192500
2	718.207000
2	718.187500
2	718.302000
2	718.272000
2	718.282000
2	718.182000
2	718.177500
2	718.347000
2	718.167000
2	718.242500
2	718.307000
2	718.167000
2	718.232000
2	718.277500
2	718.292000
2	718.067500
2	718.337000
2	718.302500
2	718.177500
2	718.177000
2	718.162000
2	718.192500
2	718.252500
2	718.407000
2	718.217000
2	718.267500
2	718.217000
2	718.297000
2	718.207000
2	718.257000
