# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn630.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997453 
# Number of iterations (recorded+unrecorded): 1009708518 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
625958921.38	3300.78
626068407.23	2000.87
626958903.08	12900.16
627958845.78	3300.78
628958647.48	3220.79
629958670.18	3120.80
630958531.88	3370.78
631958544.58	2390.84
632958426.28	367498.00
633325963.28	1280.92
633958348.98	4170.73
634958390.68	3101.80
635958183.39	3090.80
636958196.08	2520.84
637958037.79	2200.86
638958060.48	2960.81
639957962.19	2090.86
640957964.88	1300.92
641957856.58	2150.86
642957919.28	3630.76
643957730.98	3201.79
644957703.68	3480.77
645957635.38	3571.77
646957588.08	3010.80
647957450.79	3110.80
648365945.11	15100.01
648957412.49	2820.82
649957375.18	3460.77
650957276.89	3780.75
651957289.58	3260.79
652555856.49	320.98
652957181.28	2900.81
653957083.99	5610.63
654957036.69	2540.83
655956898.39	2410.84
656956811.09	3530.77
657956752.79	3230.79
658956805.48	3150.79
659956637.19	4290.72
660956629.89	3890.75
661956520.59	4202.73
662956444.29	4710.69
663956385.99	3831.75
664956348.69	4820.69
665956271.39	4700.69
666956203.09	3900.75
667956075.80	4800.69
668956107.49	5150.66
669956090.19	5330.65
670955941.89	5760.62
671955934.59	5050.67
672956076.28	5361.65
673955719.00	4870.68
674955691.69	5310.65
675955643.39	5150.66
676617678.16	330.98
676955646.09	4860.68
677955417.80	3030.80
678955450.49	4630.70
679955312.20	3470.77
680955374.89	5400.65
681955316.59	4701.69
682955129.30	4340.72
683955171.99	5340.65
684955113.69	3840.75
685954996.39	4940.68
686954848.10	4840.68
687954790.80	5670.63
688954832.49	5290.65
688960162.15	7541.51
689954735.20	5570.64
690954716.89	4981.67
691954609.60	6710.56
692954502.30	3870.75
693954414.00	4700.69
694954336.70	4680.69
695218616.44	17579.85
695954288.40	6190.60
696954261.10	4570.70
697954242.80	4440.71
698060548.85	7840.49
698954065.50	5070.67
699954047.20	4021.74
700953939.90	5100.67
701953881.60	4951.68
702953884.30	5060.67
703953857.00	5040.67
704953808.70	5050.67
705953641.40	6030.61
706953673.10	3690.76
707953555.80	3650.76
708953437.50	4300.72
709953460.20	4460.71
710953342.90	3970.74
711953224.61	4370.71
712953187.31	4520.70
713953119.01	4030.74
714953011.71	4740.69
715952983.41	3530.77
716952876.11	3960.74
717952797.81	4051.74
718952850.50	3590.77
719952802.20	3091.80
720952714.90	4710.69
721952657.60	2820.82
722952479.31	4090.73
723952502.01	5520.64
724952433.71	2780.82
725952356.41	5150.66
726952468.10	4130.73
727062783.89	2710.82
727952260.81	40509.35
728952172.51	3921.74
729952145.21	3290.79
730952127.90	2970.81
731951939.61	5370.65
732951912.31	4170.73
733951814.01	3390.78
734951816.71	7580.50
735951728.41	10861.29
736438770.60	410.97
736951641.11	4260.72
737951632.81	5450.64
738951595.51	2770.82
739951548.20	3530.77
740951429.91	4100.73
741951302.61	4180.73
742101726.79	17369.87
742951224.31	3970.74
743951197.01	2910.81
744951098.71	2830.82
745951121.41	3280.79
746950923.12	3370.78
747313988.41	5812.62
747950935.81	3150.79
748950887.51	3181.79
749950760.22	2380.84
750950782.91	1890.88
751950764.61	1260.92
752950617.31	5590.63
753950529.01	9771.36
754950611.71	3180.79
755950473.41	1760.89
756950346.11	3320.78
757950347.81	3941.74
758950270.51	3260.79
759950213.21	4320.72
760950084.92	5410.65
761949957.62	3720.76
762950009.31	7950.48
763949872.02	3750.76
764949803.72	3610.76
765949766.42	3220.79
766949698.12	3450.77
767949610.82	4770.69
768949653.51	4170.73
769949425.22	3020.80
770949437.92	3680.76
771949299.62	3270.79
772949252.32	3580.77
773949284.02	3650.76
774949126.72	3190.79
775949178.41	2271.85
776949081.12	3850.75
777948983.82	2590.83
778948915.52	3910.74
779948868.22	4090.73
780948709.93	3960.74
781948722.62	3900.75
782948674.32	3700.76
783948557.02	3490.77
784948588.72	3551.77
785948481.42	5400.65
786948294.13	4970.68
787948265.83	3940.74
788948228.52	21029.63
789669351.43	430.97
789948130.23	5170.66
790948172.92	4170.73
791948034.63	4040.74
792947937.33	3310.78
793947979.02	3660.76
794947871.72	3560.77
795947794.43	3740.76
796947726.13	2550.83
797947618.83	3330.78
798947580.53	4220.72
799947553.22	2540.83
800947414.93	3670.76
801947457.62	4500.71
802947369.32	2480.84
803947342.02	3810.75
804947203.73	3081.80
805947176.43	3110.80
806947109.13	3620.76
807947000.83	4710.69
808946893.53	2520.84
809946905.23	5580.64
810946947.92	3500.77
811946669.63	3420.78
812946602.34	3670.76
813946634.03	2541.83
814946496.73	2740.82
815946549.43	3770.75
816946371.13	4070.73
817946323.83	4410.71
818946365.53	2650.83
819946288.23	3970.74
820818265.28	17889.83
820946159.93	4260.72
821946282.62	5740.63
822946164.32	2680.82
823945987.03	2500.84
824945949.73	2420.84
825945861.43	1740.89
826945704.14	1570.90
827238433.02	11910.22
827945695.83	5160.66
828083060.86	2420.84
828945658.53	12770.17
829945640.23	3430.78
830945572.93	1650.89
831945494.63	2161.86
832945297.34	1390.91
833945279.04	1351.91
834945231.74	4130.73
835749171.24	9781.36
835945164.44	2550.83
836945036.14	2790.82
837945018.84	2930.81
838945050.53	3220.79
839944953.23	1840.88
840944924.93	3760.75
841944847.63	3260.79
842944680.34	4750.69
843944652.04	3230.79
844944594.74	2860.81
845744224.52	9350.39
845944596.43	4180.73
846944509.14	4370.71
847944430.84	3420.78
848944353.54	3290.79
849944325.24	3910.74
850944307.93	3930.74
851944109.64	3291.79
852944102.34	5000.67
853944015.04	4810.69
854943956.74	3510.77
855943839.44	2960.81
856943801.14	3630.76
857943793.84	3900.75
858943745.54	3250.79
859943548.25	3690.76
860943549.94	4001.74
861943462.64	3360.78
862943505.34	4190.73
863943427.04	4010.74
864943309.74	4600.70
865943271.44	3770.75
866943094.15	3500.77
867943125.84	3780.75
868942958.55	2730.82
869943021.24	4470.71
870942902.94	4860.68
871942865.64	4420.71
872942697.35	3460.77
873942700.05	4090.73
874942611.75	3380.78
875942504.45	3730.76
876942426.15	3930.74
877942398.85	4110.73
878942390.55	3621.76
879942383.24	3910.74
880942155.95	2710.82
881942187.65	3440.78
882668150.24	10640.31
882942140.35	3370.78
883942022.05	3840.75
884810349.34	6950.55
884941924.75	2970.81
885941906.45	4120.73
886941889.15	3290.79
887941730.85	3381.78
888941793.55	4020.74
889941635.25	4741.69
890941607.95	3830.75
891941620.64	4140.73
892941492.35	2680.82
893941315.06	4780.69
894912888.61	12120.21
894941546.74	3020.80
895941259.45	2880.81
896941141.16	2720.82
897941183.85	3850.75
898941066.55	2070.86
899940958.26	2950.81
900762157.63	8310.46
900940920.95	3670.76
901940842.66	5010.67
902940775.36	3020.80
903940667.06	3490.77
904208407.57	400.97
904940679.75	3850.75
905940571.46	5151.66
906940674.15	5630.63
907940405.86	3551.77
908940398.56	3400.78
909940311.26	3100.80
910940242.96	3150.79
911940265.65	2850.81
912940117.36	4460.71
913940060.06	3260.79
914939961.76	3270.79
915939924.46	2580.83
916939986.15	2351.85
917939798.86	1530.90
918939780.56	3041.80
919939713.26	1410.91
920939575.96	1330.91
921939507.66	4260.72
922939590.35	1490.90
923939352.06	1640.89
924939454.75	2780.82
925939226.46	4820.69
926939189.16	5260.66
926944488.82	9820.36
927939181.86	3560.77
928939063.56	4110.73
929049489.35	2960.81
929620078.09	16429.93
929939066.26	13830.10
930939037.96	5250.66
931938990.66	4000.74
932938852.36	4390.71
933938825.06	3170.79
934938676.76	4041.74
935938589.47	4350.72
936938531.17	5651.63
937938503.86	3090.80
938938416.57	3090.80
939938338.27	2640.83
940938290.97	3880.75
941938222.67	4040.74
942938215.36	3760.75
943938167.06	3100.80
944938099.76	3220.79
945938001.46	4031.74
946937914.17	4530.70
947937866.87	3640.76
948805854.18	11230.27
948937858.56	4710.69
949937791.26	3920.74
950937672.97	4340.72
951937575.67	3900.75
952937527.37	3880.75
953937430.07	3780.75
954937412.77	4920.68
955937354.47	4600.70
956937297.17	4650.70
957937218.87	4550.70
958937091.57	5240.66
959937113.27	4380.71
960937045.97	3480.77
961936937.67	3590.77
962936900.37	3530.77
963936802.07	2710.82
964496081.55	8790.43
964530350.31	3300.78
964936854.76	3550.77
965936727.47	4290.72
966936569.17	5370.65
967936531.87	4140.73
968936543.57	4040.74
969936446.27	3650.76
970936287.98	3230.79
971936390.67	3820.75
972936252.37	3581.77
973936165.07	3660.76
974936146.77	3671.76
975936109.47	3920.74
976443050.36	9250.40
976935892.18	3820.75
977935903.87	4970.68
978935926.57	4310.72
979935718.28	3830.75
980935650.98	3790.75
981935722.67	3310.78
982935535.38	4170.73
983935588.07	3600.76
984935389.78	3460.77
985935362.48	4200.73
986935264.18	4280.72
987935226.88	3770.75
988935178.58	2430.84
989935111.28	5270.66
990935112.97	6171.60
991935015.68	5230.66
992934907.38	4281.72
993934920.07	4890.68
994934892.77	4710.69
995934704.48	2800.82
996934637.18	4450.71
997934658.88	3520.77
998934481.58	3920.74
999934452.28	3700.76
1000934344.98	3700.76
1001934406.68	3361.78
1002934270.38	3899.75
1003934262.08	3780.75
1004934133.78	4171.73
1005934177.47	4739.69
1006934108.17	3930.74
1007933910.88	3540.77
1008933813.59	3669.76
1009933876.28	4159.73
1010933766.98	4981.67
1011933739.68	4981.67
1012792517.60	16410.93
1012933552.39	3780.75
1013933704.07	3711.76
1014933467.78	4259.72
1015933459.48	3900.75
1016933331.19	3970.74
1017933332.88	7520.51
1018933246.58	2949.81
1019933198.28	5020.67
1020933150.98	3679.76
1021933022.69	5381.65
1022933044.38	5110.67
1023216454.87	7289.52
1023932897.09	4850.68
1024932758.79	4580.70
1025932742.49	3859.75
1026932654.19	3980.74
1026938052.84	6052.60
1027264691.51	4871.68
1027586888.47	6570.57
1027869408.02	4700.69
1027932656.89	4129.73
1028932638.58	3469.77
1029932470.29	3200.79
1029975408.49	8810.42
1030044086.00	2150.86
1030932521.98	12822.16
1031932355.69	3339.78
1032932388.38	4160.73
1033932229.09	5731.63
1034932191.79	4591.70
1035932094.49	2700.82
1036932116.19	3591.77
1037932057.88	4440.71
1038931881.59	3540.77
1039931973.28	4001.74
1040931834.99	3880.75
1041318090.76	330.98
1041931758.69	4989.67
1042613802.15	8261.46
1042931749.39	3910.74
1043931702.08	3840.75
1044931593.79	3740.76
1045931476.49	3540.77
1046931428.19	3892.75
1047931280.90	3691.76
1048931332.59	3741.76
1049931275.29	4420.71
1050931107.99	3921.74
1051931079.69	4001.74
1052930942.40	4340.72
1053931014.09	3740.76
1054930937.79	4040.74
1055930848.49	3711.76
1056930751.19	4550.70
1057930713.89	6010.61
1058930676.59	4239.72
1059930608.29	3741.76
1060930529.99	4490.71
1061930442.69	5450.64
1062930534.38	3751.75
1063930237.10	5410.65
1064930239.80	5080.67
1065930151.50	4501.71
1066930034.20	3840.75
1067930066.89	3629.76
1068929878.60	3511.77
1069929930.30	4950.68
1069966548.90	16200.94
1070929794.00	4219.72
1071929824.69	3880.75
1072929757.40	4330.72
1073929599.10	5730.63
1074929652.79	3380.78
1075929543.50	4391.71
1076798100.78	9581.37
1076929456.20	4020.74
1077929428.90	3980.74
1078362232.63	14530.05
1078929241.60	3460.77
1079929204.30	3180.79
1080929226.00	2969.81
