#size	rtt
1	2.870500
1	2.390000
1	2.445000
1	2.354500
1	2.315000
1	2.349500
1	2.335000
1	2.364500
1	2.435000
1	2.489500
1	2.350000
1	2.394500
1	2.380500
1	2.560000
1	2.535000
1	2.425500
1	2.335000
1	2.384500
1	2.410000
1	2.379500
1	2.435000
1	2.324500
1	2.285500
1	2.304500
1	2.355000
1	2.384500
1	2.450000
1	2.339500
1	2.375000
1	2.504500
1	2.465000
1	2.294500
1	2.320000
1	2.319500
1	2.399500
1	2.380000
1	2.324500
1	2.354500
1	2.405000
1	2.375000
1	2.339500
1	2.449500
1	2.355500
1	2.320000
1	2.389500
1	2.404500
1	2.419500
1	2.395500
1	2.339500
1	2.305000
1	2.395000
1	2.314500
1	2.385000
1	2.339500
1	2.365500
1	2.310000
1	2.365000
1	2.379500
1	2.409500
1	2.355500
1	2.290000
1	2.445000
1	2.440000
1	2.375000
1	2.384500
1	2.379500
1	2.320000
1	2.370000
1	2.320000
1	2.484500
1	2.395000
1	2.304500
1	2.375000
1	2.344500
1	2.409500
1	2.484500
1	2.379500
1	2.394500
1	2.469500
1	2.345500
1	2.385000
1	2.320000
1	2.349500
1	2.400000
1	2.385000
1	2.459500
1	2.320000
1	2.425500
1	2.355000
1	2.394500
1	2.350000
1	2.375500
1	2.429500
1	2.455000
1	2.550000
1	2.405000
1	2.365000
1	2.325000
1	2.290000
1	2.335500
1	2.349500
1	2.385000
1	2.344500
1	2.314500
1	2.390500
1	2.465000
1	2.349500
1	2.425000
1	2.375000
1	2.494500
1	2.374500
1	2.399500
1	2.350000
1	2.425000
1	2.449500
1	2.364500
1	2.405000
1	2.379500
1	2.395000
1	2.330000
1	2.265000
1	2.369500
1	2.339500
1	2.429500
1	2.425500
1	2.439500
1	2.455000
1	2.330000
1	2.359500
1	2.415000
1	2.374500
1	2.349500
1	2.315500
1	2.574500
1	2.369500
1	2.459500
1	2.375500
1	2.409500
1	2.505000
1	2.379500
1	2.355000
1	2.469500
1	2.425000
1	2.320000
1	2.385500
1	2.310000
1	2.339500
1	2.314500
1	2.349500
1	2.370500
1	2.349500
1	2.450000
1	2.629500
1	2.304500
1	2.334500
1	2.384500
1	2.450500
1	2.399500
1	2.549500
1	2.349500
1	2.394500
1	2.349500
1	2.309500
1	2.359500
1	2.379500
1	2.374500
1	2.349500
1	2.420000
1	2.330000
1	2.350000
1	2.524500
1	2.334500
1	2.565000
1	2.420000
1	2.445000
1	2.445000
1	2.344500
1	2.355000
1	2.355000
1	2.304500
1	2.419500
1	2.435500
1	2.379500
1	2.310000
1	2.320000
1	2.394500
1	2.389500
1	2.399500
1	2.440000
1	2.449500
1	2.549500
1	2.389500
1	2.375000
1	2.405500
1	2.399500
1	2.410000
1	2.479500
1	2.355000
1	2.540000
1	2.380000
1	2.325000
1	2.425500
1	2.325000
1	2.390000
1	2.469500
1	2.429500
1	2.395000
1	2.325000
1	2.349500
1	2.355000
1	2.359500
1	2.424500
1	2.369500
1	2.430500
1	2.435000
1	2.320000
1	2.384500
1	2.294500
1	2.354500
1	2.369500
1	2.305000
1	2.430000
1	2.589500
1	2.385000
1	2.359500
1	2.375000
1	2.420500
1	2.354500
1	2.385000
1	2.324500
1	2.394500
1	2.345000
1	2.330000
1	2.385000
1	2.420500
1	2.399500
1	2.504500
1	2.409500
1	2.390000
1	2.335000
1	2.389500
1	2.409500
1	2.369500
1	2.395000
1	2.389500
1	2.354500
1	2.385500
1	2.385000
1	2.625000
1	2.570000
1	2.439500
1	2.380000
1	2.379500
1	2.349500
1	2.639500
1	2.504500
1	2.419500
1	2.355000
1	2.400000
1	2.425500
1	2.369500
1	2.459500
1	2.410000
1	2.459500
1	2.435000
1	2.390000
1	2.375500
1	2.344500
1	2.355000
1	2.379500
1	2.405500
1	2.445000
1	2.395000
1	2.414500
1	2.314500
1	2.354500
1	2.325000
1	2.329500
1	2.370500
1	2.369500
1	2.365000
1	2.390000
1	2.405000
1	2.370500
1	2.410000
1	2.419500
1	2.484500
1	2.339500
1	2.410000
1	2.339500
1	2.334500
1	2.365500
1	2.379500
1	2.379500
1	2.349500
1	2.610000
1	2.320000
1	2.330000
1	2.334500
1	2.465000
1	2.320000
1	2.390000
1	2.434500
1	2.320000
1	2.384500
1	2.355000
1	2.320000
1	2.354500
1	2.324500
1	2.420000
1	2.370500
1	2.385000
1	2.445000
1	2.465000
1	2.379500
1	2.375500
1	2.354500
1	2.399500
1	2.385000
1	2.449500
1	2.410000
1	2.374500
1	2.365000
1	2.365500
1	2.374500
1	2.379500
1	2.390000
1	2.350000
1	2.350500
1	2.325000
1	2.434500
1	2.365000
1	2.364500
1	2.430000
1	2.405000
1	2.435500
1	2.385000
1	2.425000
1	2.405000
1	2.429500
1	2.365000
1	2.325000
1	2.305000
1	2.360000
1	2.280000
1	2.365000
1	2.325000
