#size	rtt
1	4.105000
1	4.124500
1	4.215000
1	4.065000
1	4.014500
1	4.024500
1	4.109500
1	4.240000
1	4.050000
1	4.289500
1	4.089500
1	4.084500
1	4.065000
1	4.015000
1	4.074500
1	4.125000
1	4.209500
1	4.189500
1	4.135000
1	4.030000
1	4.094500
1	3.974500
1	4.145500
1	5.150500
1	4.140500
1	4.150500
1	4.105500
1	5.240000
1	4.005000
1	4.025500
1	4.075500
1	4.065000
1	4.025000
1	4.024500
1	4.099500
1	4.089500
1	4.050000
1	4.985000
1	4.099500
1	4.030000
1	4.129500
1	4.004500
1	4.075000
1	4.085000
1	4.074500
1	4.080000
1	4.095000
1	4.015000
1	3.969500
1	4.044500
1	4.165000
1	4.010000
1	4.109500
1	4.054500
1	4.130000
1	5.785500
1	4.050000
1	4.040500
1	4.165500
1	4.090000
1	3.955000
1	4.035500
1	4.034500
1	4.034500
1	4.114500
1	4.039500
1	4.135000
1	4.065000
1	4.070000
1	4.075000
1	4.179500
1	4.084500
1	4.095000
1	4.020000
1	4.055000
1	4.095000
1	4.179500
1	4.054500
1	4.160000
1	4.044500
1	4.150000
1	4.169500
1	4.180000
1	4.230000
1	4.254500
1	4.009500
1	4.065500
1	3.920500
1	4.225000
1	4.225500
1	4.230000
1	4.125500
1	4.174500
1	4.089500
1	4.109500
1	4.034500
1	4.034500
1	4.070000
1	4.080000
1	4.050000
1	4.135000
1	4.139500
1	4.030000
1	4.084500
1	4.070000
1	4.015000
1	4.135500
1	4.020500
1	12.400500
1	4.165000
1	4.040000
1	3.984500
1	4.100500
1	4.055000
1	4.050000
1	4.200000
1	4.099500
1	4.010000
1	4.150000
1	4.050000
1	4.054500
1	4.119500
1	6.199500
1	4.019500
1	4.030000
1	4.005000
1	5.019500
1	4.030000
1	4.185000
1	4.075000
1	4.210000
1	3.954500
1	4.159500
1	4.145000
1	4.080000
1	4.070000
1	4.935000
1	4.060000
1	4.080000
1	4.004500
1	4.070000
1	4.215000
1	4.129500
1	4.095500
1	4.075500
1	4.150000
1	4.090000
1	4.125500
1	4.025500
1	4.080000
1	4.109500
1	4.195000
1	4.044500
1	3.949500
1	4.799500
1	4.119500
1	4.170000
1	4.180000
1	4.109500
1	4.145000
1	4.104500
1	4.119500
1	4.070000
1	4.009500
1	4.105000
1	4.115000
1	4.085000
1	3.995000
1	4.185000
1	4.030000
1	4.089500
1	4.010500
1	4.000500
1	4.070000
1	4.090000
1	4.090000
1	3.970000
1	4.034500
1	4.014500
1	4.175000
1	4.064500
1	4.065000
1	4.064500
1	4.175000
1	4.004500
1	4.054500
1	4.040000
1	3.980000
1	4.035000
1	3.980500
1	4.130500
1	4.105500
1	4.065500
1	5.180500
1	3.990500
1	4.010000
1	4.070000
1	5.004500
1	4.205000
1	3.994500
1	4.045000
1	4.179500
1	4.210000
1	4.030000
1	4.114500
1	4.000000
1	4.060000
1	4.050000
1	4.149500
1	4.050000
1	4.040000
1	4.119500
1	4.130000
1	4.105000
1	4.049500
1	3.989500
1	4.165000
1	4.139500
1	4.170500
1	4.165500
1	4.050500
1	4.120000
1	3.965000
1	3.995000
1	4.105000
1	4.145000
1	4.110000
1	4.104500
1	4.070000
1	4.085000
1	4.139500
1	4.130000
1	4.250000
1	4.229500
1	4.080000
1	4.029500
1	4.165000
1	4.009500
1	4.025000
1	3.980000
1	4.259500
1	4.040000
1	4.074500
