# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn579.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997475 
# Number of iterations (recorded+unrecorded): 1017250632 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
70995433.76	1680.89
71995398.01	2280.85
72995211.27	2900.81
73995215.51	1449.91
74995079.77	1360.91
75995023.02	5660.63
76995107.26	1330.91
77994891.52	1310.92
78994955.76	1910.88
79994819.02	1620.90
80994723.27	1920.88
81994627.52	1290.92
82994690.76	1311.92
83994595.01	2400.84
84518726.07	319.98
84994489.27	1550.90
85994502.51	2570.83
86787865.14	3850.75
86994337.77	83067.62
87994291.02	2900.81
88994305.26	1809.88
89994248.51	1460.91
90994143.77	1330.91
91994066.02	1310.92
92993971.27	1839.88
93993914.52	1431.91
94993818.77	1339.91
95993712.02	1280.92
96993767.27	1310.92
97993681.52	1890.88
98993523.77	1620.90
99993609.01	5800.62
100993493.27	2030.87
101993316.52	1341.91
102993250.78	1370.91
103993225.02	1320.91
104993139.27	1530.90
105993122.52	1300.92
106993015.77	1341.91
107538676.44	27451.22
107992951.02	3129.80
108992863.28	1651.89
109992968.52	1660.89
110992772.77	1360.91
111992737.02	1530.90
112992719.27	1351.91
113992663.52	1320.91
114992568.77	1359.91
115992523.02	1360.91
116992475.27	2120.86
117992419.52	1291.92
118992293.77	2661.83
119992278.02	2781.82
120992142.27	1559.90
121992155.52	1870.88
122991989.78	2871.81
123991995.02	2910.81
124991948.27	2380.85
125991791.53	4621.70
126991866.77	2560.83
127991750.02	2529.84
128991603.28	2151.86
129991578.53	2640.83
130991541.77	1341.91
131991486.02	1360.91
132991440.27	2010.87
133991274.53	1600.90
134991317.77	2741.82
135991212.03	1330.91
136991136.28	1280.92
137991010.53	1610.90
138177253.47	15400.00
138991092.77	4131.73
139990888.03	2600.83
140990852.28	2690.83
141990855.52	2181.86
142990669.78	1370.91
143990644.03	1320.91
144990548.28	3950.74
145990681.52	4061.74
146990515.78	1770.89
147990430.03	1490.90
148990374.28	1980.87
149990307.53	2050.87
150990181.78	2720.82
151990216.03	2280.85
152990049.28	2261.85
153989973.53	3650.76
154990037.78	2490.84
155989861.03	2571.83
156989835.28	3241.79
157989719.53	1390.91
158989703.78	1290.92
159989608.03	4600.70
160989621.28	2600.83
161989545.53	1330.91
162989459.78	1620.90
163989364.03	1570.90
164989207.29	1760.89
165989261.53	1400.91
166989125.79	1300.92
167989149.03	1310.92
168989053.28	2740.82
169988987.53	1260.92
170988841.79	1350.91
171988785.04	1790.88
172988849.28	1300.92
173988743.53	1300.92
174988636.79	1340.91
175988571.04	2720.82
176988434.29	1380.91
177988409.54	1410.91
178988411.78	1321.91
179988327.04	1280.92
180988201.29	1300.92
181988274.53	1841.88
182988078.79	1670.89
183988023.04	1299.92
184988107.28	2550.83
185987980.53	2540.84
186165965.01	3710.76
186987794.79	18100.83
187987809.04	3940.74
188987763.29	1780.88
189987686.54	1400.91
190987709.78	1301.92
191697034.85	19460.74
191987615.03	3910.75
192987439.29	2540.84
193987532.53	1990.87
194987346.79	1460.91
195987261.04	34959.74
196987164.29	1600.90
197987218.54	1429.91
198987102.79	3220.79
199987017.04	2360.85
200986969.29	1371.91
201986954.54	2700.83
202772306.68	6860.56
202986818.79	2640.83
203986753.04	2160.86
204986646.29	2670.83
205986670.54	2060.87
206986523.79	2531.84
207986458.04	1310.92
208986522.29	1320.91
209986446.54	4879.68
210986469.78	5481.65
211986324.04	2320.85
212986237.29	2861.81
213986152.54	1959.87
214986064.79	1341.91
215986000.04	1259.92
216985853.30	2731.82
217985917.54	3461.78
218985810.79	2401.84
219985736.04	1739.89
220985770.29	1499.90
221985533.55	1581.90
222985537.79	1480.90
223985482.04	2390.85
224985425.29	2100.86
225985419.54	2761.82
226985373.79	1260.92
227985227.04	1530.90
228985212.29	3960.74
229985224.54	1290.92
230985119.79	1299.92
231985014.04	1269.92
232984877.30	1351.91
233984821.55	1940.87
234984725.80	2590.83
235984639.05	1271.92
236984683.29	1770.89
237984556.55	2671.83
238984501.80	1249.92
239984536.04	2430.84
240984349.30	1530.90
240985919.20	10360.33
241984262.55	1811.88
242984307.79	1340.91
243984242.04	4560.70
244984165.30	7051.54
245984089.55	1690.89
246984063.79	1480.90
247983897.05	1530.90
248983880.30	1921.88
249983775.55	1310.92
250983668.80	1991.87
251923995.91	18669.79
251983643.05	2910.81
252983597.30	2890.81
253983600.55	1921.88
254983525.80	1450.91
255983389.05	1989.87
256983333.30	1380.91
257983307.55	1350.91
258707711.64	14619.05
258983280.80	3571.77
259983175.05	1880.88
260983069.30	1569.90
261983063.55	1490.90
262983016.80	1370.91
263982841.06	1300.92
264982875.30	2240.85
265982759.55	2380.85
266982642.81	2700.83
267982667.05	2600.83
268982611.30	2200.86
269982444.56	1340.91
270982368.81	1330.91
271982303.06	1320.91
272982367.30	2520.84
273982240.55	2260.85
274982164.80	1770.89
274984754.64	360.98
275982029.06	3610.77
276981982.31	3671.76
277982016.55	3520.77
278981910.81	3130.80
279066067.36	9101.41
279110356.49	3420.78
279981875.05	4290.72
280981848.30	3220.79
281981702.56	2760.82
282981606.81	2520.84
283981631.05	2930.81
284981564.30	2410.84
285981438.56	2030.87
286095114.20	2040.87
286981342.81	14330.07
287981287.06	2750.82
288981230.31	1690.89
289981194.56	2280.85
290981108.81	2320.85
291981162.05	3330.78
292981006.31	2800.82
293504937.38	13951.10
293981060.55	5710.63
294980894.81	1520.90
295980828.06	1610.90
296980722.31	2430.84
297980646.56	2950.81
298980590.81	3630.76
298988650.29	10740.30
299980634.05	4580.70
300980588.30	3100.80
301980552.55	2510.84
302980385.81	2140.86
303980320.06	2710.82
304980194.31	3060.80
305980238.56	2890.81
306980191.80	1510.90
307979976.06	1420.91
308979950.31	2170.86
309372245.91	9700.37
309482141.79	640.96
309979873.56	2571.83
310979897.81	3670.76
311979752.06	2620.83
312979746.31	4260.72
313979789.55	11721.24
313993019.70	3910.75
314979583.81	2150.86
315979508.06	4680.70
315985967.64	2420.84
316979521.31	6281.59
316987581.79	2470.84
317979425.56	12631.18
318120680.41	2670.83
318979339.81	2670.83
319979334.06	1920.88
320979197.31	1850.88
321979161.56	3440.78
322979055.81	3470.78
323978990.06	3840.75
324978903.32	3000.81
325978867.56	2400.84
326978731.82	3310.79
327978906.05	4960.68
328978629.32	4140.73
329978643.56	6140.60
330978557.81	4710.69
331978501.06	4991.68
332978415.32	4150.73
333978269.57	4890.68
334978263.82	3730.76
335978197.07	5311.66
336978131.32	4760.69
337978105.57	3710.76
338978009.82	4150.73
339978033.06	4560.70
340977917.32	3740.76
341977841.57	3840.75
342977734.82	4451.71
343977739.07	3170.79
344977593.32	3560.77
345977517.57	3960.74
346977530.82	3310.79
347977525.06	3030.80
348977369.32	2890.81
349977262.57	2961.81
350739524.21	15342.01
350977226.82	3410.78
351977151.07	4270.72
352609388.13	6400.59
352977075.32	3820.75
353977128.57	3690.76
354977002.82	3860.75
355976917.07	3050.80
356976961.31	3300.79
357976764.57	3780.76
358976808.82	3120.80
359976613.07	3630.76
360976607.32	3430.78
361976540.57	3500.77
362976544.82	3530.77
363976439.07	3280.79
364976412.32	3931.75
365976306.57	3190.79
366976230.82	2410.84
367976105.08	3820.75
368976108.32	3110.80
369976062.57	2940.81
370975986.82	4730.69
371975960.07	4341.72
372975894.32	4100.73
373975728.58	4230.73
374975692.82	3740.76
375975706.07	4721.69
376975670.32	2980.81
377975484.58	6780.56
378014063.08	15410.00
378975618.81	5890.62
379975462.07	6110.60
380975316.32	5660.63
381975410.56	3690.76
382278848.92	6391.59
382665465.88	4900.68
382975293.82	4391.72
382983364.30	4840.69
383297122.98	7460.52
383975058.08	5210.66
384975042.33	4250.72
385975026.57	4140.73
386085982.39	2750.82
386975029.82	26820.26
387974914.07	4240.73
388779934.94	6740.56
388974838.32	4070.74
389974812.57	4270.72
390974735.82	4790.69
391974670.07	4370.72
392974584.32	4210.73
393974457.58	4831.69
394974381.83	3110.80
395974316.08	4540.71
396974540.31	4740.69
397974153.58	3150.80
398974127.83	3240.79
399974072.08	3990.74
400089057.63	11030.29
400974106.32	4430.71
401973949.58	4780.69
402973943.83	3770.76
403973948.07	3360.78
404973831.32	3971.74
405973725.58	3860.75
406044622.99	7490.51
406973639.83	3250.79
407973574.08	6380.59
408973457.33	4721.69
409973471.58	3060.80
410973395.83	4610.70
411973559.06	3871.75
412973323.33	3490.77
413973177.58	4430.71
414973161.83	3520.77
415973045.08	2950.81
416973008.33	3061.80
417972913.58	2970.81
418972897.83	3620.77
419972861.08	3399.78
420972795.33	3460.78
421972619.58	3610.77
422972602.83	4351.72
423972507.08	3350.78
424972541.33	3740.76
425972465.58	3670.76
426972428.83	3130.80
427972283.08	3540.77
428972197.33	3270.79
429972151.58	3210.79
430265530.59	11040.29
430289290.05	6070.61
430972054.84	14181.08
431008613.47	1390.91
431972009.08	5050.67
432971973.33	3860.75
433971887.58	3930.75
434971860.83	4410.71
435971815.08	3770.76
436971619.34	3310.79
437338345.59	8560.45
437971602.59	4861.69
438971556.84	4370.72
439971581.08	3270.79
440971355.34	3650.76
441971368.59	9081.41
442971352.83	3770.76
443971317.08	3850.75
444971210.33	3601.77
445971174.58	3270.79
446970958.84	3200.79
447971023.08	2870.81
448971046.33	2850.82
449970900.58	3140.80
450970724.84	3370.78
451970738.09	3361.78
452970602.34	3050.80
453970656.58	2830.82
454970490.84	3220.79
455970374.09	4751.69
456970438.34	2860.81
457970352.59	3730.76
458970266.84	2870.81
459605682.69	12841.17
459970240.09	4600.70
460970094.34	2910.81
461970008.59	8440.45
462970222.83	3440.78
463969906.09	2960.81
464969830.34	3640.76
465969834.59	2600.83
465972474.42	7210.53
466969757.84	3361.78
467969622.10	3170.79
468969636.34	4620.70
469969520.59	3410.78
470969503.84	3581.77
471969428.09	3220.79
472969332.34	3340.78
473969336.59	3210.79
474969249.84	2860.81
475969114.10	3110.80
476969048.35	3270.79
477968950.60	3622.77
478968955.84	2950.81
479968910.09	4820.69
480968934.34	3710.76
481968827.59	3570.77
482968721.84	2720.82
483968576.10	3160.80
484968609.34	3341.78
485968463.60	3140.80
486091559.63	2800.82
486968467.84	16819.91
487968342.10	3300.79
488968365.34	3430.78
489968299.59	3140.80
490968152.85	3281.79
491968118.10	3620.77
492968041.35	4010.74
493967965.60	3349.78
494967979.84	5140.67
495967994.09	4820.69
496967857.34	3720.76
497967770.59	3481.77
498687685.98	21259.62
498967634.85	3821.75
499967639.10	6590.57
500967513.35	3999.74
501967486.60	3991.74
502967480.84	3760.76
503967355.10	2630.83
504967319.35	3410.78
505967233.60	3440.78
506967185.85	3382.78
507967110.10	3551.77
508967025.35	3520.77
509966918.60	2981.81
510966902.85	2459.84
511966877.10	2920.81
512966790.35	2471.84
513029759.27	8559.45
513966755.60	4069.74
514966597.85	3530.77
515966592.10	3351.78
516966447.35	3009.81
517966459.60	3451.78
518966413.85	4541.71
519966349.10	3569.77
520966303.35	5330.65
521966275.60	4600.70
522966130.85	3369.78
523966004.11	2900.81
524966048.35	2700.83
525965941.60	3571.77
526965875.85	3681.76
527965841.10	3269.79
528965664.36	2620.83
529965607.61	3591.77
530965561.86	2821.82
531965526.10	2611.83
532965460.35	2559.83
533965344.61	2700.83
534965367.85	2961.81
535965333.10	3469.78
536965166.36	3140.80
537965129.61	2520.84
538965154.85	3070.80
539965008.11	3271.79
540964892.36	3230.79
541964956.60	4000.74
542964870.85	2710.82
543964854.10	2530.84
544964688.36	3440.78
545964651.60	6381.59
546964755.84	3061.80
547964500.11	2639.83
548964464.36	3360.78
549964338.61	1989.87
550964291.86	2820.82
551964306.10	3140.80
552582923.05	26020.32
552964199.36	3801.75
553964164.60	3790.75
554964107.85	3300.79
555964071.10	2611.83
556963846.36	3220.79
557963828.61	3522.77
558963773.86	2880.81
559963838.10	2700.83
560963592.36	2190.86
561963604.61	1930.87
562963489.86	2550.83
563963454.11	3820.75
564963468.36	1959.87
565963391.61	1299.92
566538281.38	18248.82
566963275.86	3470.78
567963200.11	3070.80
568963093.36	2461.84
569963016.61	1611.90
570963081.86	1340.91
571963016.11	3779.76
572962959.36	3080.80
573962763.62	3580.77
574962806.86	2731.82
575962682.11	1660.89
576962675.36	2900.81
577962589.61	1310.92
578962483.86	4699.70
579962607.10	5390.65
580962311.37	1650.89
581962225.62	1390.91
582962209.87	1360.91
583962172.11	1961.87
584962097.36	1470.90
585962001.62	1689.89
586074916.30	3280.79
586962064.86	14661.05
587961859.12	2330.85
588961822.37	1681.89
589961777.62	2040.87
590961640.87	1450.91
591961685.11	1930.87
592961579.37	1300.92
593961473.62	2450.84
594961416.87	1260.92
595961451.11	1340.91
596961385.36	1550.90
597419138.72	13460.13
597961229.62	3220.79
598961142.87	2450.84
599961146.12	2471.84
600961080.37	2611.83
601960964.62	1871.88
602960928.87	1520.90
603960873.12	1550.90
604960867.36	3080.80
605960730.62	1600.90
606960644.87	1440.91
607960679.11	1400.91
608960543.37	1610.90
609960426.62	2550.83
610960460.87	2360.85
611960415.12	1449.91
612960327.37	1551.90
613960161.62	1331.91
614960086.87	1380.91
615960061.12	1500.90
616960024.37	1319.91
617959937.62	2521.84
618959962.87	1310.92
619959866.12	2071.87
620057542.79	9561.38
620959750.37	3140.80
621959664.62	2440.84
622959658.87	2100.86
623959541.12	2171.86
624959486.37	1360.91
625959440.62	2870.81
626959454.87	2610.83
627959338.12	3350.78
628959252.37	1609.90
629959186.62	4249.72
630959330.86	2020.87
631959124.12	1370.91
632958958.38	355906.95
633314904.33	1060.93
633958901.63	3151.80
634958965.87	2790.82
635958760.13	2779.82
636899275.22	11751.24
636958694.38	3210.79
637958748.62	2540.84
638958591.88	1759.89
639958586.12	1620.90
640958479.37	1390.91
641958482.62	1772.89
642958367.87	1420.91
643958202.13	3460.78
644958166.38	2759.82
645958199.62	1549.90
646776230.65	12260.21
646958033.88	2160.86
647957978.13	4579.70
648958062.37	1340.91
649957854.63	4411.71
650957868.87	2301.85
651957803.12	1790.88
652957737.37	2020.87
653957721.62	1390.91
654957565.88	1330.91
655957500.13	1799.88
656957413.38	3580.77
657957317.63	1780.88
658957240.88	2770.82
659957245.13	1601.90
660957239.37	2819.82
661957063.63	1289.92
662957137.87	5799.62
663957171.12	1470.90
664956925.38	1400.91
665956919.63	1359.91
666956743.88	1329.91
667956667.13	2789.82
668956641.38	2440.84
669956564.63	2471.84
670956538.88	1420.91
671956553.13	1580.90
672956407.38	1290.92
673507547.69	14170.08
673956300.63	3091.80
674956214.89	2501.84
675956179.13	2230.86
676956173.38	2730.82
677956037.63	1330.91
678955960.89	1380.91
679955935.13	1390.91
680955918.38	2981.81
681955862.63	1530.90
682955726.88	1470.90
683955610.14	1371.91
684955575.39	2740.82
685955638.63	2090.86
686066465.45	1870.88
686955542.88	31249.98
687955487.13	2789.82
688955411.38	1540.90
689955354.63	1420.91
690955197.89	1331.91
691955123.14	3500.77
692955086.39	1670.89
693363181.96	10981.29
693955050.63	3680.76
694954933.89	2630.83
695954939.13	1660.89
696954882.38	1739.89
697954746.64	1370.91
698954709.89	1441.91
699954605.14	1289.92
700954668.38	2630.83
701954481.64	1901.88
702954486.89	1429.91
703954331.14	1790.88
704954393.38	1321.91
705954318.63	1350.91
706954252.88	2600.83
706956892.71	3850.75
707954096.14	33789.81
708954090.39	1630.89
709953994.64	3090.80
710953908.89	1510.90
711953922.14	2520.84
712953756.39	1640.89
713953919.63	4281.72
714953702.89	1541.90
715953708.13	1319.91
716953622.39	2540.84
717953485.64	1331.91
718953408.89	2550.83
719953474.13	2250.85
720953368.39	1620.90
721953261.64	1561.90
722953135.89	1280.92
723953190.14	1240.92
724953014.39	1530.90
725953017.64	1470.90
726877114.80	14130.09
726952930.89	4111.73
727952846.14	2789.82
728952820.39	2840.82
729952753.64	1420.91
730952587.90	1389.91
731952571.14	6060.61
732952725.38	1621.89
733952489.64	3880.75
734952332.90	3840.75
735952368.14	2520.84
736952211.40	1900.88
737952255.64	1390.91
738952059.90	1360.91
739952033.15	2601.83
740544952.75	360.98
740952077.39	2630.83
741951931.64	1470.90
742951854.90	2491.84
743936870.11	439.97
743951759.15	2561.83
744951733.40	1280.92
745951607.65	1330.91
746951531.90	4739.69
747951684.14	1451.91
748951599.39	1880.88
749951413.65	1340.91
750951347.90	1299.92
751951241.15	1989.87
752951185.40	1280.92
753951239.64	1350.91
754951002.90	5040.67
755951116.14	1951.87
756951021.39	2149.86
757339317.25	16730.92
757950994.64	3521.77
758950877.89	2461.84
759950762.15	2361.85
760950717.40	1540.90
761950721.64	1399.91
762950544.90	2570.83
763950609.14	4170.73
764950523.39	3120.80
765950456.64	1630.89
766950359.90	1440.91
767950255.15	1330.91
768950179.40	3120.80
769950172.65	1559.90
770950026.90	2200.86
771950051.15	1559.90
772949885.40	1980.87
773949818.65	1320.91
774949732.90	1319.91
775949827.14	1309.92
776949730.40	1571.90
777949594.65	2470.84
778949528.90	2230.86
779949562.15	2561.83
780262771.86	11690.24
780949446.40	3441.78
781949350.65	2360.85
782949304.90	1840.88
783949239.15	1379.91
784949212.40	1390.91
785949055.65	1550.90
786077272.35	1879.88
786949090.90	11420.26
787948954.15	3861.75
788948868.40	1649.89
789948772.66	1449.91
790948815.90	2051.87
791948690.15	1950.87
792948594.41	1429.91
793948617.65	4571.70
794948511.90	1751.89
795104416.81	11050.28
795948426.16	2030.87
796948400.40	4570.70
797948524.64	3690.76
798948277.90	1499.90
799948242.15	4280.72
800948166.40	3180.79
801947989.66	1781.88
802948083.90	1430.91
803947927.16	1331.91
804947872.41	1580.90
805947866.65	1480.90
806947779.90	3010.81
807947614.16	1570.90
808947648.40	1630.89
809947551.66	1501.90
810947504.91	1291.92
811947380.16	1900.88
812947374.41	2770.82
813947247.66	2759.82
814947151.91	1340.91
815947086.16	3850.75
816947130.41	1330.91
817947063.66	1320.91
818946977.91	2619.83
819946922.16	2180.86
820946835.41	2039.87
821321932.12	14390.07
821946839.65	3470.78
822946683.91	3170.79
823946707.15	2141.86
824946630.41	2731.82
825946465.66	1520.90
826946449.91	2450.84
827818647.43	321.98
827946313.16	2721.82
828946267.41	3180.79
829946271.66	1590.90
830946145.91	4889.68
831946169.16	1319.91
832946083.41	1330.91
833690216.22	13251.14
833946037.66	2000.87
834945961.91	4110.73
835945855.16	3140.80
836945818.41	1891.88
837945753.66	1389.91
838945736.91	1380.91
839466228.20	320.98
839945561.17	1660.89
840945495.42	1339.91
841945428.67	2731.82
842945442.91	2040.87
843945306.17	2131.86
844213347.81	6690.57
844945211.42	2050.87
845945225.66	1460.91
846945148.91	1300.92
847945043.17	3270.79
848945046.41	2471.84
849944980.66	1581.90
850944833.92	1321.91
851944929.16	1360.91
852944692.42	2181.86
853944696.67	1650.89
854944640.91	2550.83
855944585.16	3110.80
856944469.42	1470.90
857944402.67	1350.91
858944346.92	1319.91
859944251.17	1530.90
860944244.42	2240.85
861944188.67	1420.91
862944032.92	1550.90
863944047.17	1310.92
864943939.42	2651.83
865943913.67	1330.91
866943837.92	1441.91
867943733.17	1299.92
868943806.41	2600.83
869943729.66	2370.85
870943604.92	1330.91
871943528.17	1649.89
872943462.42	1320.91
873943376.67	1300.92
874943270.92	2100.86
875943333.17	1460.91
876943248.42	2130.86
877943202.67	3290.79
878942996.93	1360.91
879943050.17	2130.86
880942994.42	4600.70
881943027.66	1611.90
882942771.92	1529.90
883942756.17	1409.91
884942620.43	2399.84
885325976.60	16469.93
885942664.67	3670.76
886050890.66	1770.89
886942587.92	12391.20
887942492.17	2490.84
888942476.42	1939.87
889942359.67	1531.90
890556767.89	7820.49
890942323.92	1989.87
891942258.17	1510.90
892942221.42	2181.86
893344897.34	6100.60
893942065.68	2590.83
894942129.92	1400.91
895941984.17	2140.86
896941848.43	2229.86
897941861.67	1370.91
898941824.92	3961.74
899941800.17	4760.69
900941692.42	2441.84
901941597.67	1320.91
902941511.93	1340.91
903941456.17	1350.91
904941398.42	2671.83
905941352.67	1671.89
906941337.92	1310.92
907941272.17	1790.88
908941174.42	2370.85
909941109.67	1420.91
910940993.93	4019.74
911702996.58	390.97
911940868.18	2019.87
912940801.43	1400.91
913940795.68	1330.91
914940718.93	4671.70
915940803.17	3131.80
916940617.43	2980.81
917940611.67	1380.91
918940455.93	2489.84
919940449.18	2990.81
920940423.42	1390.91
921940246.68	1371.91
922940210.93	1309.92
923940115.18	3739.76
924940048.43	1471.90
925939973.68	1370.91
926939936.93	1819.88
927939891.18	2569.83
928939795.43	1300.92
929939877.67	1951.87
930939612.94	1299.92
931939686.18	1381.91
932939521.43	1359.91
933939473.68	1321.91
934939388.93	1290.92
935939453.18	2520.84
936939297.43	1970.87
937939230.68	1690.89
938939204.93	1290.92
939939079.18	1540.90
940939072.43	1290.92
941938955.68	1321.91
942521325.97	16839.91
942938870.94	3459.78
943938935.18	2740.82
943941715.00	9490.39
944938777.43	2122.86
945938771.68	1491.90
946938696.93	2540.84
947938560.19	2321.85
948938494.44	2199.86
949938518.68	3059.80
950938502.93	3140.80
951938417.18	3250.79
952938230.44	2949.81
953938183.69	2011.87
954938157.93	2851.82
955887144.48	9019.42
955938182.18	2760.82
956938036.43	3170.79
957938010.68	2410.84
958937874.94	2970.81
959937848.18	2390.85
960937742.44	3650.76
961937716.69	3590.77
962937628.94	2621.83
963937574.19	6390.59
964937548.43	101877.40
965937542.68	3690.76
966937424.93	2790.82
967937360.18	4399.72
968937274.44	2920.81
969937248.68	1410.91
970937110.94	1310.92
971937016.19	2859.81
972937040.43	2790.82
973936824.69	2819.82
974936827.94	2610.83
975936812.19	2010.87
976936796.43	2850.82
977936618.69	2861.81
978936653.94	2349.85
979936518.19	3719.76
980936482.44	3560.77
980982910.43	14370.07
981936335.69	3020.80
982936359.94	3250.79
983936304.19	4540.71
984936277.44	2551.83
985936151.69	5130.67
986045337.62	2190.86
986936045.94	14910.03
987936060.19	3600.77
988935982.44	2611.83
989935916.69	1381.91
990935890.94	1361.91
991724982.84	8950.42
991935716.19	2239.85
992935749.44	3890.75
993935563.70	1889.88
994616058.63	9891.36
994935526.94	2461.84
995935511.19	1860.88
996935504.44	1361.91
997935288.70	1331.91
998935213.95	6200.60
999935367.19	1740.89
1000935221.44	1409.91
1001121754.36	10151.34
1001935074.70	1970.87
1002935008.95	1449.91
1003935042.19	2141.86
1004934977.44	3190.79
1005934850.69	1610.90
1006934733.95	1430.91
1007934769.19	1560.90
1008934603.45	1310.92
1009934507.70	4410.71
1010934519.95	3261.79
1011934515.19	1680.89
1012934339.45	1530.90
1013305415.42	6811.56
1013343254.97	3710.76
1013374442.95	6250.60
1013934313.70	2340.85
1014934206.95	1570.90
1015934230.19	1491.90
1016934174.44	2751.82
1017934017.70	3222.79
1018934022.95	2639.83
1019933997.19	1960.87
1020933921.44	2029.87
1021933763.70	1691.89
1022933737.95	2201.86
1023933722.20	1791.88
1024933656.45	1401.91
1025933509.70	1350.91
1026933464.95	1390.91
1027933469.20	2750.82
1028933402.45	2639.83
1029933236.70	1560.90
1030933289.95	1661.89
1031933234.20	1361.91
1032933047.45	1621.89
1033933082.70	1350.91
1034933026.95	2239.85
1035932859.20	2671.83
1036932844.45	1329.91
1037932778.70	1360.91
1038932732.95	1689.89
1039932705.20	1331.91
1040823054.54	11220.27
1040932660.45	2539.84
1041932494.70	2690.83
1042932398.96	2450.84
1043932392.20	1519.90
1044932366.45	2930.81
1045932340.70	2499.84
1046932254.95	1340.91
1047932187.20	3271.79
1048109700.70	15610.99
1048128451.49	2849.82
1048932121.45	6030.61
1049932076.70	1889.88
1050931929.95	1549.90
1051931933.20	2690.83
1052931757.46	1431.91
1053931792.70	2520.84
1054931715.95	1619.90
1055931610.20	1669.89
1056931573.45	1431.91
1057931466.71	1460.91
1058931381.96	1350.91
1059931346.21	3030.80
1060931309.45	1951.87
1061931202.71	1561.90
1062931216.95	1350.91
1063931162.20	2010.87
1064931095.45	1930.87
1065930988.70	2521.84
1066930833.96	1869.88
1067930838.21	6369.59
1068930911.45	2759.82
1069930675.71	2510.84
1070930689.95	1300.92
1071930574.21	1320.91
1072930486.46	1951.87
1073930391.71	1370.91
1074930355.96	1450.91
1075930240.21	1690.89
1076930193.46	2280.85
1077314779.56	15230.01
1077930237.71	4140.73
1078930201.95	3480.77
1079930025.21	1811.88
1080929938.46	1431.91
1081929963.71	2110.86
1082930027.95	4380.72
1083929781.21	3530.77
1084929815.45	1920.88
1085929679.71	1770.89
1086040355.54	2690.83
1086929643.96	14000.09
1087929486.21	2590.83
1088929531.46	1410.91
1089929395.71	1330.91
1090035001.87	11750.24
1090929318.96	4041.74
1091929273.21	1980.87
1092929307.46	1480.90
1093929241.71	1310.92
1094929164.96	2520.84
1095929009.21	1330.91
1096928933.46	2309.85
1097928975.71	1411.91
1098928890.96	1380.91
1099928705.22	1470.90
1100928629.47	1960.87
1101707111.06	7310.53
1101928692.71	1990.87
1102928646.96	2760.82
1103928541.21	1780.88
1104928505.46	2140.86
1105928458.71	1459.91
1106928352.96	1310.92
1107928266.21	1591.90
1108928130.47	2130.86
1109928074.72	1340.91
1110928008.97	1330.91
1111927943.22	1640.89
1112927866.47	1320.91
1113927780.72	1560.90
1114927804.96	2220.86
1115927759.21	1890.88
1116927602.47	1320.91
1117927696.71	1339.91
1118927450.97	1400.91
1119927444.22	2611.83
