#size	rtt
8	3.155000
8	2.900500
8	7.665000
8	4.490000
8	16.841000
8	4.510000
8	2.740000
8	2.390000
8	2.659500
8	2.204500
8	2.139500
8	2.475000
8	2.155000
8	3.259500
8	2.650000
8	2.285500
8	2.545000
8	2.455000
8	2.090000
8	2.260000
8	2.300500
8	2.484500
8	1.930000
8	2.249500
8	2.050000
8	2.300000
8	2.355500
8	2.485000
8	2.629500
8	2.845000
8	3.049500
8	2.555500
8	2.705500
8	3.150000
8	2.910500
8	3.309500
8	2.750500
8	2.365000
8	2.500000
8	2.285500
8	2.325000
8	2.410000
8	2.840000
8	3.560000
8	5.460500
8	13.595500
8	15.150500
8	13.330000
8	2.829500
8	3.029500
8	2.965000
8	3.030000
8	2.900000
8	12.385500
8	16.730000
8	2.624500
8	2.800000
8	2.520000
8	2.625500
8	2.375500
8	2.875000
8	2.289500
8	2.375000
8	2.195500
8	2.470000
8	2.405000
8	2.445000
8	2.265000
8	2.300000
8	2.574500
8	2.305000
8	2.364500
8	2.370000
8	2.460000
8	2.450000
8	2.805000
8	2.640000
8	2.680000
8	2.915000
8	2.805000
8	4.660000
8	2.715000
8	2.749500
8	2.705000
8	2.979500
8	2.100000
8	2.350500
8	2.060000
8	1.875000
8	2.294500
8	2.145000
8	2.765000
8	2.725500
8	10.240000
8	17.605500
8	19.095500
8	11.900500
8	2.650000
8	2.829500
8	8.044500
8	3.074500
8	5.365000
8	3.140000
8	9.595000
8	15.825000
8	8.039500
8	2.804500
8	2.515000
8	2.605000
8	2.535000
8	2.385000
8	2.475000
8	2.214500
8	2.355000
8	2.489500
8	2.370000
8	2.490000
8	2.280000
8	2.279500
8	2.350000
8	2.450000
8	2.425000
8	2.740000
8	2.385000
8	2.570000
8	2.399500
8	2.660000
8	2.830000
8	2.820000
8	3.095000
8	2.945000
8	2.699500
8	2.764500
8	2.664500
8	2.735500
8	3.040000
8	2.934500
8	2.250000
8	2.655000
8	2.280500
8	2.439500
8	3.654500
8	2.590000
8	2.855000
8	2.630500
8	19.605500
8	4.274500
8	13.440500
8	3.109500
8	3.185000
8	2.805000
8	3.039500
8	3.080000
8	3.155000
8	3.080500
8	2.765000
8	14.985500
8	4.034500
8	2.235000
8	2.395000
8	2.185000
8	2.105000
8	2.155500
8	2.335000
8	2.214500
8	2.209500
8	2.240000
8	2.235000
8	2.340500
8	2.325000
8	2.334500
8	2.280000
8	2.155000
8	2.290000
8	2.375000
8	2.460500
8	2.355000
8	2.420500
8	3.184500
8	2.345000
8	2.500000
8	3.699500
8	2.870500
8	2.475000
8	2.575000
8	3.295000
8	2.430000
8	2.765500
8	2.595000
8	2.545000
8	2.539500
8	2.415500
8	2.320000
8	2.196000
8	2.400000
8	2.865000
8	2.605000
8	2.865000
8	16.085500
8	12.770500
8	7.705500
8	3.865000
8	3.289500
8	2.805000
8	3.140000
8	4.045000
8	2.700000
8	22.520000
8	2.845000
8	2.560500
8	2.815000
8	2.505500
8	2.289500
8	2.389500
8	2.625500
8	2.239500
8	2.410000
8	2.110000
8	2.245000
8	2.500000
8	2.410000
8	2.580500
8	2.285000
8	2.374500
8	2.259500
8	2.250500
8	2.670500
8	2.274500
8	2.385000
8	2.394500
8	2.700000
8	2.899500
8	3.629500
8	3.059500
8	2.565000
8	2.555500
8	2.610000
8	3.200000
8	2.465000
8	2.614500
8	2.715500
8	2.365000
8	2.130000
8	2.324500
8	2.089500
8	2.305000
8	2.115000
8	2.494500
8	2.820000
8	15.985500
8	22.571000
8	13.224500
8	3.766000
8	4.175000
8	2.669500
8	3.565000
8	3.070500
8	2.849500
8	2.965000
8	3.020000
8	4.015000
8	2.645000
8	2.629500
8	2.680000
8	2.946000
8	2.434500
8	2.269500
8	2.279500
8	2.245000
8	2.555000
8	2.355000
8	2.455000
8	2.309500
8	2.470000
8	2.210000
8	2.580000
8	2.269500
8	2.359500
8	2.630000
8	2.255500
8	2.250000
8	2.630000
8	2.039500
8	2.295000
8	2.840000
8	2.585000
8	2.490000
8	2.734500
8	2.564500
8	3.170000
8	2.405000
8	3.185000
8	2.939500
8	2.660000
8	2.750500
8	2.225000
