#size	rtt
8	2.289500
8	2.169500
8	3.950000
8	3.305000
8	2.814500
8	2.534500
8	4.845000
8	2.255000
8	2.050000
8	2.039500
8	2.094500
8	2.329500
8	2.055000
8	2.529500
8	2.495000
8	2.789500
8	2.139500
8	2.290000
8	2.130000
8	2.284500
8	2.444500
8	2.060500
8	2.364500
8	2.154500
8	2.110000
8	2.170000
8	2.214500
8	2.299500
8	2.220000
8	2.215000
8	2.215000
8	2.200000
8	1.915500
8	2.180500
8	2.515000
8	2.235000
8	2.230000
8	2.254500
8	2.199500
8	2.145500
8	2.200500
8	2.235000
8	2.334500
8	2.275000
8	2.290000
8	2.175500
8	2.169500
8	2.234500
8	2.185000
8	2.100500
8	2.299500
8	2.034500
8	2.229500
8	2.135000
8	2.240000
8	1.955000
8	2.185000
8	2.684500
8	2.729500
8	2.390500
8	2.369500
8	2.204500
8	2.110000
8	2.019500
8	2.140000
8	2.149500
8	2.285000
8	2.265000
8	2.330000
8	2.255000
8	2.175000
8	2.244500
8	2.109500
8	2.189500
8	2.175000
8	2.395000
8	2.135000
8	2.664500
8	2.214500
8	2.154500
8	2.026000
8	2.105000
8	2.405500
8	2.175000
8	2.025000
8	2.299500
8	2.380000
8	2.405000
8	2.314500
8	2.025000
8	2.590000
8	2.110000
8	2.249500
8	2.444500
8	1.949500
8	2.485000
8	2.020500
8	2.004500
8	2.195500
8	2.050500
8	2.675000
8	2.089500
8	2.635000
8	2.250000
8	2.215000
8	2.230000
8	2.220500
8	2.060000
8	2.304500
8	2.049500
8	2.159500
8	2.405500
8	2.174500
8	2.309500
8	2.025000
8	2.025500
8	2.340000
8	1.940000
8	2.205000
8	2.354500
8	2.730000
8	2.034500
8	2.334500
8	2.264500
8	2.145000
8	2.105000
8	2.125000
8	2.280500
8	2.249500
8	2.010000
8	2.195000
8	2.344500
8	2.075500
8	2.375000
8	2.244500
8	2.245000
8	2.214500
8	2.200000
8	2.374500
8	2.204500
8	2.314500
8	2.104500
8	2.380000
8	2.175000
8	2.005000
8	2.194500
8	1.979500
8	2.430000
8	1.965000
8	2.134500
8	2.350000
8	2.249500
8	2.275000
8	2.505000
8	2.240000
8	2.040000
8	2.135000
8	2.205000
8	2.044500
8	2.065000
8	1.935000
8	2.274500
8	2.064500
8	2.295000
8	2.380500
8	2.270000
8	2.220000
8	2.059500
8	2.079500
8	2.445000
8	2.004500
8	2.225500
8	2.350000
8	2.105500
8	2.310000
8	2.205000
8	2.125000
8	1.899500
8	2.225000
8	2.054500
8	1.955500
8	2.379500
8	2.154500
8	2.095000
8	2.020000
8	2.270000
8	2.230000
8	2.030000
8	2.284500
8	2.075000
8	1.960000
8	2.189500
8	2.234500
8	2.205500
8	2.444500
8	2.010000
8	2.075000
8	2.345000
8	2.144500
8	2.434500
8	2.110000
8	2.405000
8	2.110000
8	2.235000
8	2.225500
8	2.210500
8	2.100000
8	2.180000
8	2.445500
8	1.935500
8	2.285000
8	2.195000
8	2.235000
8	2.224500
8	2.065000
8	2.119500
8	2.160000
8	2.314500
8	2.324500
8	2.075000
8	2.306000
8	2.305000
8	2.054500
8	2.210500
8	2.289500
8	1.959500
8	2.104500
8	1.960500
8	2.259500
8	2.355500
8	2.200000
8	2.195500
8	2.330000
8	2.105000
8	1.950000
8	2.045000
8	2.170000
8	2.105000
8	2.280000
8	1.950000
8	2.279500
8	1.994500
8	2.095000
8	2.140000
8	2.044500
8	2.299500
8	24.841000
8	2.515000
8	2.244500
8	3.239500
8	2.080500
8	2.315000
8	2.129500
8	2.295000
8	2.024500
8	2.334500
8	2.455500
8	2.464500
8	2.010500
8	2.250000
8	1.955500
8	2.395000
8	1.979500
8	2.135000
8	2.245500
8	2.154500
8	2.015500
8	2.149500
8	2.505000
8	1.914500
8	2.075000
8	2.010000
8	2.065000
8	2.140000
8	2.339500
8	2.104500
8	2.300000
8	2.214500
8	2.244500
8	2.070000
8	2.395000
8	2.064500
8	2.260000
8	2.295000
8	2.049500
8	2.340000
8	2.285000
8	2.379500
8	2.180000
8	2.290000
8	2.040500
8	2.295000
8	2.439500
8	2.110000
8	2.155000
8	2.284500
8	1.970000
8	2.050000
8	2.194500
8	2.099500
8	2.425000
8	2.030000
8	2.230000
8	2.174500
8	2.000500
8	1.959500
8	2.000000
8	2.140000
8	2.170000
8	2.491000
8	2.350000
8	2.295000
8	2.239500
8	1.955000
8	2.120000
8	1.940000
8	2.035000
8	2.274500
8	2.195000
8	2.215000
8	2.194500
8	1.990500
8	2.130000
8	2.279500
8	2.100500
8	2.200000
8	2.334500
8	2.360000
8	2.570500
8	2.040000
8	2.225000
8	2.230000
8	2.345000
8	2.174500
8	1.965500
8	2.055500
8	1.905000
8	2.010000
8	2.255000
8	2.260000
8	2.285500
8	2.305000
8	2.110000
8	1.919500
8	2.165000
8	2.285500
8	2.114500
8	2.539500
8	2.024500
8	2.044500
8	2.075000
8	2.149500
8	1.989500
8	2.379500
8	1.924500
8	2.304500
8	2.310000
8	2.214500
8	2.280000
8	2.159500
8	1.925500
8	1.965000
8	2.224500
8	2.079500
8	1.920000
8	2.000000
8	2.474500
8	2.240000
8	2.515000
8	2.320000
8	2.149500
8	2.134500
8	2.230500
8	2.029500
8	2.064500
8	2.050500
8	2.394500
8	2.080000
8	2.315000
8	2.665500
8	2.110000
8	2.100000
8	2.160000
8	2.159500
8	2.309500
8	1.965500
8	1.995000
8	2.274500
8	2.185000
8	2.389500
8	2.010500
8	2.250500
8	2.040000
8	2.210000
8	2.400000
8	2.035500
8	2.290000
8	2.220000
8	2.225000
8	2.284500
8	2.110000
8	2.260000
8	2.429500
8	2.384500
8	2.149500
8	2.050000
8	2.304500
8	2.104500
8	2.300000
8	2.180000
8	1.985000
8	2.209500
8	2.140000
8	2.265000
8	2.205500
8	2.205500
8	2.260000
8	2.300500
8	2.125000
8	2.324500
8	2.250000
8	2.335500
8	2.090500
8	2.210000
8	2.414500
8	2.115000
8	2.360000
8	2.225000
8	2.300000
8	2.349500
8	2.065500
8	2.075000
8	2.310000
8	2.030000
8	2.200000
8	2.274500
8	2.270000
8	2.320000
8	2.035500
8	2.399500
8	1.945500
8	2.165000
8	2.144500
8	2.199500
8	2.415000
8	2.085500
8	2.030000
8	2.465500
8	2.114500
8	2.185000
8	2.260000
8	2.120000
8	2.165500
8	2.324500
8	2.235500
8	2.389500
8	1.970000
8	2.124500
8	2.270000
8	2.040000
8	2.115000
8	2.029500
8	2.065000
8	1.960000
8	2.169500
8	2.305000
8	2.320000
8	2.270000
8	2.290500
8	2.030000
8	2.215000
8	2.499500
8	2.040000
8	2.105000
8	2.235000
8	2.070000
8	2.070000
8	2.114500
8	2.200000
8	2.249500
8	2.075000
8	2.190500
8	2.269500
8	1.980000
8	2.245000
8	2.015500
8	2.174500
8	2.099500
8	1.999500
