# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 3.210000 5.240000 33.051000 1.605000 0.105667 0.243444 -nan -nan -nan
1025 10 10.600000 41.721000 136.034000 1.605000 3.337111 3.412667 0.222399 0.003157 inf
2049 10 10.880000 42.830000 139.435000 1.605000 3.403889 3.729444 0.747303 0.001623 1.281990
3073 10 13.099000 45.461000 162.114000 1.605000 3.458222 3.818111 1.175893 0.000996 1.228239
4097 10 14.989000 48.000000 180.836000 1.605000 3.438444 3.892778 1.494225 0.000686 1.158810
5121 10 15.129000 47.572000 181.896000 1.605000 3.400667 3.865000 1.761356 0.000490 1.113972
6145 10 15.560000 48.010000 186.366000 1.605000 3.418444 3.929444 1.970160 0.000368 1.067272
7169 10 15.290000 47.882000 183.486000 1.605000 3.398444 3.904000 2.134759 0.000288 1.021742
8193 10 15.440000 48.371000 185.346000 1.605000 3.438444 3.964000 2.264349 0.000233 0.977987
9217 10 15.650000 48.920000 187.045000 1.605000 3.393889 4.139556 2.369049 0.000195 0.937690
10241 10 15.970000 49.590000 190.515000 1.605000 3.423889 4.163889 2.455247 0.000167 0.901009
11265 10 16.199000 49.780000 192.165000 1.605000 3.352778 4.248333 2.532998 0.000144 0.869802
12289 10 16.039000 50.241000 191.195000 1.605000 3.422778 4.386000 2.594214 0.000128 0.839451
13313 10 17.201000 52.111000 202.216000 1.605000 3.356222 4.839667 2.642182 0.000116 0.810466
14337 10 17.161000 52.831000 202.705000 1.605000 3.455000 4.898667 2.679714 0.000108 0.783152
15361 10 17.430000 53.652000 205.656000 1.605000 3.484000 4.946222 2.711816 0.000101 0.758207
16385 10 17.329000 54.310000 204.666000 1.605000 3.486222 5.020667 2.737305 0.000096 0.734905
17409 10 18.011000 55.801000 210.935000 1.605000 3.425000 5.306556 2.757187 0.000093 0.713144
18433 10 18.190000 56.771000 212.995000 1.605000 3.455000 5.287333 2.772921 0.000090 0.692908
19457 10 18.330000 57.171000 214.056000 1.605000 3.417333 5.367556 2.790465 0.000087 0.674791
20481 10 17.681000 57.812000 208.486000 1.605000 3.519556 5.349667 2.799708 0.000086 0.657209
21505 10 18.261000 59.491000 213.967000 1.605000 3.484111 5.495222 2.804284 0.000085 0.640677
22529 10 18.969000 60.611000 220.997000 1.605000 3.478556 5.579556 2.811069 0.000084 0.625490
23553 10 18.590000 62.031000 217.287000 1.605000 3.487444 5.604222 2.808184 0.000084 0.611158
24577 10 18.451000 63.131000 216.857000 1.605000 3.594111 5.703222 2.802202 0.000085 0.597945
25601 10 19.181000 64.762000 223.177000 1.605000 3.485222 5.904222 2.796403 0.000086 0.585574
26625 10 19.431000 65.783000 226.126000 1.605000 3.535111 5.944333 2.791752 0.000086 0.573891
27649 10 19.511000 66.641000 226.577000 1.605000 3.496333 6.008667 2.788004 0.000087 0.562847
28673 10 20.039000 68.122000 232.077000 1.605000 3.520778 6.151778 2.783804 0.000087 0.552459
29697 10 19.781000 69.362000 229.257000 1.605000 3.494111 6.259889 2.775616 0.000088 0.543035
30721 10 20.039000 70.642000 232.157000 1.605000 3.529667 6.265222 2.767307 0.000089 0.534162
31745 10 20.260000 71.882000 233.958000 1.605000 3.484222 6.306333 2.758963 0.000090 0.525786
32769 10 20.360000 103.022000 286.159000 1.605000 9.173222 9.152000 2.566294 0.000108 0.783703
33793 10 20.480000 102.983000 286.248000 1.605000 9.049778 9.112111 2.407396 0.000122 0.914889
34817 10 20.689000 101.023000 288.239000 1.605000 9.038778 9.107556 2.289256 0.000133 0.974113
35841 10 20.850000 102.072000 289.330000 1.605000 8.981111 9.050000 2.188639 0.000142 1.011454
36865 10 20.821000 100.923000 289.539000 1.605000 9.036556 8.943222 2.114392 0.000148 1.025058
37889 10 20.940000 100.763000 288.859000 1.605000 8.828778 8.986667 2.058324 0.000152 1.027036
38913 10 20.871000 100.563000 289.148000 1.605000 8.937556 8.997778 2.017214 0.000156 1.022051
39937 10 21.220000 102.302000 293.089000 1.605000 8.987667 9.018778 1.981246 0.000158 1.015590
40961 10 21.170000 101.852000 293.909000 1.605000 9.134333 9.091000 1.958838 0.000160 1.005316
41985 10 21.411000 102.762000 294.989000 1.605000 8.986556 9.016778 1.942955 0.000161 0.994138
43009 10 21.761000 104.083000 301.778000 1.605000 9.352000 9.297667 1.931325 0.000162 0.982753
44033 10 22.079000 105.543000 303.869000 1.605000 9.231000 9.228667 1.922621 0.000163 0.971454
45057 10 22.039000 104.612000 304.029000 1.605000 9.293222 9.336444 1.925883 0.000162 0.960160
46081 10 22.410000 106.433000 308.170000 1.605000 9.341111 9.414444 1.929018 0.000162 0.949251
47105 10 22.540000 107.283000 311.489000 1.605000 9.565444 9.390000 1.935269 0.000162 0.938911
48129 10 23.239000 107.582000 318.330000 1.605000 9.548889 9.555333 1.949116 0.000161 0.929997
49153 10 22.661000 108.192000 312.550000 1.605000 9.548889 9.543333 1.962860 0.000160 0.921415
50177 10 23.061000 108.703000 317.571000 1.605000 9.662333 9.647889 1.980987 0.000159 0.914206
51201 10 22.960000 109.683000 316.420000 1.605000 9.646667 9.582111 1.998977 0.000158 0.907295
52225 10 22.930000 109.483000 316.551000 1.605000 9.694556 9.545556 2.021851 0.000157 0.902260
53249 10 22.659000 107.082000 310.630000 1.605000 9.337778 9.308778 2.056788 0.000155 0.903089
54273 10 22.750000 107.683000 311.860000 1.605000 9.373333 9.672222 2.092156 0.000153 0.904482
55297 10 23.019000 107.403000 315.030000 1.605000 9.426667 9.382000 2.131890 0.000150 0.908856
56321 10 23.420000 118.054000 323.150000 1.605000 9.883333 9.848889 2.134863 0.000150 0.900475
57345 10 23.070000 110.852000 321.590000 1.605000 10.098889 9.956667 2.168035 0.000148 0.901636
58369 10 23.690000 113.632000 326.510000 1.605000 9.956667 9.991111 2.195557 0.000147 0.900115
59393 10 23.850000 113.744000 330.790000 1.605000 10.254444 10.234556 2.225836 0.000145 0.900265
60417 10 23.880000 116.824000 331.901000 1.605000 10.344556 10.263222 2.247647 0.000144 0.896737
61441 10 24.000000 115.934000 332.380000 1.605000 10.264444 10.254333 2.275837 0.000143 0.896357
62465 10 24.200000 115.513000 333.021000 1.605000 10.113444 10.058889 2.308436 0.000141 0.898692
63489 10 24.211000 115.403000 336.050000 1.605000 10.437778 10.382444 2.343309 0.000140 0.902680
64513 10 24.461000 117.703000 338.611000 1.605000 10.444556 10.362444 2.373007 0.000138 0.903726
65537 10 25.210000 118.653000 347.421000 1.605000 10.591222 10.570111 2.403987 0.000137 0.905733
66561 10 25.220000 120.762000 347.750000 1.605000 10.616667 9.990000 2.429989 0.000136 0.905204
67585 10 25.121000 115.983000 341.541000 1.605000 10.036778 10.375778 2.472905 0.000134 0.916273
68609 10 25.630000 116.934000 346.400000 1.605000 10.011111 10.337889 2.515219 0.000132 0.926896
69633 10 25.159000 115.874000 350.670000 1.605000 11.008889 10.243222 2.560107 0.000130 0.939769
70657 10 25.250000 117.234000 344.761000 1.605000 10.251222 10.386778 2.601652 0.000128 0.949830
71681 10 25.960000 118.584000 352.481000 1.605000 10.320111 10.521111 2.641966 0.000126 0.958977
72705 10 25.340000 117.323000 349.401000 1.605000 10.666778 10.331222 2.684895 0.000125 0.970353
73729 10 25.401000 119.633000 348.361000 1.605000 10.483444 10.480111 2.721740 0.000123 0.976988
74753 10 25.769000 119.783000 352.211000 1.605000 10.502333 10.536556 2.760054 0.000122 0.984849
75777 10 25.851000 120.904000 353.951000 1.605000 10.604556 10.617889 2.796104 0.000120 0.991139
76801 10 25.960000 121.484000 355.060000 1.605000 10.606667 10.531333 2.831625 0.000119 0.997177
77825 10 26.129000 120.343000 356.701000 1.605000 10.601222 10.581222 2.871562 0.000117 1.006707
78849 10 26.371000 121.603000 358.550000 1.605000 10.537778 10.651444 2.909166 0.000116 1.014476
79873 10 26.840000 121.174000 362.540000 1.605000 10.460000 10.564556 2.949761 0.000114 1.024718
80897 10 26.130000 121.542000 355.000000 1.605000 10.411111 10.527778 2.987805 0.000113 1.032970
81921 10 26.281000 121.154000 357.270000 1.605000 10.495556 10.567889 3.027722 0.000111 1.042801
82945 10 26.459000 119.683000 357.501000 1.605000 10.323444 10.433444 3.072242 0.000110 1.056655
83969 10 26.391000 118.913000 355.642000 1.605000 10.192444 10.326889 3.118558 0.000108 1.072130
84993 10 26.800000 117.943000 357.800000 1.605000 9.977778 10.208000 3.168232 0.000106 1.090784
