#size	rtt
16777216	1366.793500
16777216	1366.168000
16777216	1365.707000
16777216	1365.816500
16777216	1365.662000
16777216	1365.696500
16777216	1366.849000
16777216	1365.656500
16777216	1365.692000
16777216	1365.611000
16777216	1365.641500
16777216	1365.952000
16777216	1365.636000
16777216	1365.631500
16777216	1365.652000
16777216	1365.571000
16777216	1365.787000
16777216	1365.601500
16777216	1365.676500
16777216	1365.676500
16777216	1365.567000
16777216	1365.586500
16777216	1365.572000
16777216	1365.556500
16777216	1365.646000
16777216	1365.587000
16777216	1365.621000
16777216	1365.611500
16777216	1365.662000
16777216	1365.581500
16777216	1365.662000
16777216	1365.591000
16777216	1366.103000
16777216	1365.811500
16777216	1365.712000
16777216	1365.762000
16777216	1366.047000
16777216	1365.731500
16777216	1365.657000
16777216	1365.526500
16777216	1365.946500
16777216	1365.637000
16777216	1365.607000
16777216	1365.917500
16777216	1365.581500
16777216	1366.052000
16777216	1365.942000
16777216	1365.872500
16777216	1365.647000
16777216	1365.721500
16777216	1365.632000
16777216	1365.637000
16777216	1365.671500
16777216	1365.762000
16777216	1365.676500
16777216	1365.606500
16777216	1365.591500
16777216	1365.611500
16777216	1365.581500
16777216	1365.571500
16777216	1365.676000
16777216	1365.696500
16777216	1365.566500
16777216	1365.596500
16777216	1365.587000
16777216	1365.606500
16777216	1365.661500
16777216	1365.726500
16777216	1365.692000
16777216	1365.797000
16777216	1365.551500
16777216	1365.701500
16777216	1365.737000
16777216	1365.626000
16777216	1365.591500
16777216	1365.747000
16777216	1365.632000
16777216	1365.566000
16777216	1365.537000
16777216	1365.646500
16777216	1365.666500
16777216	1365.572000
16777216	1365.772500
16777216	1365.536500
16777216	1365.766500
16777216	1365.561500
16777216	1365.616500
16777216	1366.102000
16777216	1365.761500
16777216	1365.812500
16777216	1365.947000
16777216	1365.706500
16777216	1365.772000
16777216	1365.787000
16777216	1365.642000
16777216	1365.617000
16777216	1365.551500
16777216	1365.777000
16777216	1365.676500
16777216	1366.664000
16777216	1365.637000
16777216	1365.702000
16777216	1365.541500
16777216	1365.642000
16777216	1365.671500
16777216	1365.626500
16777216	1365.792000
16777216	1365.621500
16777216	1365.621000
16777216	1365.586500
16777216	1365.821500
16777216	1365.606500
16777216	1365.446000
16777216	1365.642000
