# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn449.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.998343 
# Number of iterations (recorded+unrecorded): 1022762237 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
955959302.29	1472.94
956959301.80	1503.94
957959352.31	2665.89
958959202.82	2284.90
959959243.33	2545.89
960959213.84	3016.87
961959033.36	2635.89
962959083.87	3687.84
963959084.38	3337.86
964958904.90	2193.91
965958995.40	1533.93
966958895.92	1833.92
967958805.43	2856.88
968958775.94	4148.82
969958726.45	1573.93
970958666.97	1503.94
971958727.47	1463.94
972958546.99	1483.94
973958577.50	1533.93
974958468.01	1533.93
975958558.52	1473.94
976958389.04	2505.89
977958459.55	3727.84
978958340.06	2344.90
979958410.57	2414.90
980958250.08	2144.91
981958290.59	3246.86
982958231.10	2154.91
983958101.62	1553.93
984958212.13	1843.92
985958141.64	2936.88
986064726.11	1984.92
986957992.15	8807.63
987958062.66	1864.92
988957953.18	1563.93
989957923.69	3366.86
990957914.20	1462.94
991957923.71	1463.94
992957754.23	1533.93
993957694.74	1523.94
994957715.25	1483.94
995957615.76	1452.94
996957615.27	1453.94
997957615.78	1533.93
998957556.29	1493.94
999957436.81	1473.94
1000957466.32	1413.94
1000958919.26	4008.83
1001957386.83	1563.93
1002957357.34	3056.87
1003957357.85	1543.93
1004957308.36	3176.87
1005957257.88	2586.89
1006957269.39	2274.90
1007957107.90	1533.93
1008957190.41	1511.94
1009957059.92	1493.94
1010957100.43	1492.94
1011956980.95	1513.94
1012956870.46	2504.89
1013956981.97	3075.87
1014956811.49	2355.90
1015956742.00	2093.91
1016956732.51	2343.90
1017956693.02	3587.85
1018956633.53	2955.87
1019956703.04	2053.91
1020956602.55	2115.91
1021956464.07	2735.88
1022956474.58	1513.94
1023956545.09	1463.94
1024956364.60	1503.94
1025956415.11	1482.94
1026956255.63	1543.93
1027956346.13	3315.86
1028956186.65	3195.86
1029956167.16	2995.87
1030956086.68	2434.90
1031956136.18	2446.90
1032956147.69	2334.90
1033956097.21	3488.85
1034955928.72	2534.89
1035955907.23	1484.94
1036955898.74	2114.91
1037955959.25	2906.88
1038955829.77	1492.94
1039955750.28	1453.94
1040955760.79	1473.94
1041955781.30	1492.94
1042955610.82	1513.94
1043955691.32	2535.89
1044955651.83	2314.90
1045955582.35	1483.94
1046955411.86	1534.93
1047955513.37	1402.94
1048955422.88	1482.94
1049955272.40	1484.94
1050955332.91	1484.94
1051955374.42	3467.85
1052955254.93	3375.86
1053955235.44	1482.94
1054955124.96	3156.87
1055955045.47	1502.94
1056955135.98	1503.94
1057955006.49	1472.94
1058955027.00	1482.94
1059954876.52	1493.94
1060954907.03	2916.88
1061954936.53	1533.93
1062954877.05	1484.94
1063954728.56	1472.94
1064954748.07	1482.94
