# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn627.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997140 
# Number of iterations (recorded+unrecorded): 1003799976 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
357973772.56	1370.90
358973733.23	1420.90
359973612.90	1580.88
360560278.87	15750.84
360973602.56	5180.62
361973562.22	2560.81
362973532.88	1760.87
363973422.55	1490.89
364973362.22	2500.82
365973171.89	1390.90
366973152.56	1300.90
367973042.23	2720.80
368886475.23	350.97
368972961.89	1700.88
369972921.56	1420.90
370972892.22	1600.88
371972741.89	1330.90
372972671.56	2780.80
373771689.96	320.98
373972591.22	1550.89
374972551.89	1390.90
375972531.55	1290.91
376972411.22	11651.15
377024489.40	7520.45
377972280.89	2660.80
378972261.55	1510.89
379972181.22	1680.88
380972130.88	1930.86
381972010.55	1340.90
382971941.22	1520.89
383971920.88	1540.89
384971870.55	1330.90
385971791.21	1310.90
386971690.88	1280.91
387971560.55	1650.88
388971480.22	1290.91
389971539.88	1261.91
390971390.55	1260.91
391971240.22	1940.86
392971309.88	1300.90
393971200.55	1650.88
394079685.59	2200.84
394971150.21	25310.14
395970989.88	2800.79
396971059.54	2440.82
397970979.21	2491.82
398970789.88	1370.90
399970739.55	1850.86
400970589.22	1760.87
401970529.88	1570.88
402970519.55	1440.89
403970419.21	1330.90
404970338.88	1350.90
405970279.55	2510.82
406970299.21	1580.88
407430530.45	10470.23
407970138.88	2720.80
408970148.54	2650.81
409969959.21	2230.84
410969978.87	1290.91
411969858.54	2500.82
412969818.21	1840.86
413969748.87	1610.88
414969638.54	2690.80
415969508.21	2110.85
416969517.87	1670.88
417969468.54	1330.90
418969388.20	2320.83
419969317.87	2170.84
420969177.54	4810.65
421969218.20	2520.82
422968947.88	1820.87
423968997.54	1670.88
424968947.20	1550.89
425968857.87	4120.70
426348882.00	11311.17
426968847.53	5150.62
427826082.66	14350.95
427841942.50	3050.78
427968667.21	2500.82
428968566.87	2061.85
429968557.54	1710.87
430428878.78	9060.34
430968387.21	2280.83
431968436.87	1480.89
432968316.54	3141.77
433968267.20	2760.80
434968216.87	4390.68
435968236.53	3510.74
436968066.20	2671.80
437967876.87	1460.89
438967936.53	1440.89
439967826.20	2300.83
440967755.87	1480.89
441967696.53	1410.90
442967556.20	1460.89
443967605.86	1500.89
444967376.54	1340.90
445967306.20	3240.76
446967275.87	1530.89
447967115.54	2020.85
448967095.20	1310.90
449966995.87	1360.90
450966945.54	1410.90
451966855.20	1510.89
452966905.86	1430.90
453966785.53	1510.89
454208195.83	8920.35
454966745.19	3270.76
455966674.86	1920.86
456966504.53	1671.88
457966445.20	1350.90
458966384.86	1310.90
459966304.53	1910.86
460966295.19	1320.90
461966204.86	2010.85
462966074.53	1650.88
463966044.19	1600.88
464965914.86	2730.80
465965964.52	1350.90
465967354.42	8690.36
466965734.20	1870.86
467965693.86	2410.82
468965604.53	1420.90
469965604.19	1330.90
470965523.86	1380.90
471965493.52	1670.88
472965444.19	1290.91
473965323.86	1280.91
474965193.53	2010.85
475965163.19	1260.91
476965013.86	1230.91
477965023.52	1510.89
478964973.19	1290.91
479964882.86	1520.89
480964813.52	2840.79
481964703.19	2550.81
482964702.85	1340.90
483964632.52	1230.91
484964453.19	1340.90
485964382.86	1570.88
486964372.52	1380.90
487964342.18	1300.90
488964232.85	1230.91
489964052.53	2280.83
490964062.19	1260.91
491963951.86	1990.85
492963892.52	1620.88
493963782.19	1820.87
494085507.26	1880.86
494431873.86	10250.25
494963861.85	13011.05
495963651.52	3541.74
496963882.17	1740.87
497963571.85	1500.89
498963471.52	2040.85
499068927.78	9310.32
499577567.48	3589.74
499593925.28	2900.79
499963461.18	2491.82
500963400.85	1771.87
500978800.72	3780.72
501963301.51	2569.81
502963150.19	1680.88
503963069.85	1931.86
504963090.51	4140.70
505962911.19	3039.78
506962869.85	1510.89
507962751.52	2010.85
508962671.19	5589.59
509962770.84	3929.71
510962650.51	2060.85
511962479.18	2971.78
512962400.85	1619.88
513728119.69	11930.13
513962459.51	3920.71
514084244.58	5400.60
514962250.18	3419.75
515962299.84	1680.88
516962129.51	1340.90
517962059.18	1350.90
518961998.85	4830.65
519962190.49	1999.85
520961830.18	3299.76
521961848.84	1460.89
522961719.51	1449.89
523961579.18	1970.86
524961498.85	1300.90
525961578.50	2531.81
526961509.17	1719.87
527961408.84	2460.82
528961319.51	1479.89
529961249.17	2850.79
530961097.84	1381.90
531961079.51	1600.88
532960908.18	2291.83
533960827.85	3241.76
534960797.51	2731.80
535960719.18	2639.81
536960698.84	2990.78
537960678.50	2709.80
538960528.17	2579.81
539960427.84	2411.82
540960467.50	2511.82
541537125.21	400.97
541960338.17	1449.89
542960246.84	1482.89
543960138.51	1369.90
544960088.17	1340.90
545960017.84	1999.85
546959967.50	1300.90
547837463.15	9380.31
547959888.17	1620.88
548959777.84	1730.87
549959776.50	2230.84
550959648.17	1750.87
551959527.84	3289.76
552959547.50	1960.86
553959417.17	1750.87
554959445.83	1491.89
555959367.50	1810.87
556959307.16	1409.90
557959126.84	1409.90
558959136.50	2141.84
559958957.17	1710.87
560958926.83	1869.86
561958896.50	1710.87
562958716.17	1491.89
563958636.84	1690.88
564958595.50	2480.82
565958536.17	2570.81
566958426.84	1469.89
567958396.50	1300.90
568958286.17	5290.61
569958345.82	76677.38
570668556.74	12741.07
570681435.79	3391.75
570958236.49	3490.74
571958206.16	1510.89
572957995.83	1390.90
573957974.50	2661.80
574957876.16	1300.90
575957764.83	1291.91
576957825.49	2890.79
577957675.16	2030.85
578957625.83	1359.90
579957574.49	1290.91
580957454.16	1290.91
581957324.83	1420.90
582957345.49	1350.90
583957284.16	1941.86
584957174.83	1730.87
585957024.50	1299.90
586957095.15	1290.91
587956974.82	3690.73
588956944.49	2610.81
589956874.15	2479.82
590956724.82	1860.86
591956663.49	2130.84
592956564.16	1309.90
593956472.83	4882.64
594066588.75	3760.72
594617447.35	17040.75
594956454.49	14679.92
595956433.15	3271.76
596956263.82	3340.75
597956233.49	1539.89
598956184.15	1930.86
599956072.82	1381.90
600956042.48	2021.85
601955832.16	2672.80
602955823.82	5410.60
603956013.47	3910.71
604955673.16	2590.81
605955722.81	1479.89
606955523.49	1490.89
607955412.16	2471.82
608955392.82	3580.74
609955292.49	1541.89
610955293.15	1460.89
611955161.82	1510.89
612955131.48	1401.90
613955123.15	1350.90
614954921.82	2520.82
615954891.48	2511.82
616954862.15	1300.90
617954751.82	1331.90
618954671.48	1471.89
619954591.15	1290.91
620954481.82	1330.90
621954392.49	1580.88
622416393.60	14738.92
622954412.15	3380.75
623471631.21	5409.60
623954401.81	2340.83
624954281.48	1760.87
625419843.33	380.97
625954252.14	1400.90
626954061.82	1369.90
627954020.48	1741.87
628954031.14	1529.89
629953880.81	2731.80
630953841.48	1590.88
631953701.15	1650.88
632953620.81	2280.83
633953631.47	2190.84
634953460.15	1801.87
635953400.81	2120.84
636953379.48	1601.88
637953251.15	1380.90
638953220.81	1310.90
639953120.48	1609.88
640953000.15	354596.99
641307636.14	7929.42
641360814.24	7849.42
641952980.81	4000.71
642952889.48	2071.85
643952830.14	1680.88
644952729.81	1390.90
645952720.47	2629.81
646952680.14	5619.59
647952529.81	2010.85
648952468.47	3152.77
649952340.15	1629.88
650952369.80	1459.89
651952279.47	2080.85
652952128.14	1330.90
653952049.81	1449.89
654952109.47	1610.88
655951999.14	1380.90
656951979.80	1380.90
657951769.48	2320.83
658951689.14	1239.91
659951658.81	1609.88
660951538.48	1910.86
661951539.14	1400.90
662951387.81	1271.91
663951377.47	1701.88
664951359.13	4230.69
665951268.80	2080.85
666951118.47	1989.85
667951028.14	2410.82
668951026.80	2362.83
669950867.47	1941.86
670950898.13	1999.85
671950766.80	5641.59
672596952.41	12010.12
672950937.45	2511.82
673950718.13	3349.75
674950557.80	2419.82
675950567.46	2390.82
676950407.13	3571.74
677950337.80	4959.64
678950397.46	2729.80
679318181.48	15251.88
679950126.14	2441.82
680950157.80	2150.84
681950067.46	2039.85
682949937.13	1660.88
683949866.80	2639.81
684949867.46	1799.87
685949717.13	1530.89
686402948.89	8510.38
686420957.57	3731.73
686949756.79	6050.56
687949625.46	2111.85
688087080.38	7631.44
688949517.13	2880.79
689949396.80	1919.86
690949416.46	2590.81
691949325.13	1991.85
692949266.79	1370.90
693949225.46	2211.84
694060491.30	2111.85
694949026.13	32499.62
695949045.79	3160.77
695952245.56	3771.72
696949016.46	2599.81
697948936.12	1409.90
698948755.80	1380.90
699948745.46	1370.90
700948706.12	1370.90
701948665.79	2779.80
702948494.46	2671.80
703948434.13	1530.89
704948395.79	1589.88
705948235.46	1670.88
706948185.13	1359.90
707948143.79	2252.83
708948114.45	2891.79
709948064.12	2641.81
710948024.78	1320.90
711947933.45	1371.90
712947715.13	1330.90
713947813.78	1511.89
714947544.46	1680.88
715947514.13	2511.82
716947484.79	1540.89
717947484.45	1339.90
718947413.12	1781.87
719947323.78	1950.86
720947183.45	1361.90
721947133.12	1311.90
722947032.79	1341.90
723946963.45	1680.88
724946924.12	1290.91
725946803.79	1290.91
726946683.46	1350.90
727946623.12	1660.88
728946553.79	3240.76
729946582.45	1801.87
730946523.11	3340.75
731946333.79	1829.87
732946263.45	2700.80
733946293.11	1319.90
734940253.22	10861.20
735946063.45	2359.83
736946053.11	1710.87
737946022.78	2709.80
738945852.45	1459.89
739945712.12	1391.90
740945692.78	1380.90
741945662.45	3259.76
742945522.12	1620.88
743945571.78	1411.90
744945381.45	1581.88
745945371.11	1361.90
746945340.78	2201.84
747945172.45	1649.88
748945182.11	1459.89
749945100.78	1511.89
750945021.44	1799.87
751944952.11	1760.87
752944801.78	1710.87
753944771.44	1939.86
754944660.11	1301.90
755944570.78	5061.63
756944771.43	1420.90
757944460.11	2651.81
758944350.78	1609.88
759944331.44	1700.88
760944301.11	1970.86
761944230.77	4180.69
762944320.43	2021.85
763944061.11	4840.64
764943989.77	2080.85
765943860.44	2750.80
766943880.10	1940.86
767943769.77	1961.86
768943690.44	1300.90
769943580.11	1340.90
770943510.77	4810.65
771192160.54	13560.01
771943629.43	7821.43
772943320.11	2990.78
773943359.77	1820.87
774943268.44	2241.84
775943150.11	2520.82
776943129.77	1340.90
777943059.43	2000.85
778943020.10	3169.77
779942829.77	1740.87
780942848.43	1420.90
781812923.62	12030.12
781942728.10	2001.85
782942638.77	1581.88
783942669.43	1399.90
784942479.10	2529.81
785942378.77	2029.85
786942359.43	1660.88
787942299.10	1400.90
788942138.77	1510.89
789942058.44	1600.88
790942107.10	1372.90
791942077.76	2231.84
792941897.43	2221.84
793185287.58	330.98
793941887.10	1741.87
794070583.66	1950.86
794941828.76	12330.10
795941748.43	2180.84
796941707.09	2221.84
797941557.76	1800.87
798941497.43	1721.87
799941308.10	1530.89
800941287.77	1450.89
801941327.42	1249.91
802941177.10	1741.87
803941187.76	1260.91
804941037.43	1900.86
805940886.10	1310.90
806940967.76	1280.91
807940837.43	1660.88
808940767.09	4389.68
809940615.77	1491.89
810940557.43	1330.90
811940477.10	1299.90
812940376.77	1330.90
813940436.42	1581.88
814407297.18	9770.28
814940287.09	3160.77
815940256.76	3040.78
816940246.42	2850.79
817940016.10	1430.90
818940035.76	1380.90
819940005.42	1361.90
820325721.13	5470.60
820939796.10	1940.86
821939814.76	2481.82
822939756.42	1799.87
823939606.09	1410.90
824939594.76	1350.90
825939565.42	2600.81
826939416.09	1350.90
827939375.75	2570.81
828645335.98	5671.58
828939225.43	2150.84
829939145.09	1581.88
830939174.75	1381.90
831939144.42	1321.90
832939055.08	1330.90
833938974.75	2011.85
834938845.42	1979.85
835938734.09	1901.86
836938774.75	1620.88
837938674.42	1270.91
838938535.09	1320.90
839938433.76	6150.55
840938583.41	2021.85
841938274.09	2951.78
842938294.75	1640.88
843938113.42	1580.88
844938144.08	1530.89
845938074.75	4320.68
846938074.41	2499.82
847937933.08	1530.89
848937723.76	1790.87
849937794.41	1890.86
850937634.08	1279.91
851937523.75	1540.89
852937513.42	1249.91
853937533.08	1251.91
854937363.75	5089.63
855937413.41	3080.77
856937123.09	2040.85
857937113.75	1280.91
858937162.41	2111.85
859937042.08	2621.81
860936982.74	1289.91
861936852.41	1361.90
862936802.08	1701.88
863936782.74	1429.90
864936671.41	1221.91
865936623.07	2480.82
866936422.75	1259.91
867936452.41	2630.81
868936401.07	1281.91
869936281.74	1400.90
870936182.41	1289.91
871936062.08	1240.91
872936051.74	3651.73
873936031.41	1950.86
874935891.08	1310.90
875935770.75	1510.89
876935742.41	1310.90
877067996.71	319.98
877935622.08	1289.91
878390203.74	18599.64
878935671.74	3810.72
879935571.41	1890.86
880935521.07	1770.87
881935420.74	1371.90
882935381.40	1669.88
883935191.08	1590.88
884935191.74	2540.81
885935051.41	2580.81
886935041.07	2140.84
887934949.74	1411.90
888934809.41	9152.33
888982978.88	5500.60
888989708.38	4549.67
889934760.07	3181.77
890934749.74	3210.76
891934600.41	2880.79
892934661.06	4220.69
893934470.74	2319.83
894043755.72	2109.85
894934380.41	12559.08
895934340.07	3100.77
896934278.74	3312.76
897934259.40	2401.82
898934130.07	1309.90
899934038.74	1481.89
900933980.40	2570.81
901933829.07	1291.91
902933889.73	1320.90
903933799.40	1339.90
904933739.06	1341.90
905933669.73	2159.84
906933559.40	2039.85
907933539.06	1320.90
908933438.73	2511.82
909933269.40	2660.80
910933289.06	1419.90
911933178.73	1330.90
912933099.40	2670.80
913932999.07	2639.81
914932947.73	1391.90
915932937.39	2491.82
916932879.06	1320.90
917932788.73	1420.90
918932668.40	1830.87
919932588.06	1319.90
920932507.73	1640.88
921932428.40	1330.90
922579741.92	9251.32
922932368.06	3230.76
923932366.72	5341.61
924932437.38	2891.79
925932238.06	1660.88
926932117.73	1649.88
927932056.39	1722.87
928931917.06	1671.88
929931857.73	5449.60
930931856.39	2641.81
931663137.76	320.98
931931767.06	1449.89
932931646.73	1561.89
933931656.39	1770.87
934931516.06	1291.91
935931415.73	1691.88
936931337.39	1480.89
936932857.28	7819.43
937931257.06	1679.88
938931215.72	4631.66
939931295.38	2612.81
940931096.05	2291.83
941931026.72	1259.91
942930875.39	2060.85
943930896.05	1281.91
944930766.72	1310.90
945930666.39	2510.82
946930625.05	2350.83
947930616.72	1310.90
948930516.38	1300.90
949930405.05	1291.91
950930284.72	1271.91
951930336.38	1229.91
952930156.06	3459.75
953930075.72	1440.89
954930105.38	2810.79
955930055.05	1330.90
956929954.71	1761.87
957929845.38	2080.85
958929745.05	1330.90
959929714.71	1361.90
960929504.39	1310.90
961929555.05	1950.86
962929463.72	1301.90
963929355.39	1250.91
964929384.04	1271.91
965929243.72	2461.82
966929163.38	1541.89
967929155.04	1460.89
968361426.34	18831.62
968929014.71	3630.73
969448113.64	5960.56
969928984.38	2129.84
970928844.05	2239.84
971928803.71	1421.90
972928644.39	1380.90
973928603.05	1351.90
974928543.72	1710.87
975928523.38	2480.82
976928363.05	1801.87
977863405.48	14581.93
977928352.71	1581.88
978928212.38	1440.89
979928244.04	1280.91
980928103.71	1500.89
981928023.38	2410.82
982927934.05	1669.88
983927883.71	1610.88
984927922.37	2330.83
985927723.05	1939.86
986927612.72	1249.91
987927633.38	1520.89
988927562.04	1330.90
989927482.71	1590.88
990927352.38	1301.90
991927383.04	1289.91
992927262.71	2820.79
993927182.37	1779.87
994036557.35	1891.86
994927132.04	11391.16
995927072.70	3500.74
996926911.38	2660.80
997926882.04	1359.90
998926842.70	1310.90
999926742.37	1320.90
1000926652.04	1310.90
1001926551.71	1370.90
1002926511.37	1821.87
1003926462.04	1440.89
1004926311.71	1560.89
1005926321.37	1300.90
1006395312.97	9040.34
1006926202.04	3490.74
1007926141.70	6190.55
1008926161.36	3960.71
1009926081.03	1600.88
1010925860.71	1671.88
1011925801.37	1880.86
1012925771.04	3210.76
1013925670.71	3840.72
1014925641.37	2230.84
1015925481.04	2790.80
1016255077.87	20089.53
1016278627.14	3490.74
1016925430.71	34849.44
1017655091.19	6071.55
1017925390.37	2480.82
1018925321.04	4900.64
1019925310.70	3480.74
1020925110.37	2020.85
1021925180.03	1650.88
1022925060.70	5090.63
1023925100.36	2750.80
1024924940.03	1890.86
1025924789.70	1460.89
1026924700.37	3500.74
1027924700.03	2260.83
1028924599.70	1420.90
1029924479.37	1510.89
1030924400.04	1480.89
1031924329.70	1460.89
1032924379.36	1570.88
1033924189.03	1401.90
1034924169.70	1300.90
1035924069.36	1290.91
1036923949.03	1270.91
1037923978.69	2490.82
1038923929.36	1420.90
1039923849.02	2010.85
1040923778.69	1450.89
1041923668.36	1521.89
1042923639.02	1360.90
1043923498.69	1420.90
1044923488.36	2410.82
1045923388.02	1330.90
1046923288.69	2160.84
1047923268.36	1920.86
1048923138.03	1280.91
1049923008.70	1930.86
1050923028.36	1460.89
1051922948.02	1590.88
1052922817.69	1250.91
1053922807.36	1310.90
1054922708.02	2030.85
1055747614.53	10301.24
1055922667.69	3010.78
1056922587.35	3340.75
1057922468.02	1700.88
1058922397.69	1750.87
1059922237.36	2000.85
1060922197.03	1530.89
1061922177.69	1350.90
1062922117.35	2030.85
1063000283.62	5521.60
1063922017.02	2220.84
1064921966.69	1750.87
1065921827.36	2510.82
1066867279.02	4680.66
1066921787.02	1660.88
1067921716.69	2370.83
1068921726.35	2720.80
1069921537.02	1650.88
1070921506.69	1420.90
1071921516.35	1290.91
1072921396.02	1270.91
1073921276.69	1450.89
1074921156.36	2050.85
1075921146.02	1730.87
1076921095.68	2480.82
1077920946.36	1700.88
1078920926.02	1310.90
1079920845.69	1290.91
1080920725.35	2120.84
1081920796.01	1580.88
1082920655.68	1430.90
1083920535.35	1260.91
1084920565.01	1290.91
1085920445.68	1420.90
1086920275.35	2070.85
1087920305.01	1690.88
1088920274.68	1360.90
1089920095.35	1350.90
1090920015.02	1430.90
1091920034.68	5290.61
1092920054.34	2971.78
1093919805.02	2690.80
1094028130.07	3060.78
1094919684.69	14399.94
1095919614.35	2190.84
1096919625.01	7110.48
1097919694.67	2730.80
1098919424.35	2080.85
1099919404.01	1600.88
1100919273.68	1631.88
1101919174.35	1710.87
1102919164.01	1340.90
1103919113.68	1320.90
1104919024.34	1290.91
1105918914.01	1680.88
1106919083.66	4320.68
1107918763.35	2810.79
1108918713.01	2521.82
1109760819.25	19190.59
1109918723.67	5890.57
1110918663.34	2990.78
1111918473.01	1890.86
1112918453.67	1370.90
1113918393.34	1440.89
1114918283.01	2120.84
1115918222.67	2630.81
1116027128.69	7310.46
