#size	rtt
1	2.925000
1	1.694500
1	1.674500
1	2.445000
1	1.725000
1	1.744500
1	1.560000
1	1.589500
1	1.565000
1	1.670000
1	1.630000
1	1.625000
1	1.525000
1	1.785000
1	1.934500
1	1.550000
1	1.654500
1	1.605000
1	1.584500
1	1.609500
1	1.605000
1	1.579500
1	1.630000
1	1.655500
1	1.580000
1	1.754500
1	1.595000
1	1.589500
1	1.525000
1	1.725000
1	1.654500
1	1.589500
1	1.564500
1	1.634500
1	1.595000
1	1.610000
1	1.584500
1	1.685000
1	1.634500
1	1.575000
1	1.645000
1	1.709500
1	1.655000
1	1.614500
1	1.575000
1	1.655000
1	1.674500
1	1.605000
1	1.580000
1	1.600000
1	2.039500
1	1.555000
1	1.550000
1	1.634500
1	1.584500
1	1.634500
1	1.565000
1	1.605000
1	1.570000
1	1.649500
1	1.674500
1	1.775000
1	1.630000
1	1.610000
1	1.575000
1	1.614500
1	1.564500
1	1.575500
1	1.634500
1	1.650000
1	1.614500
1	1.605000
1	1.675000
1	1.560000
1	1.574500
1	1.639500
1	1.559500
1	1.600000
1	1.704500
1	1.644500
1	1.614500
1	1.594500
1	1.614500
1	1.630000
1	1.595000
1	1.634500
1	1.594500
1	1.589500
1	1.620000
1	1.710000
1	1.555000
1	1.605000
1	1.675000
1	1.750000
1	1.680000
1	1.575000
1	1.570000
1	1.630000
1	1.569500
1	1.555500
1	1.689500
1	1.589500
1	1.689500
1	1.599500
1	1.619500
1	1.635000
1	1.639500
1	1.550000
1	1.664500
1	1.614500
1	1.675000
1	1.580000
1	1.609500
1	1.609500
1	1.545000
1	1.594500
1	1.580000
1	1.619500
1	1.634500
1	1.575000
1	1.654500
1	1.619500
1	1.555000
1	1.640000
1	1.595000
1	1.639500
1	1.735500
1	1.760000
1	1.630000
1	1.609500
1	1.660000
1	1.545000
1	1.655000
1	1.589500
1	1.624500
1	1.630000
1	1.630000
1	1.749500
1	1.605000
1	1.559500
1	1.574500
1	1.655000
1	1.609500
1	1.580500
1	1.755000
1	1.630000
1	1.594500
1	1.590500
1	1.580000
1	1.614500
1	1.590000
1	1.679500
1	1.614500
1	1.605000
1	1.564500
1	1.639500
1	1.595000
1	1.799500
1	1.639500
1	1.584500
1	1.575000
1	1.644500
1	1.645000
1	1.605000
1	1.590000
1	1.769500
1	1.609500
1	1.569500
1	1.609500
1	1.604500
1	1.550000
1	1.609500
1	1.609500
1	1.615000
1	1.660000
1	1.584500
1	1.544500
1	1.569500
1	1.600000
1	1.599500
1	1.589500
1	1.590000
1	1.630000
1	1.675000
1	1.634500
1	1.570000
1	1.560000
1	1.590000
1	1.570000
1	1.679500
1	1.699500
1	1.544500
1	1.549500
1	1.645000
1	1.609500
1	1.589500
1	1.605000
1	1.510500
1	1.625000
1	1.564500
1	1.639500
1	1.624500
