# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn943.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.997535 
# Number of iterations (recorded+unrecorded): 993209412 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
90994245.71	2850.82
91994049.50	1940.88
92994134.28	1370.91
93993958.08	1350.91
94993892.87	2810.82
95630700.61	2350.85
95993927.65	90367.29
96993951.43	3110.80
97993696.23	2210.86
98993690.01	1600.90
99993563.81	1410.91
100993578.59	1870.88
101993403.39	1680.89
102993357.17	4010.75
103993411.95	2560.84
104993295.74	1781.89
105993260.53	1819.88
106993175.32	1480.91
107993109.11	1330.92
108992982.90	2621.83
109993017.68	1470.91
110992952.47	1940.88
111992846.26	1420.91
112992861.04	1250.92
113992714.84	1250.92
114992699.62	1320.92
115992623.41	1310.92
116992528.20	2080.87
117992431.99	1241.92
118992406.78	4710.70
119992531.55	2710.83
120992215.36	1610.90
121992290.14	1240.92
122992123.93	3030.81
123161157.24	13880.12
123799555.89	3939.75
123992108.71	4510.71
124992052.50	2780.82
125992016.29	1991.87
126991970.08	2052.87
127991805.87	1610.90
128991870.65	2440.85
129991814.44	1399.91
130991668.23	3001.81
131991673.01	2519.84
132991467.81	2480.84
133991451.60	3130.80
134991396.38	2590.84
135991320.17	2500.84
136991324.96	3850.76
137660350.66	7531.52
137991188.75	3701.77
138991163.53	5870.63
139991128.32	2680.83
140990992.11	3360.79
141990946.90	2630.83
142990970.68	3540.78
143990805.48	3290.79
144990849.26	2971.81
145990704.05	3310.79
146990657.84	3061.81
147990552.63	2170.86
148990497.42	3470.78
149990381.21	2880.82
150990445.99	2390.85
151990309.78	2690.83
152990314.56	3490.78
153990168.36	4060.74
154990093.15	3610.77
155990025.93	2901.82
156989971.72	2580.84
157989876.51	2460.84
158989800.30	2590.84
159989885.08	2620.83
160989818.87	2760.83
161989733.66	2309.85
162989587.45	2770.82
163989502.24	1350.91
164989446.03	1620.90
165989520.81	1329.92
166989414.60	2370.85
167989379.38	1420.91
168248989.97	18470.83
168989234.18	3590.77
169989177.96	4350.72
170040406.73	8300.48
170112684.16	3990.75
170989072.75	2810.82
171779963.76	5981.62
171989026.54	2090.87
172989071.32	1480.91
173988965.11	2270.86
174988869.90	1460.91
175988783.69	2990.81
176988798.48	2690.83
177988742.26	1411.91
178988617.06	2120.87
179988511.85	3670.77
180988645.62	1360.91
181988470.42	3340.79
182988424.20	1820.88
183988249.00	1390.91
184988241.78	1411.91
185988237.57	2240.86
186988120.36	1361.91
187988076.15	2920.82
188987959.94	1850.88
189987994.72	1950.88
190987899.51	1330.92
191334035.63	10471.34
191987803.30	1840.88
192987788.08	2590.84
193987701.87	3870.76
194987666.66	3180.80
195172879.95	2740.83
195987480.46	17590.89
196987545.24	2029.87
197987489.02	1641.90
198987393.81	1410.91
199987266.60	1331.92
200987192.39	3070.81
201987137.18	3820.76
202987140.96	5730.64
203987105.75	3270.79
204986879.55	1560.90
205986894.33	1770.89
206986858.12	2670.83
207986702.91	1540.90
208986696.70	2050.87
209986711.48	1720.89
210031809.63	320.98
210986556.27	2340.85
211986540.06	1450.91
212986454.85	2060.87
213986348.64	1310.92
214986263.43	1270.92
215986307.21	1230.92
216986132.00	1920.88
217986195.78	1600.90
218986070.58	1320.92
219985954.37	1381.91
219987575.27	11090.30
220985949.15	3220.80
221985963.94	2310.85
222985877.72	6510.59
223985902.51	1630.90
224985675.31	2411.85
225985591.09	1420.91
226985514.88	1920.88
227985549.67	2020.87
228985353.46	2880.82
229985378.24	1390.91
230985363.03	1950.88
231985296.82	1730.89
232985171.61	1440.91
233985075.40	7430.53
234985020.19	93307.10
235985013.97	3370.79
235988423.76	11811.25
236984908.76	2520.84
237984912.55	2790.82
238984867.33	2450.85
239984721.13	2390.85
240984725.91	1690.89
241984700.70	1330.92
242984624.48	1280.92
243984499.28	1280.92
244984363.07	1570.90
245984387.85	2610.83
246984321.64	1410.91
247984285.43	1231.92
248984110.22	1599.90
249984165.00	2519.84
250984019.79	1280.92
251984032.58	4231.73
252983908.37	1589.90
253983892.15	1350.91
254983836.94	1310.92
255983740.73	1290.92
256983624.52	1281.92
257983689.30	1930.88
258983574.09	1399.91
259983577.88	1240.92
260983412.67	1270.92
261983455.45	1491.91
262983351.24	1310.92
263983256.03	3970.75
264983359.81	1290.92
265983063.61	1921.88
266983038.40	2530.84
267983073.18	1980.87
268983006.97	1270.92
269982871.76	1830.88
270982815.55	2031.87
271982800.34	1260.92
272982654.13	1531.90
273982638.91	1740.89
274982473.71	1310.92
275982557.49	1260.92
276982412.28	2570.84
277982316.07	2010.87
278982280.86	1300.92
279982174.65	1770.89
280982229.43	1310.92
281982133.22	1300.92
282982028.01	2000.87
283981982.79	1290.92
284981866.59	1290.92
285981941.37	2810.82
286981895.15	3050.81
287981769.94	2540.84
288981633.74	1420.91
289981638.52	1310.92
290981542.31	1390.91
291981557.09	1650.90
292981480.88	1451.91
293981395.67	1810.89
294981320.46	1510.90
295094696.29	2890.82
295981274.25	17620.89
296981159.04	2180.86
297981072.83	1440.91
298909850.11	16389.96
298981077.61	4140.74
299981051.40	2660.83
300980896.19	1779.89
301980839.98	2880.82
302980724.77	1960.88
303980799.55	1450.91
304980663.34	2080.87
305980548.13	3400.79
306980591.91	6330.60
307980616.70	2800.82
308980460.49	2640.83
309980295.29	1340.92
310980229.07	1420.91
311980192.86	2561.84
312980197.64	1840.88
313980142.43	1500.91
314980077.22	2460.84
315980031.01	1790.89
316979955.80	1950.88
317979869.58	1290.92
318656395.82	18159.85
318979754.38	3530.78
319979648.17	2680.83
320979652.95	2290.86
321979536.74	2600.84
322979581.52	2230.86
323286270.14	350.98
323979406.32	1610.90
324979450.10	1610.90
325979344.89	3010.81
326979217.68	1591.90
327979273.46	2260.86
328979167.25	2230.86
329979042.04	1540.90
330978995.83	1450.91
331978909.62	2191.86
332978894.41	2060.87
333978779.20	1300.92
334978812.98	1400.91
335978667.77	1340.92
336978602.56	1330.92
337978516.35	1370.91
338978501.14	1330.92
339978424.92	1360.91
340978379.71	1350.91
341978323.50	2300.85
342978268.29	1470.91
343978192.07	1311.92
344978096.86	1320.92
345978031.65	2260.86
346977934.44	1301.92
347978020.22	3950.75
348087016.33	10760.32
348365275.74	3710.77
348609107.33	8720.45
348977894.01	3560.77
349977818.80	3250.79
350977752.59	1800.89
351977697.38	1420.91
352509297.77	7151.55
352977691.16	2240.86
353171634.90	4780.70
353977495.96	2790.82
354977469.74	1420.91
355977474.53	3640.77
356977349.32	1870.88
357977263.11	2020.87
358977247.89	2880.82
359977131.69	1439.91
360977076.47	1400.91
361977080.26	2230.86
362976945.05	3130.80
363976948.83	1370.91
364241820.09	7460.53
364976923.62	2370.85
365976747.41	2081.87
366976782.20	1420.91
367976656.99	3100.80
368976630.77	1860.88
369976535.56	5250.67
370976699.34	2100.87
371976444.14	2630.83
372976297.93	1579.90
373976292.71	2810.82
374976266.50	2290.86
375646023.16	10270.35
375976111.29	2100.87
376976176.07	2860.82
377976019.87	2150.86
378975984.65	1360.91
379975938.44	3590.77
380975903.23	1700.89
381975837.02	1410.91
382641533.93	11050.30
382975671.81	1960.88
383975595.60	1470.91
384975660.38	1380.91
385975494.17	2451.85
386975438.96	3600.77
387975383.75	1610.90
388975267.54	2010.87
389975262.32	1320.92
390975176.11	5840.63
391975300.89	4480.72
392975144.68	2370.85
393975069.47	2400.85
394974933.26	1600.90
395088809.07	3121.80
395974858.05	28140.22
396974832.84	2520.84
397974816.62	3280.79
398974731.41	2130.87
399974595.21	1770.89
400974639.99	1540.90
401974453.78	1390.91
402974438.57	2740.83
403974362.36	2690.83
404974327.14	2080.87
405974190.94	2510.84
406974205.72	2590.84
407974199.50	1350.91
408974154.29	1590.90
409974019.08	2820.82
410973982.87	1340.92
411973917.66	1530.90
412973911.44	1330.92
413973836.23	1540.90
414973660.03	2130.87
415973614.81	1420.91
416973618.60	2081.87
417973503.39	2640.83
418973468.17	1330.92
419973391.96	1340.92
420973326.75	1350.91
421973290.54	1280.92
422973165.33	1380.91
423973139.11	1370.91
424973103.90	1360.91
425973057.69	1950.88
426972982.48	1990.87
427972956.26	2010.87
428972751.06	2270.86
429972845.84	1800.89
430972699.63	1330.92
431972614.42	3990.75
432972748.19	1710.89
433972502.99	1590.90
434972376.79	1350.91
435621993.72	24140.47
435972311.57	2490.84
436972255.36	1490.91
437972210.15	2130.87
438972113.94	1301.92
439972188.72	1310.92
440972093.51	1599.90
441971977.30	2070.87
442972002.08	1310.92
443971905.87	1350.91
444971850.66	1490.91
445971804.45	2030.87
446638671.29	10300.35
446971619.24	3400.79
447971573.03	2480.84
448971557.81	1700.89
449971491.60	1431.91
450971376.39	2570.84
451971411.18	1380.91
452971244.97	1360.91
453971199.76	6700.58
454971413.53	2060.87
455971158.33	2950.81
456971102.11	1510.90
457971076.90	1330.92
458971000.69	1520.90
459970765.49	2430.85
460449878.20	10060.36
460970869.27	3341.79
461970824.05	2110.87
462970738.84	1960.88
463970562.64	1720.89
464970557.42	1420.91
465970431.21	2060.87
466970456.00	1390.91
467970299.79	2020.87
468764191.60	11961.24
468776241.84	3770.76
468970264.58	2000.87
469970269.36	1590.90
470970133.15	1370.91
471970107.94	1390.91
472970081.72	1360.91
472971481.63	8000.49
473970036.51	3450.78
474969979.30	6561.59
475969924.09	2551.84
476969797.88	2881.82
477969783.66	2019.87
478969657.45	1390.91
479969552.24	2729.83
480969556.03	1869.88
481326253.48	340.98
481969550.81	1579.90
482969405.61	1640.90
483969319.40	1700.89
484969294.18	1379.91
485969256.97	1310.92
486969162.76	1450.91
487969055.55	1801.89
488968991.34	1449.91
489968894.13	2881.82
490968879.91	1970.88
491052406.63	339.98
491968814.70	1250.92
492968808.48	2900.82
493968712.27	2680.83
494968716.06	1860.88
495092433.24	3870.76
495968640.85	18060.86
496968554.64	1851.88
497968540.42	1780.89
498968414.21	1410.91
499968289.00	1390.91
500968262.79	1970.88
501968197.58	1350.91
502968152.37	1320.92
503968066.15	1290.92
504967950.95	1340.92
505967914.73	1290.92
506237845.67	390.98
506967929.52	3750.76
507967723.31	1560.90
508967698.10	1440.91
509236738.09	10981.31
509967731.88	4101.74
510967706.67	2610.83
511967550.46	1641.90
512967425.25	1470.91
513967480.03	1620.90
514967373.82	1310.92
515967278.61	3920.75
516967472.38	4110.74
517967177.19	2100.87
518967050.98	2240.86
519967085.76	1360.91
520967039.55	1520.90
521967024.33	1860.88
522966839.13	2180.86
523966812.91	1410.91
524966817.70	1730.89
525966681.49	1550.90
526966646.28	1310.92
527966550.07	2050.87
528966554.85	1780.89
529966478.64	1330.92
530966413.43	1310.92
531966317.22	1270.92
532966182.01	1310.92
533966265.79	1321.92
534966050.59	1280.92
535966065.37	1260.92
536965919.16	1260.92
537965953.94	4520.71
538966067.72	1480.91
539965822.52	2570.84
540965756.31	1350.91
541965701.10	1340.92
542965665.88	1470.91
543965539.67	1790.89
544965474.46	1600.90
545965488.25	1980.87
546965283.04	1430.91
547965306.83	1560.90
548965141.62	1250.92
549965155.40	1320.92
550965080.19	2530.84
551965113.97	1300.92
552965018.76	1220.92
553964832.56	38270.58
554964827.34	3040.81
555964872.12	1370.91
556964695.92	1340.92
557964640.71	1320.92
558964554.50	5170.67
559964649.27	2510.84
560964393.07	1440.91
561964467.85	2820.82
562964271.65	1381.91
563964276.43	1930.88
564964181.22	1590.90
565209371.72	340.98
565964215.01	2220.86
566964089.80	1850.88
567751631.01	16750.94
567964043.59	4510.71
568963928.38	2660.83
569963912.16	2490.84
570963776.95	1530.90
571963750.74	2060.87
572963765.52	1630.90
573963669.31	2891.82
574963484.11	3500.78
575963558.89	1550.90
576963432.68	2770.82
577963347.47	1990.87
578963301.26	1310.92
579963196.05	4140.74
580963199.83	2290.86
581963084.62	1650.90
582963008.41	1441.91
583963043.19	1410.91
584962916.98	1491.91
585962821.77	2730.83
586962876.55	2550.84
587962750.35	1280.92
588962635.14	1310.92
589962718.92	1290.92
590962613.71	1300.92
591962507.50	1240.92
592962522.28	1890.88
593962376.07	1440.91
594962230.87	2890.82
595076266.66	3890.75
595962255.65	17359.90
596962259.43	2810.82
597962074.23	1700.89
598962048.02	1340.92
599961992.80	3570.77
600962026.58	1690.89
601961951.37	1480.91
602961885.16	1330.92
603961809.95	1300.92
604961693.74	1360.91
605545513.83	18949.80
605961668.53	4470.72
606961512.32	2571.84
607961537.10	1670.89
608961441.89	1930.88
609961355.68	1610.90
610961370.47	2610.83
611961324.25	1630.90
612961229.04	3050.81
613961072.84	1600.90
614961137.62	1480.91
615961052.41	2120.87
616960996.19	1390.91
617960790.99	1410.91
618960794.77	2230.86
619960759.56	2620.83
620960703.35	2020.87
621375419.13	11730.26
621960708.13	6800.57
622311534.95	6891.56
622960591.92	3400.79
623960546.71	2190.86
624960380.50	1690.89
625960395.29	1400.91
626960209.08	1390.91
627960193.87	2060.87
628960218.65	3580.77
629960152.44	364477.96
630324669.40	7880.50
630959967.23	2830.82
631960001.02	1530.90
632959945.80	1480.91
633959879.59	1290.92
634959764.38	1870.88
635959748.17	2821.82
636959612.96	1820.88
637959667.74	1520.90
638637652.88	11500.27
638959611.53	2190.86
639959396.33	1580.90
640959430.11	1400.91
641959404.89	3620.77
642959308.68	5820.63
643959363.46	3500.78
644959187.26	1540.90
645959092.05	1570.90
646958995.84	2040.87
647959000.62	1730.89
648958855.42	3230.80
649958869.20	2210.86
650958783.99	2850.82
651958777.77	1860.88
652958592.57	1440.91
653958626.35	1310.92
654958531.14	2370.85
655958514.93	2171.86
656958329.72	1610.90
657958393.50	2841.82
658958298.29	1340.92
659958243.08	1570.90
660958086.87	2150.86
661958021.66	1460.91
662958075.44	1330.92
663958000.23	1590.90
664957864.02	1360.91
665957818.81	2040.87
666957822.59	1450.91
667957727.38	1490.91
668957632.17	1500.91
669957595.96	1320.92
670957510.75	1290.92
671957394.54	1990.87
672957359.33	1320.92
673957273.12	1350.91
674957187.91	2730.83
674977416.63	11451.28
675957251.69	3610.77
676957086.48	3660.77
677957130.26	2361.85
678956995.05	1400.91
679956988.84	1391.91
680956843.63	1350.91
681956788.42	1560.90
682029295.84	7580.52
682956772.20	2850.82
683956776.99	3220.80
684956680.78	2090.87
685956635.57	1530.90
686956439.36	1410.91
687956444.15	1430.91
688956328.94	3400.79
689956262.72	2230.86
690956217.51	1450.91
691956111.30	1480.91
692956186.08	2830.82
693956019.88	2150.86
694955994.66	2130.87
695068620.54	2740.83
695956018.44	37019.66
696955933.23	3120.80
697955877.02	1600.90
698955761.81	1870.88
699955775.60	2301.85
700955710.38	2180.86
701694573.68	11281.29
701955505.18	2350.85
702649760.29	9310.41
702955498.97	2340.85
703955393.76	2620.83
704955287.55	1360.91
705955242.33	4620.71
706955456.10	3890.75
707359371.57	8841.44
707955120.91	2380.85
708955095.69	1510.90
708956645.60	5480.65
709955049.48	1780.89
710954924.27	1510.90
711954898.06	1840.88
712954842.85	3910.75
713954866.63	1850.88
714954811.42	1640.90
715954725.21	1990.87
716954679.99	1290.92
717954563.78	1330.92
718954488.57	2860.82
719954482.36	1590.90
720954397.15	1370.91
721954231.94	1270.92
722954265.72	1980.87
723954210.51	1330.92
724954134.30	2230.86
725953949.10	3460.78
726953922.88	3750.76
727954087.65	2870.82
728482638.24	10391.34
728953871.45	5721.64
729953736.24	2430.85
730953761.03	1890.88
731953734.81	2200.86
732953579.61	1330.92
733953493.40	1970.88
734953438.18	1630.90
735953341.97	3040.81
736953296.76	3630.77
737953290.54	1530.90
738953275.33	1430.91
739953149.12	2020.87
740953123.91	1600.90
741953008.70	3210.80
742704271.21	340.98
742953042.48	1560.90
743952867.28	1580.90
744952901.06	1300.92
745952795.85	1310.92
746952729.64	1960.88
747952644.43	1490.91
748952558.22	1310.92
749952463.01	1540.90
750952456.79	2671.83
751952451.57	1420.91
752952335.37	1441.91
753952180.16	1240.92
754952204.94	1250.92
755952198.73	1280.92
756952073.52	1300.92
757951957.31	1240.92
758951982.09	1240.92
759951945.88	1290.92
760951830.67	1930.88
761951715.46	4360.72
762951759.24	2760.83
763951704.03	1400.91
764951667.82	1330.92
765951592.60	2050.87
766951416.40	2600.84
767951431.18	2740.83
768951354.97	1770.89
769951309.76	1420.91
770951183.55	1960.88
771951098.34	1270.92
772951092.12	1581.90
773950956.92	2260.86
774950841.71	1320.92
775950935.49	1670.89
776950740.28	2860.82
777950784.06	1190.92
778950718.85	1920.88
779950592.64	1430.91
780950617.43	1320.92
781950532.22	1200.92
782950506.00	1300.92
783950400.79	1280.92
784950274.58	1280.92
785950289.37	1240.92
786950123.16	1300.92
787950207.94	1280.92
788950081.73	1270.92
789949956.52	4110.74
790950250.29	2971.81
791949785.10	1590.90
792949838.88	3121.80
793949783.67	1310.92
794949688.46	2600.84
795081683.12	4150.74
795949512.26	16960.93
796949607.03	2710.83
797846904.31	17840.87
797949450.83	3100.80
798949335.62	2830.82
799949339.40	1780.89
800949214.19	1400.91
801949207.98	1371.91
802949172.77	2070.87
803949067.56	1290.92
804949081.34	3450.78
805949036.13	1720.89
806948929.92	1470.91
807948854.71	1340.92
808948788.49	1240.92
809948793.28	4950.69
810948797.06	3430.78
811948551.86	2350.85
812948585.64	1420.91
813948420.44	1430.91
814948485.22	1280.92
815948379.01	2010.87
816948343.79	1250.92
817948187.59	2080.87
818948222.37	2680.83
819948046.16	1430.91
820948070.95	1410.91
821947934.74	1290.92
822947949.52	1450.91
823947833.31	1961.88
824947748.10	2610.83
825947691.89	2801.82
826947726.67	1290.92
827947601.46	2100.87
828947525.25	1740.89
829947500.04	1320.92
830947413.83	1280.92
831947288.62	1560.90
832947312.40	1250.92
833947157.20	2380.85
834947171.98	1270.92
835867108.82	20249.72
835947045.77	3050.81
836947100.55	2360.85
837946894.35	1810.89
838946889.13	1370.91
839946862.92	1320.92
840946787.71	1310.92
841946671.50	1360.91
842946626.29	2100.87
843946550.07	1280.92
844946574.86	1920.88
845734777.03	7170.55
845946468.65	2301.85
846946463.43	1860.88
847946288.23	1430.91
848946222.02	2880.82
849946216.80	1940.88
850946080.59	4440.72
851946125.37	1510.90
852946059.16	2050.87
853945923.95	1460.91
854945848.74	2750.83
855945832.53	1520.90
856945677.32	1820.88
857945641.11	1570.90
858945655.89	2700.83
859945499.69	1490.91
860945444.47	3090.80
861945448.26	1710.89
862343464.10	10531.33
862945323.05	1870.88
863945336.83	1560.90
864945311.62	1310.92
865945225.41	1940.88
866945120.20	3960.75
867945134.98	2390.85
868945028.77	2640.83
869944903.56	1440.91
870944937.34	2050.87
871944802.14	1290.92
872944685.93	1320.92
873944780.71	6470.59
874944844.49	4141.74
875944539.29	2230.86
876944554.07	2660.83
877944397.87	1390.91
878944362.65	1970.88
879944296.44	2430.85
880944231.23	1550.90
881944215.01	3080.81
882944119.80	4050.74
883944043.59	1990.87
884943988.38	3090.80
885943942.17	2080.87
886943846.96	2420.85
887943731.75	1950.88
888943645.54	2440.85
889384209.69	12391.22
889943720.32	4190.74
890943614.11	2460.84
891943538.90	1600.90
892943522.68	1400.91
893610349.53	4010.75
893943497.47	5490.65
894943401.26	1700.89
895055857.15	3841.76
895943216.05	19319.78
896943309.83	2911.82
897943144.63	1560.90
898943149.41	1390.91
899942983.20	1880.88
900942987.99	1320.92
901942901.78	2150.86
902942876.56	4180.74
903942740.36	2370.85
904942795.14	1590.90
905942658.93	1270.92
906942543.72	2030.87
907942528.51	1990.87
908942472.29	3090.80
909942417.08	2660.83
910942340.87	1430.91
911942355.65	1550.90
912942179.45	1300.92
913942084.24	1280.92
914942138.02	2640.83
915942052.81	2310.85
916941956.60	2091.87
917941871.39	1620.90
918941765.18	1301.92
919941849.96	1500.91
920941634.75	2150.86
921941598.54	1370.91
922504398.96	11230.29
922941533.33	3220.80
923941577.11	2300.85
924259606.00	12020.24
924272185.21	3731.76
924941471.90	2220.86
925655785.74	391.98
925941335.69	1400.91
926941330.48	2010.87
927941295.26	1340.92
928941229.05	2300.85
929941163.84	3110.80
930941097.63	1660.90
931941082.41	1450.91
932940986.20	1350.91
933940930.99	1550.90
934940754.79	4300.73
935940889.56	1870.88
936940723.36	2060.87
937940608.15	1280.92
938940661.93	1330.92
939940586.72	1360.91
940940401.51	1920.88
941547759.12	15940.99
941940425.29	3460.78
942915530.65	3710.77
942940280.09	2470.84
943940213.88	2020.87
944940158.66	1660.90
945940082.45	1340.92
946940027.24	2040.87
947940031.02	1460.91
947941530.93	7471.53
948939915.81	4200.73
949939940.60	1750.89
950939784.39	2740.83
951939809.17	1400.91
952939662.97	1340.92
953939597.75	1350.91
954939541.54	2410.85
955939506.33	1600.90
956939430.12	2100.87
957939484.90	4320.73
958939358.69	2600.84
959939193.48	1490.91
960939278.26	2410.85
961939102.06	1580.90
962939126.84	1440.91
963939020.63	1800.89
964938915.42	1900.88
964980873.77	330.98
965938939.20	1290.92
966938833.99	2020.87
967938817.78	1280.92
968938692.57	2830.82
969938656.36	2801.82
970938601.15	2410.85
971938505.94	1270.92
972938379.73	1310.92
973938424.51	1290.92
974938338.30	1420.91
975938173.09	1290.92
976938246.87	1240.92
977938081.67	6060.62
978938105.45	2280.86
979937930.24	2260.86
980937885.03	1420.91
981937768.82	1280.92
982937833.60	1370.91
983937817.39	2020.87
984937682.18	1250.92
985937665.96	1800.89
986937580.75	1620.90
987937484.54	1390.91
988937469.33	1460.91
989491409.31	17410.90
989937363.12	5091.68
990937257.91	2330.85
991937181.70	2601.84
992937126.49	3970.75
993937141.27	2470.84
994936985.06	1540.90
995050930.86	3350.79
995937009.85	15820.00
996442171.91	9830.38
996936893.64	3000.81
997936808.43	1510.90
998936752.21	1330.92
999936677.00	1530.90
1000936671.79	1510.90
1001936595.58	1399.91
1002936599.36	3470.78
1003936523.15	1951.88
1004936477.94	1451.91
1005936382.73	1340.92
1006936276.52	1331.92
1007936200.31	1361.91
1008936185.09	2141.86
1009936108.88	1640.90
1010935934.67	2239.86
1011935958.46	2030.87
1012935893.24	2920.82
1013935818.03	2009.87
1014935780.82	2711.83
1015935625.61	1561.90
1015997773.68	15791.00
1016935679.39	5080.68
1017935665.18	1760.89
1018935517.97	4001.75
1019935522.76	1340.92
1020935457.54	3020.81
1021935302.34	1479.91
1022618058.18	11929.25
1022935227.13	3119.80
1023935159.91	2401.85
1024935194.70	2440.85
1025935089.49	1469.91
1026934993.28	2640.83
1027934958.06	2219.86
1028934812.86	2270.86
1029934906.63	2930.81
1030934801.43	1619.90
1031934694.22	1541.90
1032934689.00	1310.92
1033934594.79	1299.92
1034934478.58	1359.91
1035934443.37	2180.86
1036934406.15	1621.90
1037934260.95	1960.88
1038934174.74	1361.91
1039934129.52	1320.92
1040934043.31	3020.81
1041934249.08	3030.81
1042934061.88	3472.78
1043933946.67	2391.85
1044933841.46	2251.86
1045933726.25	2289.86
1046933841.03	2050.87
1047933674.82	1439.91
1048933569.62	1659.90
1049933523.40	1340.92
1050933427.19	2311.85
1051933370.98	1291.92
1052933436.76	1239.92
1053933281.55	1310.92
1054933185.34	1240.92
1055933200.13	1310.92
1056933092.92	1310.92
1057932998.71	1310.92
1058932912.50	1330.92
1059932837.29	1300.92
1060932921.06	1949.88
1061932834.85	5510.65
1062932949.63	2540.84
1063932724.43	1799.89
1064932657.22	1312.92
1065932582.01	1281.92
1066932477.80	2450.85
1067932441.58	1860.88
1068932436.37	1439.91
1069932299.16	1820.88
1070932243.95	1650.90
1071932167.74	1420.91
1072932052.53	1431.91
1073932068.31	1330.92
1074931982.10	1479.91
1075931916.89	2140.86
1076931830.68	2590.84
1077831058.83	339.98
1077931734.47	2981.81
1078931809.25	2010.87
1079931603.04	2161.86
1080931586.83	1251.92
1081931572.61	1289.92
1082931456.41	1520.90
1083931441.19	1280.92
1084931314.98	1510.90
1085669419.32	15280.03
1085931269.77	4580.71
1086931214.56	2680.83
1087931168.34	1960.88
1088931133.13	1459.91
1089931045.92	1401.91
1090931041.70	1350.91
1091930994.49	1331.92
1092930900.28	3440.78
1093930683.08	2740.83
1094930788.86	1750.89
1095042824.77	3230.80
1095423641.70	5180.67
1095930572.65	15511.02
1096930637.43	2699.83
1097930492.23	2450.85
1098930395.02	3580.77
1099930440.80	2280.86
1100930404.58	1799.89
1101930259.38	1450.91
1102930173.17	3871.76
1103930277.94	2430.85
1104930081.74	1579.90
1105930116.52	3520.78
1106930001.31	1680.89
1107929825.11	1449.91
1108929859.89	2190.86
1109929692.68	1291.92
1110929767.46	1301.92
1111929662.25	2419.85
1112929587.04	1799.89
1113929530.83	1340.92
1114929455.62	2710.83
1115929309.41	1821.88
1116929254.20	2029.87
1117929237.99	1321.92
1118929151.77	1380.91
1119929127.56	1310.92
1120929041.35	1250.92
1121929076.13	1280.92
1122928949.92	1290.92
1123928834.71	1280.92
1124928888.50	4540.71
1125928973.27	1600.90
1126928678.08	2660.83
1127928570.87	1541.90
1128928526.65	1850.88
1129928519.44	1341.92
